level,connector,path_1,path_2,path_3,path_4,path_5,macro_category,connector_lower,include_main_v2
inter_paragraph,by the way,Elaboration,Clarifying,Distractive,,,Elaboration,by the way,True
inter_paragraph,incidentally,Elaboration,Clarifying,Distractive,,,Elaboration,incidentally,True
inter_paragraph,parenthetically,Elaboration,Clarifying,Distractive,,,Elaboration,parenthetically,True
inter_paragraph,tangentially,Elaboration,Clarifying,Distractive,,,Elaboration,tangentially,True
inter_paragraph,on a side note,Elaboration,Clarifying,Distractive,,,Elaboration,on a side note,True
inter_paragraph,while we’re on the subject,Elaboration,Clarifying,Distractive,,,Elaboration,while we’re on the subject,True
inter_paragraph,not unrelatedly,Elaboration,Clarifying,Distractive,,,Elaboration,not unrelatedly,True
inter_paragraph,as a side note,Elaboration,Clarifying,Distractive,,,Elaboration,as a side note,True
inter_paragraph,as an aside,Elaboration,Clarifying,Distractive,,,Elaboration,as an aside,True
inter_paragraph,on another note,Elaboration,Clarifying,Distractive,,,Elaboration,on another note,True
inter_paragraph,to digress briefly,Elaboration,Clarifying,Distractive,,,Elaboration,to digress briefly,True
inter_paragraph,before I move on,Elaboration,Clarifying,Distractive,,,Elaboration,before i move on,True
inter_paragraph,in passing,Elaboration,Clarifying,Distractive,,,Elaboration,in passing,True
inter_paragraph,it is worth mentioning in passing,Elaboration,Clarifying,Distractive,,,Elaboration,it is worth mentioning in passing,True
inter_paragraph,in any case,Elaboration,Clarifying,Dismissive,,,Elaboration,in any case,True
inter_paragraph,anyway,Elaboration,Clarifying,Dismissive,,,Elaboration,anyway,True
inter_paragraph,anyhow,Elaboration,Clarifying,Dismissive,,,Elaboration,anyhow,True
inter_paragraph,leaving that aside,Elaboration,Clarifying,Dismissive,,,Elaboration,leaving that aside,True
inter_paragraph,regardless,Elaboration,Clarifying,Dismissive,,,Elaboration,regardless,True
inter_paragraph,be that as it may,Elaboration,Clarifying,Dismissive,,,Elaboration,be that as it may,True
inter_paragraph,at any rate,Elaboration,Clarifying,Dismissive,,,Elaboration,at any rate,True
inter_paragraph,come what may,Elaboration,Clarifying,Dismissive,,,Elaboration,come what may,True
inter_paragraph,no matter what,Elaboration,Clarifying,Dismissive,,,Elaboration,no matter what,True
inter_paragraph,whatever,Elaboration,Clarifying,Dismissive,,,Elaboration,whatever,True
inter_paragraph,in any event,Elaboration,Clarifying,Dismissive,,,Elaboration,in any event,True
inter_paragraph,even so,Elaboration,Clarifying,Dismissive,,,Elaboration,even so,True
inter_paragraph,despite that,Elaboration,Clarifying,Dismissive,,,Elaboration,despite that,True
inter_paragraph,setting that aside,Elaboration,Clarifying,Dismissive,,,Elaboration,setting that aside,True
inter_paragraph,irrespective of that,Elaboration,Clarifying,Dismissive,,,Elaboration,irrespective of that,True
inter_paragraph,all the same,Elaboration,Clarifying,Dismissive,,,Elaboration,all the same,True
inter_paragraph,in spite of that,Elaboration,Clarifying,Dismissive,,,Elaboration,in spite of that,True
inter_paragraph,whatever the case,Elaboration,Clarifying,Dismissive,,,Elaboration,whatever the case,True
inter_paragraph,notwithstanding,Elaboration,Clarifying,Dismissive,,,Elaboration,notwithstanding,True
inter_paragraph,as things stand,Elaboration,Clarifying,Dismissive,,,Elaboration,as things stand,True
inter_paragraph,in particular,Elaboration,Clarifying,Particularizing,,,Elaboration,in particular,True
inter_paragraph,more especially,Elaboration,Clarifying,Particularizing,,,Elaboration,more especially,True
inter_paragraph,not least,Elaboration,Clarifying,Particularizing,,,Elaboration,not least,True
inter_paragraph,above all,Elaboration,Clarifying,Particularizing,,,Elaboration,above all,True
inter_paragraph,chiefly,Elaboration,Clarifying,Particularizing,,,Elaboration,chiefly,True
inter_paragraph,mainly,Elaboration,Clarifying,Particularizing,,,Elaboration,mainly,True
inter_paragraph,primarily,Elaboration,Clarifying,Particularizing,,,Elaboration,primarily,True
inter_paragraph,specifically,Elaboration,Clarifying,Particularizing,,,Elaboration,specifically,True
inter_paragraph,particularly,Elaboration,Clarifying,Particularizing,,,Elaboration,particularly,True
inter_paragraph,especially important,Elaboration,Clarifying,Particularizing,,,Elaboration,especially important,True
inter_paragraph,most notably,Elaboration,Clarifying,Particularizing,,,Elaboration,most notably,True
inter_paragraph,of particular relevance,Elaboration,Clarifying,Particularizing,,,Elaboration,of particular relevance,True
inter_paragraph,of particular importance,Elaboration,Clarifying,Particularizing,,,Elaboration,of particular importance,True
inter_paragraph,crucially,Elaboration,Clarifying,Particularizing,,,Elaboration,crucially,True
inter_paragraph,importantly,Elaboration,Clarifying,Particularizing,,,Elaboration,importantly,True
inter_paragraph,most importantly,Elaboration,Clarifying,Particularizing,,,Elaboration,most importantly,True
inter_paragraph,significantly,Elaboration,Clarifying,Particularizing,,,Elaboration,significantly,True
inter_paragraph,notably,Elaboration,Clarifying,Particularizing,,,Elaboration,notably,True
inter_paragraph,particularly relevant,Elaboration,Clarifying,Particularizing,,,Elaboration,particularly relevant,True
inter_paragraph,especially relevant,Elaboration,Clarifying,Particularizing,,,Elaboration,especially relevant,True
inter_paragraph,worth highlighting,Elaboration,Clarifying,Particularizing,,,Elaboration,worth highlighting,True
inter_paragraph,worth noting,Elaboration,Clarifying,Particularizing,,,Elaboration,worth noting,True
inter_paragraph,as I was saying,Elaboration,Clarifying,Resumptive,,,Elaboration,as i was saying,True
inter_paragraph,to resume,Elaboration,Clarifying,Resumptive,,,Elaboration,to resume,True
inter_paragraph,to return to the point,Elaboration,Clarifying,Resumptive,,,Elaboration,to return to the point,True
inter_paragraph,getting back to,Elaboration,Clarifying,Resumptive,,,Elaboration,getting back to,True
inter_paragraph,to circle back,Elaboration,Clarifying,Resumptive,,,Elaboration,to circle back,True
inter_paragraph,revisiting,Elaboration,Clarifying,Resumptive,,,Elaboration,revisiting,True
inter_paragraph,to recap,Elaboration,Clarifying,Resumptive,,,Elaboration,to recap,True
inter_paragraph,picking up the thread,Elaboration,Clarifying,Resumptive,,,Elaboration,picking up the thread,True
inter_paragraph,to continue,Elaboration,Clarifying,Resumptive,,,Elaboration,to continue,True
inter_paragraph,to return to my earlier point,Elaboration,Clarifying,Resumptive,,,Elaboration,to return to my earlier point,True
inter_paragraph,getting back to the main point,Elaboration,Clarifying,Resumptive,,,Elaboration,getting back to the main point,True
inter_paragraph,circling back,Elaboration,Clarifying,Resumptive,,,Elaboration,circling back,True
inter_paragraph,returning to the earlier discussion,Elaboration,Clarifying,Resumptive,,,Elaboration,returning to the earlier discussion,True
inter_paragraph,to recap briefly,Elaboration,Clarifying,Resumptive,,,Elaboration,to recap briefly,True
inter_paragraph,to sum up where we were,Elaboration,Clarifying,Resumptive,,,Elaboration,to sum up where we were,True
inter_paragraph,to pick up where we left off,Elaboration,Clarifying,Resumptive,,,Elaboration,to pick up where we left off,True
inter_paragraph,resuming the previous line of thought,Elaboration,Clarifying,Resumptive,,,Elaboration,resuming the previous line of thought,True
inter_paragraph,after all,Elaboration,Clarifying,Summative,,,Elaboration,after all,True
inter_paragraph,in short,Elaboration,Clarifying,Summative,,,Elaboration,in short,True
inter_paragraph,to sum up,Elaboration,Clarifying,Summative,,,Elaboration,to sum up,True
inter_paragraph,in conclusion,Elaboration,Clarifying,Summative,,,Elaboration,in conclusion,True
inter_paragraph,briefly,Elaboration,Clarifying,Summative,,,Elaboration,briefly,True
inter_paragraph,in a nutshell,Elaboration,Clarifying,Summative,,,Elaboration,in a nutshell,True
inter_paragraph,to summarize,Elaboration,Clarifying,Summative,,,Elaboration,to summarize,True
inter_paragraph,all in all,Elaboration,Clarifying,Summative,,,Elaboration,all in all,True
inter_paragraph,in summary,Elaboration,Clarifying,Summative,,,Elaboration,in summary,True
inter_paragraph,ultimately,Elaboration,Clarifying,Summative,,,Elaboration,ultimately,True
inter_paragraph,in the final analysis,Elaboration,Clarifying,Summative,,,Elaboration,in the final analysis,True
inter_paragraph,when all is said and done,Elaboration,Clarifying,Summative,,,Elaboration,when all is said and done,True
inter_paragraph,summation,Elaboration,Clarifying,Summative,,,Elaboration,summation,True
inter_paragraph,in sum,Elaboration,Clarifying,Summative,,,Elaboration,in sum,True
inter_paragraph,overall,Elaboration,Clarifying,Summative,,,Elaboration,overall,True
inter_paragraph,finally,Elaboration,Clarifying,Summative,,,Elaboration,finally,True
inter_paragraph,to conclude,Elaboration,Clarifying,Summative,,,Elaboration,to conclude,True
inter_paragraph,to conclude briefly,Elaboration,Clarifying,Summative,,,Elaboration,to conclude briefly,True
inter_paragraph,to bring this together,Elaboration,Clarifying,Summative,,,Elaboration,to bring this together,True
inter_paragraph,to round off,Elaboration,Clarifying,Summative,,,Elaboration,to round off,True
inter_paragraph,to summarise the key point,Elaboration,Clarifying,Summative,,,Elaboration,to summarise the key point,True
inter_paragraph,in closing,Elaboration,Clarifying,Summative,,,Elaboration,in closing,True
inter_paragraph,in drawing things together,Elaboration,Clarifying,Summative,,,Elaboration,in drawing things together,True
inter_paragraph,to wrap up,Elaboration,Clarifying,Summative,,,Elaboration,to wrap up,True
inter_paragraph,"overall, then",Elaboration,Clarifying,Summative,,,Elaboration,"overall, then",True
inter_paragraph,to finalise,Elaboration,Clarifying,Summative,,,Elaboration,to finalise,True
inter_paragraph,to close the discussion,Elaboration,Clarifying,Summative,,,Elaboration,to close the discussion,True
inter_paragraph,to bring the discussion to a close,Elaboration,Clarifying,Summative,,,Elaboration,to bring the discussion to a close,True
inter_paragraph,to sum the argument,Elaboration,Clarifying,Summative,,,Elaboration,to sum the argument,True
inter_paragraph,taken together,Elaboration,Clarifying,Summative,,,Elaboration,taken together,True
inter_paragraph,viewed collectively,Elaboration,Clarifying,Summative,,,Elaboration,viewed collectively,True
inter_paragraph,as a final point,Elaboration,Clarifying,Summative,,,Elaboration,as a final point,True
inter_paragraph,actually,Elaboration,Clarifying,Verificative,,,Elaboration,actually,True
inter_paragraph,as a matter of fact,Elaboration,Clarifying,Verificative,,,Elaboration,as a matter of fact,True
inter_paragraph,in fact,Elaboration,Clarifying,Verificative,,,Elaboration,in fact,True
inter_paragraph,indeed,Elaboration,Clarifying,Verificative,,,Elaboration,indeed,True
inter_paragraph,truthfully,Elaboration,Clarifying,Verificative,,,Elaboration,truthfully,True
inter_paragraph,really,Elaboration,Clarifying,Verificative,,,Elaboration,really,True
inter_paragraph,to tell the truth,Elaboration,Clarifying,Verificative,,,Elaboration,to tell the truth,True
inter_paragraph,frankly,Elaboration,Clarifying,Verificative,,,Elaboration,frankly,True
inter_paragraph,in reality,Elaboration,Clarifying,Verificative,,,Elaboration,in reality,True
inter_paragraph,if truth be told,Elaboration,Clarifying,Verificative,,,Elaboration,if truth be told,True
inter_paragraph,admittedly,Elaboration,Clarifying,Verificative,,,Elaboration,admittedly,True
inter_paragraph,in truth,Elaboration,Clarifying,Verificative,,,Elaboration,in truth,True
inter_paragraph,truly,Elaboration,Clarifying,Verificative,,,Elaboration,truly,True
inter_paragraph,in point of fact,Elaboration,Clarifying,Verificative,,,Elaboration,in point of fact,True
inter_paragraph,undeniably,Elaboration,Clarifying,Verificative,,,Elaboration,undeniably,True
inter_paragraph,unquestionably,Elaboration,Clarifying,Verificative,,,Elaboration,unquestionably,True
inter_paragraph,unquestionably true,Elaboration,Clarifying,Verificative,,,Elaboration,unquestionably true,True
inter_paragraph,unambiguously,Elaboration,Clarifying,Verificative,,,Elaboration,unambiguously,True
inter_paragraph,undoubtedly,Elaboration,Clarifying,Verificative,,,Elaboration,undoubtedly,True
inter_paragraph,to be fair,Elaboration,Clarifying,Verificative,,,Elaboration,to be fair,True
inter_paragraph,to be perfectly honest,Elaboration,Clarifying,Verificative,,,Elaboration,to be perfectly honest,True
inter_paragraph,in actual fact,Elaboration,Clarifying,Verificative,,,Elaboration,in actual fact,True
inter_paragraph,the reality is,Elaboration,Clarifying,Verificative,,,Elaboration,the reality is,True
inter_paragraph,to be sure,Elaboration,Clarifying,Verificative,,,Elaboration,to be sure,True
inter_paragraph,certifiably,Elaboration,Clarifying,Verificative,,,Elaboration,certifiably,True
inter_paragraph,without a doubt,Elaboration,Clarifying,Verificative,,,Elaboration,without a doubt,True
inter_paragraph,another,Extension,Addition,Positive,,,Extension,another,True
inter_paragraph,and,Extension,Addition,Positive,,,Extension,and,True
inter_paragraph,also,Extension,Addition,Positive,,,Extension,also,True
inter_paragraph,furthermore,Extension,Addition,Positive,,,Extension,furthermore,True
inter_paragraph,further,Extension,Addition,Positive,,,Extension,further,True
inter_paragraph,moreover,Extension,Addition,Positive,,,Extension,moreover,True
inter_paragraph,in addition,Extension,Addition,Positive,,,Extension,in addition,True
inter_paragraph,additionally,Extension,Addition,Positive,,,Extension,additionally,True
inter_paragraph,besides,Extension,Addition,Positive,,,Extension,besides,True
inter_paragraph,not to mention,Extension,Addition,Positive,,,Extension,not to mention,True
inter_paragraph,let alone,Extension,Addition,Positive,,,Extension,let alone,True
inter_paragraph,plus,Extension,Addition,Positive,,,Extension,plus,True
inter_paragraph,coupled with,Extension,Addition,Positive,,,Extension,coupled with,True
inter_paragraph,alongside,Extension,Addition,Positive,,,Extension,alongside,True
inter_paragraph,equally,Extension,Addition,Positive,,,Extension,equally,True
inter_paragraph,likewise,Extension,Addition,Positive,,,Extension,likewise,True
inter_paragraph,similarly,Extension,Addition,Positive,,,Extension,similarly,True
inter_paragraph,by the same token,Extension,Addition,Positive,,,Extension,by the same token,True
inter_paragraph,what’s more,Extension,Addition,Positive,,,Extension,what’s more,True
inter_paragraph,into the bargain,Extension,Addition,Positive,,,Extension,into the bargain,True
inter_paragraph,too,Extension,Addition,Positive,,,Extension,too,True
inter_paragraph,what is more,Extension,Addition,Positive,,,Extension,what is more,True
inter_paragraph,not only...but also,Extension,Addition,Positive,,,Extension,not only...but also,True
inter_paragraph,on top of that,Extension,Addition,Positive,,,Extension,on top of that,True
inter_paragraph,in the same way,Extension,Addition,Positive,,,Extension,in the same way,True
inter_paragraph,as well as,Extension,Addition,Positive,,,Extension,as well as,True
inter_paragraph,in like manner,Extension,Addition,Positive,,,Extension,in like manner,True
inter_paragraph,in addition to this,Extension,Addition,Positive,,,Extension,in addition to this,True
inter_paragraph,to cap it all,Extension,Addition,Positive,,,Extension,to cap it all,True
inter_paragraph,to add to this,Extension,Addition,Positive,,,Extension,to add to this,True
inter_paragraph,furthermore to that,Extension,Addition,Positive,,,Extension,furthermore to that,True
inter_paragraph,as a further point,Extension,Addition,Positive,,,Extension,as a further point,True
inter_paragraph,equally important,Extension,Addition,Positive,,,Extension,equally important,True
inter_paragraph,not only that,Extension,Addition,Positive,,,Extension,not only that,True
inter_paragraph,to say nothing of,Extension,Addition,Positive,,,Extension,to say nothing of,True
inter_paragraph,apart from that,Extension,Addition,Positive,,,Extension,apart from that,True
inter_paragraph,what is even more,Extension,Addition,Positive,,,Extension,what is even more,True
inter_paragraph,an additional point is,Extension,Addition,Positive,,,Extension,an additional point is,True
inter_paragraph,a further example is,Extension,Addition,Positive,,,Extension,a further example is,True
inter_paragraph,correspondingly,Extension,Addition,Positive,,,Extension,correspondingly,True
inter_paragraph,in similar fashion,Extension,Addition,Positive,,,Extension,in similar fashion,True
inter_paragraph,nor,Extension,Addition,Negative,,,Extension,nor,True
inter_paragraph,neither,Extension,Addition,Negative,,,Extension,neither,True
inter_paragraph,no more,Extension,Addition,Negative,,,Extension,no more,True
inter_paragraph,not either,Extension,Addition,Negative,,,Extension,not either,True
inter_paragraph,and not,Extension,Addition,Negative,,,Extension,and not,True
inter_paragraph,nor yet,Extension,Addition,Negative,,,Extension,nor yet,True
inter_paragraph,never,Extension,Addition,Negative,,,Extension,never,True
inter_paragraph,not once,Extension,Addition,Negative,,,Extension,not once,True
inter_paragraph,not anymore,Extension,Addition,Negative,,,Extension,not anymore,True
inter_paragraph,not in addition,Extension,Addition,Negative,,,Extension,not in addition,True
inter_paragraph,nor indeed,Extension,Addition,Negative,,,Extension,nor indeed,True
inter_paragraph,neither...nor,Extension,Addition,Negative,,,Extension,neither...nor,True
inter_paragraph,not only...not,Extension,Addition,Negative,,,Extension,not only...not,True
inter_paragraph,not to mention that not,Extension,Addition,Negative,,,Extension,not to mention that not,True
inter_paragraph,on no account,Extension,Addition,Negative,,,Extension,on no account,True
inter_paragraph,under no circumstances,Extension,Addition,Negative,,,Extension,under no circumstances,True
inter_paragraph,in no way,Extension,Addition,Negative,,,Extension,in no way,True
inter_paragraph,by no means,Extension,Addition,Negative,,,Extension,by no means,True
inter_paragraph,at no point,Extension,Addition,Negative,,,Extension,at no point,True
inter_paragraph,in none of these cases,Extension,Addition,Negative,,,Extension,in none of these cases,True
inter_paragraph,but,Extension,Adversative,,,,Extension,but,True
inter_paragraph,yet,Extension,Adversative,,,,Extension,yet,True
inter_paragraph,however,Extension,Adversative,,,,Extension,however,True
inter_paragraph,nevertheless,Extension,Adversative,,,,Extension,nevertheless,True
inter_paragraph,nonetheless,Extension,Adversative,,,,Extension,nonetheless,True
inter_paragraph,still,Extension,Adversative,,,,Extension,still,True
inter_paragraph,though,Extension,Adversative,,,,Extension,though,True
inter_paragraph,although,Extension,Adversative,,,,Extension,although,True
inter_paragraph,even though,Extension,Adversative,,,,Extension,even though,True
inter_paragraph,whereas,Extension,Adversative,,,,Extension,whereas,True
inter_paragraph,while,Extension,Adversative,,,,Extension,while,True
inter_paragraph,whilst,Extension,Adversative,,,,Extension,whilst,True
inter_paragraph,on the other hand,Extension,Adversative,,,,Extension,on the other hand,True
inter_paragraph,conversely,Extension,Adversative,,,,Extension,conversely,True
inter_paragraph,in contrast,Extension,Adversative,,,,Extension,in contrast,True
inter_paragraph,contrarily,Extension,Adversative,,,,Extension,contrarily,True
inter_paragraph,oppositely,Extension,Adversative,,,,Extension,oppositely,True
inter_paragraph,that said,Extension,Adversative,,,,Extension,that said,True
inter_paragraph,having said that,Extension,Adversative,,,,Extension,having said that,True
inter_paragraph,despite this,Extension,Adversative,,,,Extension,despite this,True
inter_paragraph,be that as it may,Extension,Adversative,,,,Extension,be that as it may,True
inter_paragraph,alternatively,Extension,Adversative,,,,Extension,alternatively,True
inter_paragraph,on the contrary,Extension,Adversative,,,,Extension,on the contrary,True
inter_paragraph,even so,Extension,Adversative,,,,Extension,even so,True
inter_paragraph,having said this,Extension,Adversative,,,,Extension,having said this,True
inter_paragraph,in any event,Extension,Adversative,,,,Extension,in any event,True
inter_paragraph,by contrast,Extension,Adversative,,,,Extension,by contrast,True
inter_paragraph,in spite of this,Extension,Adversative,,,,Extension,in spite of this,True
inter_paragraph,despite that,Extension,Adversative,,,,Extension,despite that,True
inter_paragraph,even then,Extension,Adversative,,,,Extension,even then,True
inter_paragraph,all the same,Extension,Adversative,,,,Extension,all the same,True
inter_paragraph,still and all,Extension,Adversative,,,,Extension,still and all,True
inter_paragraph,at the same time,Extension,Adversative,,,,Extension,at the same time,True
inter_paragraph,for all that,Extension,Adversative,,,,Extension,for all that,True
inter_paragraph,notwithstanding this,Extension,Adversative,,,,Extension,notwithstanding this,True
inter_paragraph,alas,Extension,Stance_Markers,,,,Extension,alas,False
inter_paragraph,unfortunately,Extension,Stance_Markers,,,,Extension,unfortunately,False
inter_paragraph,sadly,Extension,Stance_Markers,,,,Extension,sadly,False
inter_paragraph,regrettably,Extension,Stance_Markers,,,,Extension,regrettably,False
inter_paragraph,ironically,Extension,Stance_Markers,,,,Extension,ironically,False
inter_paragraph,thankfully,Extension,Stance_Markers,,,,Extension,thankfully,False
inter_paragraph,surprisingly,Extension,Stance_Markers,,,,Extension,surprisingly,False
inter_paragraph,on the contrary,Extension,Variation,Replacive,,,Extension,on the contrary,True
inter_paragraph,instead,Extension,Variation,Replacive,,,Extension,instead,True
inter_paragraph,rather,Extension,Variation,Replacive,,,Extension,rather,True
inter_paragraph,alternatively,Extension,Variation,Replacive,,,Extension,alternatively,True
inter_paragraph,as a substitute,Extension,Variation,Replacive,,,Extension,as a substitute,True
inter_paragraph,in lieu of,Extension,Variation,Replacive,,,Extension,in lieu of,True
inter_paragraph,as opposed to,Extension,Variation,Replacive,,,Extension,as opposed to,True
inter_paragraph,contrariwise,Extension,Variation,Replacive,,,Extension,contrariwise,True
inter_paragraph,in reverse,Extension,Variation,Replacive,,,Extension,in reverse,True
inter_paragraph,in place of,Extension,Variation,Replacive,,,Extension,in place of,True
inter_paragraph,in substitution for,Extension,Variation,Replacive,,,Extension,in substitution for,True
inter_paragraph,instead of,Extension,Variation,Replacive,,,Extension,instead of,True
inter_paragraph,in preference to,Extension,Variation,Replacive,,,Extension,in preference to,True
inter_paragraph,in exchange for,Extension,Variation,Replacive,,,Extension,in exchange for,True
inter_paragraph,in its place,Extension,Variation,Replacive,,,Extension,in its place,True
inter_paragraph,in their place,Extension,Variation,Replacive,,,Extension,in their place,True
inter_paragraph,by way of replacement,Extension,Variation,Replacive,,,Extension,by way of replacement,True
inter_paragraph,as an alternative to,Extension,Variation,Replacive,,,Extension,as an alternative to,True
inter_paragraph,in return for,Extension,Variation,Replacive,,,Extension,in return for,True
inter_paragraph,in offset to,Extension,Variation,Replacive,,,Extension,in offset to,True
inter_paragraph,in contradistinction to,Extension,Variation,Replacive,,,Extension,in contradistinction to,True
inter_paragraph,to substitute for,Extension,Variation,Replacive,,,Extension,to substitute for,True
inter_paragraph,apart from,Extension,Variation,Subtractive,,,Extension,apart from,True
inter_paragraph,apart from that,Extension,Variation,Subtractive,,,Extension,apart from that,True
inter_paragraph,except for that,Extension,Variation,Subtractive,,,Extension,except for that,True
inter_paragraph,except for,Extension,Variation,Subtractive,,,Extension,except for,True
inter_paragraph,save for,Extension,Variation,Subtractive,,,Extension,save for,True
inter_paragraph,barring,Extension,Variation,Subtractive,,,Extension,barring,True
inter_paragraph,excluding,Extension,Variation,Subtractive,,,Extension,excluding,True
inter_paragraph,omitting,Extension,Variation,Subtractive,,,Extension,omitting,True
inter_paragraph,other than,Extension,Variation,Subtractive,,,Extension,other than,True
inter_paragraph,outside of,Extension,Variation,Subtractive,,,Extension,outside of,True
inter_paragraph,aside from,Extension,Variation,Subtractive,,,Extension,aside from,True
inter_paragraph,but for,Extension,Variation,Subtractive,,,Extension,but for,True
inter_paragraph,with the exception of,Extension,Variation,Subtractive,,,Extension,with the exception of,True
inter_paragraph,excepting,Extension,Variation,Subtractive,,,Extension,excepting,True
inter_paragraph,except that,Extension,Variation,Subtractive,,,Extension,except that,True
inter_paragraph,except in cases where,Extension,Variation,Subtractive,,,Extension,except in cases where,True
inter_paragraph,to the exclusion of,Extension,Variation,Subtractive,,,Extension,to the exclusion of,True
inter_paragraph,to the exception of,Extension,Variation,Subtractive,,,Extension,to the exception of,True
inter_paragraph,exclusive of,Extension,Variation,Subtractive,,,Extension,exclusive of,True
inter_paragraph,leaving aside,Extension,Variation,Subtractive,,,Extension,leaving aside,True
inter_paragraph,setting aside,Extension,Variation,Subtractive,,,Extension,setting aside,True
inter_paragraph,save that,Extension,Variation,Subtractive,,,Extension,save that,True
inter_paragraph,save when,Extension,Variation,Subtractive,,,Extension,save when,True
inter_paragraph,save in cases where,Extension,Variation,Subtractive,,,Extension,save in cases where,True
inter_paragraph,short of,Extension,Variation,Subtractive,,,Extension,short of,True
inter_paragraph,minus,Extension,Variation,Subtractive,,,Extension,minus,True
inter_paragraph,beyond that,Extension,Variation,Subtractive,,,Extension,beyond that,True
inter_paragraph,apart from these,Extension,Variation,Subtractive,,,Extension,apart from these,True
inter_paragraph,other than this,Extension,Variation,Subtractive,,,Extension,other than this,True
inter_paragraph,or,Extension,Variation,Alternative,,,Extension,or,True
inter_paragraph,either...or,Extension,Variation,Alternative,,,Extension,either...or,True
inter_paragraph,whether...or,Extension,Variation,Alternative,,,Extension,whether...or,True
inter_paragraph,else,Extension,Variation,Alternative,,,Extension,else,True
inter_paragraph,otherwise,Extension,Variation,Alternative,,,Extension,otherwise,True
inter_paragraph,if not,Extension,Variation,Alternative,,,Extension,if not,True
inter_paragraph,failing that,Extension,Variation,Alternative,,,Extension,failing that,True
inter_paragraph,as another option,Extension,Variation,Alternative,,,Extension,as another option,True
inter_paragraph,in the alternative,Extension,Variation,Alternative,,,Extension,in the alternative,True
inter_paragraph,alternatively speaking,Extension,Variation,Alternative,,,Extension,alternatively speaking,True
inter_paragraph,if not that,Extension,Variation,Alternative,,,Extension,if not that,True
inter_paragraph,or else,Extension,Variation,Alternative,,,Extension,or else,True
inter_paragraph,alternatively,Extension,Variation,Alternative,,,Extension,alternatively,True
inter_paragraph,as an alternative,Extension,Variation,Alternative,,,Extension,as an alternative,True
inter_paragraph,in other circumstances,Extension,Variation,Alternative,,,Extension,in other circumstances,True
inter_paragraph,another possibility is,Extension,Variation,Alternative,,,Extension,another possibility is,True
inter_paragraph,another option is,Extension,Variation,Alternative,,,Extension,another option is,True
inter_paragraph,one alternative is,Extension,Variation,Alternative,,,Extension,one alternative is,True
inter_paragraph,a different option is,Extension,Variation,Alternative,,,Extension,a different option is,True
inter_paragraph,in that case,Extension,Variation,Alternative,,,Extension,in that case,True
inter_paragraph,if that’s not possible,Extension,Variation,Alternative,,,Extension,if that’s not possible,True
inter_paragraph,in other cases,Extension,Variation,Alternative,,,Extension,in other cases,True
inter_paragraph,failing which,Extension,Variation,Alternative,,,Extension,failing which,True
inter_paragraph,or failing that,Extension,Variation,Alternative,,,Extension,or failing that,True
inter_paragraph,or alternatively,Extension,Variation,Alternative,,,Extension,or alternatively,True
inter_paragraph,first,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,first,True
inter_paragraph,second,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,second,True
inter_paragraph,third,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,third,True
inter_paragraph,fourth,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,fourth,True
inter_paragraph,after,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,after,True
inter_paragraph,then,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,then,True
inter_paragraph,next,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,next,True
inter_paragraph,afterwards,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,afterwards,True
inter_paragraph,later,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,later,True
inter_paragraph,subsequently,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,subsequently,True
inter_paragraph,thereafter,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,thereafter,True
inter_paragraph,henceforth,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,henceforth,True
inter_paragraph,following this,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,following this,True
inter_paragraph,in the wake of,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,in the wake of,True
inter_paragraph,in due course,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,in due course,True
inter_paragraph,from then on,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,from then on,True
inter_paragraph,after that,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,after that,True
inter_paragraph,in sequence,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,in sequence,True
inter_paragraph,as a next step,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,as a next step,True
inter_paragraph,to begin with,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,to begin with,True
inter_paragraph,initially,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,initially,True
inter_paragraph,at first,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,at first,True
inter_paragraph,first of all,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,first of all,True
inter_paragraph,first and foremost,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,first and foremost,True
inter_paragraph,to start with,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,to start with,True
inter_paragraph,in the first instance,Enhancement,Spatio-temporal,Simple,Following,,Enhancement,in the first instance,True
