text_id,analysis_level,word_count_text,word_count_source,detected_cases_raw,detected_cases_per_1000,macro_extension_raw,macro_extension_per_1000,macro_elaboration_raw,macro_elaboration_per_1000,intersent_elab_clar_corrective_raw,intersent_elab_clar_corrective_per_1000,intersent_elab_clar_verif_raw,intersent_elab_clar_verif_per_1000,intersent_ext_add_positive_raw,intersent_ext_add_positive_per_1000,intersent_ext_adv_raw,intersent_ext_adv_per_1000,macro_enhancement_raw,macro_enhancement_per_1000,intersent_enh_spatio_temporal_simple_following_raw,intersent_enh_spatio_temporal_simple_following_per_1000,intersent_enh_caus_reason_raw,intersent_enh_caus_reason_per_1000,intersent_enh_caus_cond_positive_raw,intersent_enh_caus_cond_positive_per_1000,intersent_ext_var_alt_raw,intersent_ext_var_alt_per_1000,intersent_elab_exemp_raw,intersent_elab_exemp_per_1000,intersent_enh_caus_general_raw,intersent_enh_caus_general_per_1000,intersent_elab_appositive_raw,intersent_elab_appositive_per_1000,intersent_enh_spatio_temporal_simple_sim_raw,intersent_enh_spatio_temporal_simple_sim_per_1000,intersent_enh_manner_means_raw,intersent_enh_manner_means_per_1000,intersent_enh_spatio_temporal_simple_concl_raw,intersent_enh_spatio_temporal_simple_concl_per_1000,intersent_enh_caus_result_raw,intersent_enh_caus_result_per_1000,intersent_enh_spatio_temporal_complex_specific_raw,intersent_enh_spatio_temporal_complex_specific_per_1000,intersent_elab_clar_sum_raw,intersent_elab_clar_sum_per_1000,intersent_ext_var_repl_raw,intersent_ext_var_repl_per_1000,intersent_enh_spatio_temporal_complex_durative_raw,intersent_enh_spatio_temporal_complex_durative_per_1000,intersent_elab_clar_dismissive_raw,intersent_elab_clar_dismissive_per_1000,intersent_enh_caus_conc_raw,intersent_enh_caus_conc_per_1000,intersent_ext_add_negative_raw,intersent_ext_add_negative_per_1000,intersent_enh_spatio_temporal_simple_preceding_raw,intersent_enh_spatio_temporal_simple_preceding_per_1000,intersent_enh_spatio_temporal_complex_repetitive_raw,intersent_enh_spatio_temporal_complex_repetitive_per_1000,intersent_enh_caus_purpose_raw,intersent_enh_caus_purpose_per_1000,intersent_enh_spatio_temporal_complex_interrupted_raw,intersent_enh_spatio_temporal_complex_interrupted_per_1000,intersent_enh_spatio_temporal_complex_terminal_raw,intersent_enh_spatio_temporal_complex_terminal_per_1000,intersent_enh_caus_cond_negative_raw,intersent_enh_caus_cond_negative_per_1000,intersent_enh_spatio_temporal_complex_immediate_raw,intersent_enh_spatio_temporal_complex_immediate_per_1000,intersent_enh_manner_comparison_negative_raw,intersent_enh_manner_comparison_negative_per_1000,intersent_enh_manner_comparison_positive_raw,intersent_enh_manner_comparison_positive_per_1000,intersent_elab_clar_particularizing_raw,intersent_elab_clar_particularizing_per_1000,intersent_ext_var_subtr_raw,intersent_ext_var_subtr_per_1000,intersent_elab_clar_resumptive_raw,intersent_elab_clar_resumptive_per_1000,intersent_enh_spatio_temporal_complex_punctiliar_raw,intersent_enh_spatio_temporal_complex_punctiliar_per_1000,intersent_elab_clar_distractive_raw,intersent_elab_clar_distractive_per_1000,intersent_enh_matter_negative_raw,intersent_enh_matter_negative_per_1000,intersent_enh_matter_positive_raw,intersent_enh_matter_positive_per_1000
gig_1140a,inter_sentential_v2,99,parser_full_text,1,10.101010101010102,,,,,,,,,,,,,1.0,10.101010101010102,1.0,10.101010101010102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1140b,inter_sentential_v2,93,parser_full_text,1,10.752688172043012,,,,,,,,,,,,,1.0,10.752688172043012,1.0,10.752688172043012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_1140c,inter_sentential_v2,152,parser_full_text,4,26.31578947368421,3.0,19.736842105263158,1.0,6.578947368421052,,,,,3.0,19.736842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.578947368421052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_115,inter_sentential_v2,488,parser_full_text,8,16.393442622950822,5.0,10.245901639344261,,,,,,,,,5.0,10.245901639344261,3.0,6.147540983606557,,,,,,,,,,,3.0,6.147540983606557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_116,inter_sentential_v2,287,parser_full_text,4,13.937282229965156,4.0,13.937282229965156,,,,,,,,,4.0,13.937282229965156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_117,inter_sentential_v2,313,parser_full_text,3,9.584664536741213,1.0,3.1948881789137378,1.0,3.1948881789137378,,,,,,,1.0,3.1948881789137378,1.0,3.1948881789137378,,,,,1.0,3.1948881789137378,,,,,,,,,,,,,,,,,,,1.0,3.1948881789137378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_119,inter_sentential_v2,302,parser_full_text,5,16.55629139072848,2.0,6.622516556291391,1.0,3.3112582781456954,,,1.0,3.3112582781456954,1.0,3.3112582781456954,1.0,3.3112582781456954,2.0,6.622516556291391,,,,,1.0,3.3112582781456954,,,,,1.0,3.3112582781456954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_11b,inter_sentential_v2,77,parser_full_text,1,12.987012987012989,,,,,,,,,,,,,1.0,12.987012987012989,,,,,,,,,,,,,,,,,,,1.0,12.987012987012989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_11c,inter_sentential_v2,74,parser_full_text,3,40.54054054054054,1.0,13.513513513513514,,,,,,,,,1.0,13.513513513513514,2.0,27.027027027027028,2.0,27.027027027027028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_11d,inter_sentential_v2,60,parser_full_text,3,50.0,,,,,,,,,,,,,3.0,50.0,1.0,16.666666666666668,,,,,,,,,1.0,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,
gig_120,inter_sentential_v2,268,parser_full_text,2,7.462686567164179,,,1.0,3.7313432835820897,,,,,,,,,1.0,3.7313432835820897,,,,,1.0,3.7313432835820897,,,,,,,,,,,,,,,,,,,1.0,3.7313432835820897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_121,inter_sentential_v2,302,parser_full_text,3,9.933774834437086,3.0,9.933774834437086,,,,,,,1.0,3.3112582781456954,2.0,6.622516556291391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_122,inter_sentential_v2,313,parser_full_text,4,12.779552715654951,1.0,3.1948881789137378,,,,,,,1.0,3.1948881789137378,,,3.0,9.584664536741213,,,,,2.0,6.3897763578274756,,,,,,,,,,,,,1.0,3.1948881789137378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_123,inter_sentential_v2,449,parser_full_text,6,13.3630289532294,3.0,6.6815144766147,1.0,2.2271714922048997,,,,,1.0,2.2271714922048997,2.0,4.4543429844097995,2.0,4.4543429844097995,,,1.0,2.2271714922048997,1.0,2.2271714922048997,,,,,,,1.0,2.2271714922048997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_125,inter_sentential_v2,403,parser_full_text,3,7.444168734491315,2.0,4.962779156327543,,,,,,,,,2.0,4.962779156327543,1.0,2.4813895781637716,,,,,,,,,,,1.0,2.4813895781637716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_126,inter_sentential_v2,310,parser_full_text,4,12.903225806451612,4.0,12.903225806451612,,,,,,,3.0,9.67741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_128,inter_sentential_v2,382,parser_full_text,4,10.471204188481677,1.0,2.617801047120419,,,,,,,,,1.0,2.617801047120419,3.0,7.853403141361256,,,,,1.0,2.617801047120419,,,,,2.0,5.235602094240838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_129,inter_sentential_v2,387,parser_full_text,1,2.5839793281653747,1.0,2.5839793281653747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.5839793281653747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_130,inter_sentential_v2,427,parser_full_text,2,4.68384074941452,,,,,,,,,,,,,2.0,4.68384074941452,,,,,,,,,,,1.0,2.34192037470726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.34192037470726,,,,,,,,,,,,,,,,,,,,
gig_131,inter_sentential_v2,375,parser_full_text,9,24.0,6.0,16.0,,,,,,,,,5.0,13.333333333333334,3.0,8.0,,,,,1.0,2.6666666666666665,1.0,2.6666666666666665,,,2.0,5.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_132,inter_sentential_v2,344,parser_full_text,1,2.9069767441860463,1.0,2.9069767441860463,,,,,,,,,1.0,2.9069767441860463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_133,inter_sentential_v2,440,parser_full_text,6,13.636363636363635,4.0,9.09090909090909,,,,,,,2.0,4.545454545454545,2.0,4.545454545454545,2.0,4.545454545454545,,,,,,,,,,,,,,,,,,,2.0,4.545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_134,inter_sentential_v2,368,parser_full_text,4,10.869565217391305,3.0,8.152173913043478,1.0,2.717391304347826,,,,,3.0,8.152173913043478,,,,,,,,,,,,,,,,,1.0,2.717391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_135,inter_sentential_v2,444,parser_full_text,9,20.27027027027027,6.0,13.513513513513514,,,,,,,2.0,4.504504504504505,3.0,6.756756756756757,3.0,6.756756756756757,,,,,1.0,2.2522522522522523,,,,,1.0,2.2522522522522523,,,,,,,1.0,2.2522522522522523,,,,,,,,,,,,,,,1.0,2.2522522522522523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_136,inter_sentential_v2,307,parser_full_text,2,6.514657980456026,1.0,3.257328990228013,,,,,,,,,1.0,3.257328990228013,1.0,3.257328990228013,,,,,1.0,3.257328990228013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_137,inter_sentential_v2,337,parser_full_text,4,11.869436201780417,1.0,2.967359050445104,,,,,,,1.0,2.967359050445104,,,3.0,8.902077151335313,,,,,1.0,2.967359050445104,,,,,2.0,5.934718100890208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_139,inter_sentential_v2,445,parser_full_text,2,4.49438202247191,1.0,2.247191011235955,,,,,,,,,1.0,2.247191011235955,1.0,2.247191011235955,,,1.0,2.247191011235955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_13b,inter_sentential_v2,56,parser_full_text,2,35.714285714285715,,,,,,,,,,,,,2.0,35.714285714285715,1.0,17.857142857142858,,,,,,,,,,,,,,,,,1.0,17.857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_13d,inter_sentential_v2,90,parser_full_text,1,11.11111111111111,1.0,11.11111111111111,,,,,,,,,1.0,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_140,inter_sentential_v2,361,parser_full_text,2,5.54016620498615,1.0,2.770083102493075,,,,,,,1.0,2.770083102493075,,,1.0,2.770083102493075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.770083102493075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_141,inter_sentential_v2,475,parser_full_text,1,2.1052631578947367,,,1.0,2.1052631578947367,1.0,2.1052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_142,inter_sentential_v2,357,parser_full_text,6,16.80672268907563,2.0,5.602240896358543,,,,,,,,,2.0,5.602240896358543,4.0,11.204481792717086,1.0,2.8011204481792715,,,1.0,2.8011204481792715,,,,,,,,,,,,,,,,,1.0,2.8011204481792715,,,,,,,,,,,,,,,,,,,,,,,1.0,2.8011204481792715,,,,,,,,,,,,,,,,,,,,
gig_143,inter_sentential_v2,669,parser_full_text,2,2.9895366218236172,,,,,,,,,,,,,2.0,2.9895366218236172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.4947683109118086,,,,,,,1.0,1.4947683109118086,,,,,,,,,,,,,,,,,,,,,,
gig_144,inter_sentential_v2,298,parser_full_text,3,10.06711409395973,1.0,3.3557046979865772,,,,,,,,,1.0,3.3557046979865772,2.0,6.7114093959731544,,,1.0,3.3557046979865772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.3557046979865772,,,,,,,,,,,,,,,,,,
gig_145,inter_sentential_v2,648,parser_full_text,6,9.25925925925926,1.0,1.5432098765432098,1.0,1.5432098765432098,1.0,1.5432098765432098,,,,,1.0,1.5432098765432098,4.0,6.172839506172839,1.0,1.5432098765432098,,,,,,,,,2.0,3.0864197530864197,,,,,,,1.0,1.5432098765432098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_146,inter_sentential_v2,521,parser_full_text,6,11.516314779270633,3.0,5.758157389635317,2.0,3.838771593090211,2.0,3.838771593090211,,,,,3.0,5.758157389635317,1.0,1.9193857965451055,,,,,,,,,,,1.0,1.9193857965451055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_148,inter_sentential_v2,538,parser_full_text,9,16.728624535315983,7.0,13.011152416356877,,,,,,,,,7.0,13.011152416356877,2.0,3.717472118959108,1.0,1.858736059479554,1.0,1.858736059479554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_149,inter_sentential_v2,453,parser_full_text,2,4.415011037527594,1.0,2.207505518763797,,,,,,,,,1.0,2.207505518763797,1.0,2.207505518763797,1.0,2.207505518763797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_150,inter_sentential_v2,683,parser_full_text,10,14.641288433382138,5.0,7.320644216691069,,,,,,,1.0,1.4641288433382138,3.0,4.392386530014641,5.0,7.320644216691069,,,,,,,,,,,3.0,4.392386530014641,,,,,,,,,,,,,,,,,,,,,1.0,1.4641288433382138,,,,,,,,,,,,,1.0,1.4641288433382138,,,,,,,,,1.0,1.4641288433382138,,,,,,,,,,
gig_151,inter_sentential_v2,580,parser_full_text,3,5.172413793103448,,,,,,,,,,,,,3.0,5.172413793103448,2.0,3.4482758620689653,,,,,,,,,1.0,1.7241379310344827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_152,inter_sentential_v2,255,parser_full_text,3,11.76470588235294,,,,,,,,,,,,,3.0,11.76470588235294,,,,,,,,,,,3.0,11.76470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_154,inter_sentential_v2,671,parser_full_text,2,2.9806259314456036,1.0,1.4903129657228018,,,,,,,,,1.0,1.4903129657228018,1.0,1.4903129657228018,1.0,1.4903129657228018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_155,inter_sentential_v2,569,parser_full_text,4,7.0298769771529,2.0,3.51493848857645,,,,,,,,,2.0,3.51493848857645,2.0,3.51493848857645,1.0,1.757469244288225,,,,,,,,,1.0,1.757469244288225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_156,inter_sentential_v2,259,parser_full_text,5,19.305019305019304,4.0,15.444015444015445,,,,,,,,,3.0,11.583011583011583,1.0,3.8610038610038613,,,,,1.0,3.8610038610038613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.8610038610038613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_157,inter_sentential_v2,673,parser_full_text,7,10.401188707280832,4.0,5.943536404160475,,,,,,,,,3.0,4.457652303120357,3.0,4.457652303120357,2.0,2.9717682020802374,,,1.0,1.4858841010401187,1.0,1.4858841010401187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_158,inter_sentential_v2,332,parser_full_text,3,9.036144578313253,2.0,6.024096385542169,,,,,,,,,2.0,6.024096385542169,1.0,3.0120481927710845,,,,,,,,,,,1.0,3.0120481927710845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_159,inter_sentential_v2,327,parser_full_text,3,9.174311926605505,3.0,9.174311926605505,,,,,,,,,1.0,3.058103975535168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.116207951070336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_15d,inter_sentential_v2,32,parser_full_text,1,31.25,,,,,,,,,,,,,1.0,31.25,1.0,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_160,inter_sentential_v2,643,parser_full_text,7,10.88646967340591,5.0,7.776049766718508,,,,,,,,,2.0,3.1104199066874028,2.0,3.1104199066874028,,,,,,,2.0,3.1104199066874028,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.5552099533437014,2.0,3.1104199066874028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_162,inter_sentential_v2,290,parser_full_text,3,10.344827586206897,2.0,6.896551724137931,,,,,,,,,2.0,6.896551724137931,1.0,3.4482758620689653,1.0,3.4482758620689653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_163,inter_sentential_v2,301,parser_full_text,4,13.289036544850498,2.0,6.644518272425249,,,,,,,,,1.0,3.3222591362126246,2.0,6.644518272425249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.3222591362126246,,,1.0,3.3222591362126246,,,,,1.0,3.3222591362126246,,,,,,,,,,,,,,,,,,,,,,
gig_164,inter_sentential_v2,298,parser_full_text,2,6.7114093959731544,1.0,3.3557046979865772,,,,,,,,,1.0,3.3557046979865772,1.0,3.3557046979865772,,,,,,,,,,,1.0,3.3557046979865772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_165,inter_sentential_v2,341,parser_full_text,7,20.527859237536656,4.0,11.730205278592376,1.0,2.932551319648094,,,,,,,4.0,11.730205278592376,2.0,5.865102639296188,1.0,2.932551319648094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.932551319648094,1.0,2.932551319648094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_166,inter_sentential_v2,492,parser_full_text,4,8.130081300813009,2.0,4.065040650406504,,,,,,,,,2.0,4.065040650406504,2.0,4.065040650406504,1.0,2.032520325203252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.032520325203252,,,,,,,,,,,,,,,,,,,,,,
gig_167,inter_sentential_v2,560,parser_full_text,4,7.142857142857142,,,,,,,,,,,,,4.0,7.142857142857142,2.0,3.571428571428571,,,1.0,1.7857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.7857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_168,inter_sentential_v2,487,parser_full_text,2,4.106776180698152,,,,,,,,,,,,,2.0,4.106776180698152,,,,,,,,,,,2.0,4.106776180698152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_169,inter_sentential_v2,425,parser_full_text,4,9.411764705882351,,,,,,,,,,,,,4.0,9.411764705882351,1.0,2.352941176470588,2.0,4.705882352941176,,,,,,,,,,,,,,,1.0,2.352941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_16a,inter_sentential_v2,72,parser_full_text,1,13.888888888888888,1.0,13.888888888888888,,,,,,,,,1.0,13.888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_16c,inter_sentential_v2,77,parser_full_text,1,12.987012987012989,,,,,,,,,,,,,1.0,12.987012987012989,1.0,12.987012987012989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_16d,inter_sentential_v2,68,parser_full_text,2,29.41176470588235,,,,,,,,,,,,,2.0,29.41176470588235,2.0,29.41176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_170,inter_sentential_v2,490,parser_full_text,2,4.081632653061225,1.0,2.0408163265306123,,,,,,,,,,,1.0,2.0408163265306123,1.0,2.0408163265306123,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0408163265306123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_171,inter_sentential_v2,402,parser_full_text,7,17.412935323383085,4.0,9.950248756218905,,,,,,,,,4.0,9.950248756218905,3.0,7.462686567164179,2.0,4.975124378109452,,,1.0,2.487562189054726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_172,inter_sentential_v2,508,parser_full_text,1,1.968503937007874,1.0,1.968503937007874,,,,,,,,,1.0,1.968503937007874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_173,inter_sentential_v2,474,parser_full_text,3,6.329113924050633,3.0,6.329113924050633,,,,,,,,,3.0,6.329113924050633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_174,inter_sentential_v2,274,parser_full_text,2,7.299270072992701,1.0,3.6496350364963503,,,,,,,,,1.0,3.6496350364963503,1.0,3.6496350364963503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.6496350364963503,,,,,,,,,,,,,,,,,,,,,,
gig_175,inter_sentential_v2,245,parser_full_text,1,4.081632653061225,1.0,4.081632653061225,,,,,,,,,1.0,4.081632653061225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_176,inter_sentential_v2,308,parser_full_text,3,9.74025974025974,,,,,,,,,,,,,3.0,9.74025974025974,2.0,6.493506493506494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.246753246753247,,,,,,,,,,,,,,,,,,,,
gig_177,inter_sentential_v2,288,parser_full_text,3,10.416666666666666,2.0,6.944444444444444,,,,,,,,,2.0,6.944444444444444,1.0,3.472222222222222,1.0,3.472222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_178,inter_sentential_v2,542,parser_full_text,5,9.22509225092251,2.0,3.6900369003690034,1.0,1.8450184501845017,,,1.0,1.8450184501845017,,,1.0,1.8450184501845017,2.0,3.6900369003690034,1.0,1.8450184501845017,,,,,1.0,1.8450184501845017,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.8450184501845017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_179,inter_sentential_v2,344,parser_full_text,2,5.813953488372093,1.0,2.9069767441860463,,,,,,,,,1.0,2.9069767441860463,1.0,2.9069767441860463,,,,,,,,,,,1.0,2.9069767441860463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_182,inter_sentential_v2,383,parser_full_text,4,10.443864229765014,4.0,10.443864229765014,,,,,,,,,4.0,10.443864229765014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_183,inter_sentential_v2,370,parser_full_text,1,2.7027027027027026,,,,,,,,,,,,,1.0,2.7027027027027026,1.0,2.7027027027027026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_184,inter_sentential_v2,409,parser_full_text,3,7.334963325183374,,,,,,,,,,,,,3.0,7.334963325183374,3.0,7.334963325183374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_185,inter_sentential_v2,399,parser_full_text,3,7.518796992481203,3.0,7.518796992481203,,,,,,,,,1.0,2.506265664160401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.012531328320802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_186,inter_sentential_v2,328,parser_full_text,2,6.097560975609756,1.0,3.048780487804878,,,,,,,,,1.0,3.048780487804878,1.0,3.048780487804878,1.0,3.048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_187,inter_sentential_v2,344,parser_full_text,2,5.813953488372093,1.0,2.9069767441860463,,,,,,,,,1.0,2.9069767441860463,1.0,2.9069767441860463,,,,,,,,,,,1.0,2.9069767441860463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_188,inter_sentential_v2,351,parser_full_text,1,2.849002849002849,,,,,,,,,,,,,1.0,2.849002849002849,1.0,2.849002849002849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_189,inter_sentential_v2,427,parser_full_text,7,16.393442622950822,4.0,9.36768149882904,,,,,,,,,4.0,9.36768149882904,3.0,7.02576112412178,1.0,2.34192037470726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.34192037470726,,,1.0,2.34192037470726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
