text_id,analysis_level,word_count_text,word_count_source,detected_cases_raw,detected_cases_per_1000,macro_enhancement_raw,macro_enhancement_per_1000,intersent_enh_spatio_temporal_simple_following_raw,intersent_enh_spatio_temporal_simple_following_per_1000,macro_extension_raw,macro_extension_per_1000,intersent_ext_adv_raw,intersent_ext_adv_per_1000,intersent_enh_caus_general_raw,intersent_enh_caus_general_per_1000,intersent_enh_spatio_temporal_simple_concl_raw,intersent_enh_spatio_temporal_simple_concl_per_1000,intersent_enh_spatio_temporal_simple_sim_raw,intersent_enh_spatio_temporal_simple_sim_per_1000,intersent_enh_caus_conc_raw,intersent_enh_caus_conc_per_1000,intersent_enh_spatio_temporal_complex_interrupted_raw,intersent_enh_spatio_temporal_complex_interrupted_per_1000,intersent_ext_add_positive_raw,intersent_ext_add_positive_per_1000,intersent_enh_caus_reason_raw,intersent_enh_caus_reason_per_1000,intersent_enh_caus_cond_positive_raw,intersent_enh_caus_cond_positive_per_1000,macro_elaboration_raw,macro_elaboration_per_1000,intersent_elab_appositive_raw,intersent_elab_appositive_per_1000,intersent_enh_spatio_temporal_complex_repetitive_raw,intersent_enh_spatio_temporal_complex_repetitive_per_1000,intersent_enh_caus_cond_negative_raw,intersent_enh_caus_cond_negative_per_1000,intersent_enh_spatio_temporal_complex_punctiliar_raw,intersent_enh_spatio_temporal_complex_punctiliar_per_1000,intersent_elab_clar_corrective_raw,intersent_elab_clar_corrective_per_1000,intersent_elab_clar_sum_raw,intersent_elab_clar_sum_per_1000,intersent_ext_var_repl_raw,intersent_ext_var_repl_per_1000,intersent_enh_spatio_temporal_complex_specific_raw,intersent_enh_spatio_temporal_complex_specific_per_1000,intersent_enh_spatio_temporal_complex_durative_raw,intersent_enh_spatio_temporal_complex_durative_per_1000,intersent_enh_caus_result_raw,intersent_enh_caus_result_per_1000,intersent_ext_var_alt_raw,intersent_ext_var_alt_per_1000,intersent_enh_spatio_temporal_complex_immediate_raw,intersent_enh_spatio_temporal_complex_immediate_per_1000,intersent_enh_spatio_temporal_simple_preceding_raw,intersent_enh_spatio_temporal_simple_preceding_per_1000,intersent_enh_manner_means_raw,intersent_enh_manner_means_per_1000,intersent_elab_clar_verif_raw,intersent_elab_clar_verif_per_1000,intersent_enh_caus_purpose_raw,intersent_enh_caus_purpose_per_1000,intersent_ext_add_negative_raw,intersent_ext_add_negative_per_1000,intersent_enh_spatio_temporal_complex_terminal_raw,intersent_enh_spatio_temporal_complex_terminal_per_1000,intersent_elab_exemp_raw,intersent_elab_exemp_per_1000,intersent_elab_clar_dismissive_raw,intersent_elab_clar_dismissive_per_1000,intersent_ext_var_subtr_raw,intersent_ext_var_subtr_per_1000,intersent_elab_clar_particularizing_raw,intersent_elab_clar_particularizing_per_1000,intersent_elab_clar_distractive_raw,intersent_elab_clar_distractive_per_1000,intersent_enh_matter_negative_raw,intersent_enh_matter_negative_per_1000
es_wr_b1_21_16_3_mdm,inter_sentential_v2,430,parser_full_text,3,6.976744186046512,,,,,2.0,4.651162790697675,2.0,4.651162790697675,,,,,,,,,,,,,,,,,1.0,2.3255813953488373,,,,,,,,,,,1.0,2.3255813953488373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_16_3_mnl,inter_sentential_v2,334,parser_full_text,4,11.976047904191617,2.0,5.9880239520958085,,,2.0,5.9880239520958085,1.0,2.9940119760479043,2.0,5.9880239520958085,,,,,,,,,1.0,2.9940119760479043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_16_3_ybg,inter_sentential_v2,386,parser_full_text,2,5.181347150259067,1.0,2.5906735751295336,1.0,2.5906735751295336,1.0,2.5906735751295336,1.0,2.5906735751295336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_17_13_al,inter_sentential_v2,392,parser_full_text,3,7.653061224489796,1.0,2.5510204081632653,,,1.0,2.5510204081632653,1.0,2.5510204081632653,,,1.0,2.5510204081632653,,,,,,,,,,,,,1.0,2.5510204081632653,,,,,,,,,1.0,2.5510204081632653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_17_3_aqs,inter_sentential_v2,295,parser_full_text,1,3.389830508474576,,,,,1.0,3.389830508474576,1.0,3.389830508474576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_17_3_arg,inter_sentential_v2,336,parser_full_text,1,2.976190476190476,1.0,2.976190476190476,,,,,,,1.0,2.976190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_17_3_art,inter_sentential_v2,605,parser_full_text,4,6.6115702479338845,2.0,3.3057851239669422,1.0,1.6528925619834711,,,,,,,,,,,1.0,1.6528925619834711,,,,,,,,,2.0,3.3057851239669422,,,,,,,,,1.0,1.6528925619834711,,,,,,,,,,,,,,,,,,,1.0,1.6528925619834711,,,,,,,,,,,,,,,,,,
es_wr_b1_21_17_3_fpj,inter_sentential_v2,432,parser_full_text,1,2.314814814814815,,,,,1.0,2.314814814814815,1.0,2.314814814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_17_3_imm,inter_sentential_v2,334,parser_full_text,2,5.9880239520958085,1.0,2.9940119760479043,,,1.0,2.9940119760479043,1.0,2.9940119760479043,1.0,2.9940119760479043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_17_3_mdm,inter_sentential_v2,319,parser_full_text,1,3.134796238244514,,,,,1.0,3.134796238244514,1.0,3.134796238244514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_17_3_nnf,inter_sentential_v2,304,parser_full_text,1,3.289473684210526,1.0,3.289473684210526,1.0,3.289473684210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_18_14_ccm,inter_sentential_v2,429,parser_full_text,5,11.655011655011656,4.0,9.324009324009324,2.0,4.662004662004662,1.0,2.331002331002331,1.0,2.331002331002331,,,1.0,2.331002331002331,,,,,,,,,,,1.0,2.331002331002331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_18_14_pjl,inter_sentential_v2,335,parser_full_text,2,5.970149253731344,2.0,5.970149253731344,,,,,,,1.0,2.985074626865672,1.0,2.985074626865672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_18_3_ifq,inter_sentential_v2,338,parser_full_text,1,2.9585798816568047,1.0,2.9585798816568047,,,,,,,,,1.0,2.9585798816568047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_18_3_lrh,inter_sentential_v2,274,parser_full_text,1,3.6496350364963503,1.0,3.6496350364963503,1.0,3.6496350364963503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_18_3_mgn,inter_sentential_v2,308,parser_full_text,1,3.246753246753247,1.0,3.246753246753247,1.0,3.246753246753247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_18_3_mjlt,inter_sentential_v2,294,parser_full_text,2,6.802721088435374,2.0,6.802721088435374,1.0,3.401360544217687,,,,,,,1.0,3.401360544217687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_4_14_jimm,inter_sentential_v2,411,parser_full_text,5,12.165450121654501,5.0,12.165450121654501,4.0,9.732360097323602,,,,,1.0,2.4330900243309004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_5_13_mg,inter_sentential_v2,312,parser_full_text,1,3.205128205128205,,,,,1.0,3.205128205128205,1.0,3.205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_5_14_cmj,inter_sentential_v2,334,parser_full_text,3,8.982035928143713,2.0,5.9880239520958085,1.0,2.9940119760479043,1.0,2.9940119760479043,1.0,2.9940119760479043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.9940119760479043,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_6_13_fae,inter_sentential_v2,298,parser_full_text,3,10.06711409395973,2.0,6.7114093959731544,2.0,6.7114093959731544,1.0,3.3557046979865772,1.0,3.3557046979865772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_6_14_imhg,inter_sentential_v2,305,parser_full_text,2,6.557377049180328,2.0,6.557377049180328,1.0,3.278688524590164,,,,,1.0,3.278688524590164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_6_3_arr,inter_sentential_v2,328,parser_full_text,2,6.097560975609756,1.0,3.048780487804878,1.0,3.048780487804878,1.0,3.048780487804878,1.0,3.048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_6_3_lgr,inter_sentential_v2,401,parser_full_text,4,9.975062344139651,3.0,7.481296758104738,,,1.0,2.493765586034913,1.0,2.493765586034913,,,1.0,2.493765586034913,1.0,2.493765586034913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.493765586034913,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_7_3_mgg,inter_sentential_v2,307,parser_full_text,1,3.257328990228013,1.0,3.257328990228013,1.0,3.257328990228013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_9_14_ars,inter_sentential_v2,269,parser_full_text,2,7.434944237918216,2.0,7.434944237918216,2.0,7.434944237918216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_9_14_pml,inter_sentential_v2,279,parser_full_text,1,3.5842293906810037,1.0,3.5842293906810037,,,,,,,,,1.0,3.5842293906810037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_21_9_3_dgm,inter_sentential_v2,297,parser_full_text,1,3.3670033670033668,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.3670033670033668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.3670033670033668,,,,,,,,,,
es_wr_b1_21_9_3_klb,inter_sentential_v2,281,parser_full_text,1,3.558718861209964,,,,,1.0,3.558718861209964,,,,,,,,,,,,,1.0,3.558718861209964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_10_14_cfo,inter_sentential_v2,414,parser_full_text,1,2.4154589371980677,1.0,2.4154589371980677,1.0,2.4154589371980677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_10_3_man,inter_sentential_v2,381,parser_full_text,1,2.6246719160104988,1.0,2.6246719160104988,,,,,,,,,,,,,,,,,,,,,1.0,2.6246719160104988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_11_3_mml,inter_sentential_v2,308,parser_full_text,1,3.246753246753247,1.0,3.246753246753247,,,,,,,1.0,3.246753246753247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_11_3_njj,inter_sentential_v2,286,parser_full_text,2,6.993006993006993,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.993006993006993,,,,,,,,,,,1.0,3.4965034965034967,,,,,,,,,,,,,,,,,1.0,3.4965034965034967,,,,,,,,,,,,,,,,,,
es_wr_b1_22_12_14_lsr,inter_sentential_v2,356,parser_full_text,2,5.617977528089887,2.0,5.617977528089887,1.0,2.8089887640449436,,,,,,,,,,,,,,,,,,,1.0,2.8089887640449436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_12_3_pgv,inter_sentential_v2,366,parser_full_text,3,8.196721311475411,,,,,3.0,8.196721311475411,2.0,5.46448087431694,,,,,,,,,,,1.0,2.73224043715847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_13_3_aar,inter_sentential_v2,305,parser_full_text,1,3.278688524590164,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.278688524590164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.278688524590164,,,,,,,,,,,,,,,,,,
es_wr_b1_22_13_3_ctm,inter_sentential_v2,300,parser_full_text,1,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.3333333333333335,,,,,,,,,1.0,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_13_3_tjl,inter_sentential_v2,418,parser_full_text,1,2.3923444976076556,,,,,1.0,2.3923444976076556,1.0,2.3923444976076556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_14_14_gg,inter_sentential_v2,545,parser_full_text,2,3.669724770642202,2.0,3.669724770642202,1.0,1.834862385321101,,,,,,,,,1.0,1.834862385321101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_14_14_mn,inter_sentential_v2,346,parser_full_text,3,8.670520231213873,3.0,8.670520231213873,1.0,2.890173410404624,,,,,,,1.0,2.890173410404624,,,,,,,,,1.0,2.890173410404624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_14_3_ist,inter_sentential_v2,303,parser_full_text,1,3.3003300330033003,1.0,3.3003300330033003,,,,,,,,,1.0,3.3003300330033003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_14_3_mcat,inter_sentential_v2,333,parser_full_text,1,3.003003003003003,,,,,1.0,3.003003003003003,1.0,3.003003003003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_15_13_lfm,inter_sentential_v2,377,parser_full_text,2,5.305039787798409,2.0,5.305039787798409,1.0,2.6525198938992043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.6525198938992043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_15_3_aae,inter_sentential_v2,280,parser_full_text,1,3.571428571428571,,,,,1.0,3.571428571428571,,,,,,,,,,,,,1.0,3.571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_15_3_ctn,inter_sentential_v2,293,parser_full_text,2,6.825938566552901,1.0,3.4129692832764507,,,1.0,3.4129692832764507,1.0,3.4129692832764507,,,1.0,3.4129692832764507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_15_3_mdpc,inter_sentential_v2,427,parser_full_text,2,4.68384074941452,,,,,2.0,4.68384074941452,,,,,,,,,,,,,2.0,4.68384074941452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_16_14_agg,inter_sentential_v2,432,parser_full_text,2,4.62962962962963,1.0,2.314814814814815,1.0,2.314814814814815,1.0,2.314814814814815,1.0,2.314814814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_16_14_fda,inter_sentential_v2,462,parser_full_text,6,12.987012987012989,5.0,10.822510822510822,4.0,8.658008658008658,,,,,,,1.0,2.1645021645021645,,,,,,,,,,,,,1.0,2.1645021645021645,,,,,,,,,,,1.0,2.1645021645021645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_16_14_irl,inter_sentential_v2,402,parser_full_text,5,12.437810945273633,2.0,4.975124378109452,1.0,2.487562189054726,2.0,4.975124378109452,2.0,4.975124378109452,,,,,,,1.0,2.487562189054726,,,,,,,,,1.0,2.487562189054726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.487562189054726,,,,,,,,,,,,,,,,,,
es_wr_b1_22_16_3_amml,inter_sentential_v2,316,parser_full_text,1,3.1645569620253164,,,,,1.0,3.1645569620253164,,,,,,,,,,,,,1.0,3.1645569620253164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_16_3_jaa,inter_sentential_v2,304,parser_full_text,2,6.578947368421052,1.0,3.289473684210526,,,1.0,3.289473684210526,1.0,3.289473684210526,,,1.0,3.289473684210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_16_3_vpj,inter_sentential_v2,526,parser_full_text,3,5.7034220532319395,2.0,3.802281368821293,1.0,1.9011406844106464,1.0,1.9011406844106464,1.0,1.9011406844106464,,,1.0,1.9011406844106464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_17_13_jla,inter_sentential_v2,323,parser_full_text,1,3.0959752321981426,1.0,3.0959752321981426,,,,,,,,,1.0,3.0959752321981426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_17_14_cfr,inter_sentential_v2,368,parser_full_text,3,8.152173913043478,2.0,5.434782608695652,,,,,,,1.0,2.717391304347826,,,,,1.0,2.717391304347826,,,,,,,,,1.0,2.717391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.717391304347826,,,,,,,,,,
es_wr_b1_22_19_14_ima,inter_sentential_v2,278,parser_full_text,1,3.5971223021582737,1.0,3.5971223021582737,1.0,3.5971223021582737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_19_3_aca,inter_sentential_v2,400,parser_full_text,2,5.0,1.0,2.5,,,1.0,2.5,,,,,1.0,2.5,,,,,,,1.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_19_3_mis,inter_sentential_v2,290,parser_full_text,1,3.4482758620689653,1.0,3.4482758620689653,1.0,3.4482758620689653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_4_3_fgr,inter_sentential_v2,301,parser_full_text,1,3.3222591362126246,,,,,1.0,3.3222591362126246,1.0,3.3222591362126246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_5_3_jmrg,inter_sentential_v2,350,parser_full_text,1,2.857142857142857,1.0,2.857142857142857,,,,,,,,,,,,,1.0,2.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_8_14_mrh,inter_sentential_v2,412,parser_full_text,2,4.854368932038835,2.0,4.854368932038835,,,,,,,,,1.0,2.4271844660194173,,,,,,,,,,,,,,,,,1.0,2.4271844660194173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_8_3_arr,inter_sentential_v2,270,parser_full_text,1,3.7037037037037037,,,,,1.0,3.7037037037037037,1.0,3.7037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_8_3_nfc,inter_sentential_v2,274,parser_full_text,1,3.6496350364963503,1.0,3.6496350364963503,,,,,,,,,,,1.0,3.6496350364963503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_22_8_3_oqh,inter_sentential_v2,312,parser_full_text,2,6.41025641025641,1.0,3.205128205128205,,,1.0,3.205128205128205,1.0,3.205128205128205,1.0,3.205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_11_13_elc,inter_sentential_v2,345,parser_full_text,3,8.695652173913043,2.0,5.797101449275362,1.0,2.898550724637681,1.0,2.898550724637681,,,,,1.0,2.898550724637681,,,,,,,1.0,2.898550724637681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_11_13_mlm,inter_sentential_v2,396,parser_full_text,2,5.050505050505051,2.0,5.050505050505051,,,,,,,,,,,,,,,,,,,1.0,2.5252525252525255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.5252525252525255,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_11_14_igg,inter_sentential_v2,314,parser_full_text,2,6.369426751592357,2.0,6.369426751592357,1.0,3.1847133757961785,,,,,,,1.0,3.1847133757961785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_11_3_plt,inter_sentential_v2,275,parser_full_text,1,3.6363636363636362,,,,,1.0,3.6363636363636362,1.0,3.6363636363636362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_13_3_arp,inter_sentential_v2,366,parser_full_text,1,2.73224043715847,,,,,1.0,2.73224043715847,,,,,,,,,,,,,1.0,2.73224043715847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_14_14_lra,inter_sentential_v2,437,parser_full_text,5,11.441647597254004,4.0,9.153318077803204,4.0,9.153318077803204,1.0,2.288329519450801,1.0,2.288329519450801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_15_14_rm,inter_sentential_v2,344,parser_full_text,2,5.813953488372093,2.0,5.813953488372093,,,,,,,,,1.0,2.9069767441860463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.9069767441860463,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_15_3_lll,inter_sentential_v2,280,parser_full_text,2,7.142857142857142,1.0,3.571428571428571,,,1.0,3.571428571428571,1.0,3.571428571428571,1.0,3.571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_16_14_anc,inter_sentential_v2,316,parser_full_text,2,6.329113924050633,2.0,6.329113924050633,1.0,3.1645569620253164,,,,,,,1.0,3.1645569620253164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_16_14_mml,inter_sentential_v2,405,parser_full_text,2,4.938271604938271,1.0,2.4691358024691357,,,1.0,2.4691358024691357,1.0,2.4691358024691357,1.0,2.4691358024691357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_17_13_ap,inter_sentential_v2,429,parser_full_text,4,9.324009324009324,3.0,6.993006993006993,1.0,2.331002331002331,1.0,2.331002331002331,1.0,2.331002331002331,,,1.0,2.331002331002331,,,,,,,,,1.0,2.331002331002331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_17_14_pamg,inter_sentential_v2,428,parser_full_text,3,7.009345794392523,2.0,4.672897196261682,1.0,2.336448598130841,1.0,2.336448598130841,1.0,2.336448598130841,,,1.0,2.336448598130841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_17_3_cip,inter_sentential_v2,391,parser_full_text,3,7.672634271099745,3.0,7.672634271099745,1.0,2.557544757033248,,,,,,,1.0,2.557544757033248,,,,,,,,,1.0,2.557544757033248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_17_3_ma,inter_sentential_v2,364,parser_full_text,1,2.7472527472527473,,,,,1.0,2.7472527472527473,1.0,2.7472527472527473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_17_3_sge,inter_sentential_v2,291,parser_full_text,1,3.4364261168384878,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.4364261168384878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.4364261168384878,,,,
es_wr_b1_23_20_3_mdl,inter_sentential_v2,297,parser_full_text,1,3.3670033670033668,1.0,3.3670033670033668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.3670033670033668,,,,,,,,,,,,,,,,,,,,
es_wr_b1_23_7_3_amp,inter_sentential_v2,305,parser_full_text,2,6.557377049180328,1.0,3.278688524590164,,,,,,,,,1.0,3.278688524590164,,,,,,,,,,,,,1.0,3.278688524590164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.278688524590164,,,,,,,,,,,,,,,,,,
es_wr_b1_23_8_3_meum,inter_sentential_v2,419,parser_full_text,3,7.159904534606206,2.0,4.773269689737471,1.0,2.3866348448687353,,,,,,,,,,,,,,,,,1.0,2.3866348448687353,,,1.0,2.3866348448687353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.3866348448687353,,,,,,,,,,,,,,,,,,
