text_id,detected_item,n_cases
de_wr_c1_19_11_14_jb,after,1
de_wr_c1_19_11_14_jb,but,1
de_wr_c1_19_11_14_lm,after,2
de_wr_c1_19_11_14_lm,finally,1
de_wr_c1_19_11_14_lm,hence,1
de_wr_c1_19_11_14_lm,once,1
de_wr_c1_19_11_14_nc,finally,1
de_wr_c1_19_11_14_nc,unfortunately,1
de_wr_c1_19_12_14_ed,after,1
de_wr_c1_19_12_14_ed,while,1
de_wr_c1_19_12_14_kw,after all,1
de_wr_c1_19_12_14_kw,but,1
de_wr_c1_19_12_14_kw,however,2
de_wr_c1_19_12_14_llb,then,4
de_wr_c1_19_15_13_fs,but,1
de_wr_c1_19_15_13_fs,later,1
de_wr_c1_19_8_14_on,afterwards,1
de_wr_c1_19_8_14_on,hence,1
de_wr_c1_19_9_14_ak,after,2
de_wr_c1_19_9_14_ak,shortly,1
de_wr_c1_19_9_14_ak,since,1
de_wr_c1_19_9_14_ak,then,1
de_wr_c1_20_10_14_mh,then,1
de_wr_c1_20_10_14_mh,while,1
de_wr_c1_20_10_14_sb,after,1
de_wr_c1_20_10_14_sb,finally,1
de_wr_c1_20_10_14_sb,meanwhile,1
de_wr_c1_20_11_13_ak,after a while,1
de_wr_c1_20_11_13_ak,fortunately,1
de_wr_c1_20_11_13_lk,but,1
de_wr_c1_20_11_13_lk,neither,1
de_wr_c1_20_11_13_nl,however,1
de_wr_c1_20_11_13_nl,so,2
de_wr_c1_20_11_13_nl,while,1
de_wr_c1_20_11_14_as,after,2
de_wr_c1_20_11_14_as,afterwards,1
de_wr_c1_20_11_14_as,even though,1
de_wr_c1_20_11_14_as,finally,1
de_wr_c1_20_11_14_as,meanwhile,1
de_wr_c1_20_11_14_as,then,2
de_wr_c1_20_11_14_nsw,after,1
de_wr_c1_20_12.5_14_jv,afterwards,1
de_wr_c1_20_12.5_14_jv,therefore,1
de_wr_c1_20_12_13_mn,however,1
de_wr_c1_20_12_14_jk,after,3
de_wr_c1_20_12_14_jk,in the meantime,1
de_wr_c1_20_12_14_jk,then,1
de_wr_c1_20_12_14_jo,in the end,1
de_wr_c1_20_12_14_js,instead,1
de_wr_c1_20_12_14_jt,after,1
de_wr_c1_20_12_14_jt,first,1
de_wr_c1_20_12_14_jt,later,1
de_wr_c1_20_12_14_jv,after,2
de_wr_c1_20_12_14_jv,finally,1
de_wr_c1_20_12_14_jv,first,1
de_wr_c1_20_12_14_kh,but,1
de_wr_c1_20_12_14_kh,while,1
de_wr_c1_20_12_14_khm,while,1
de_wr_c1_20_12_14_ll,however,1
de_wr_c1_20_12_14_md,after,1
de_wr_c1_20_12_14_mdd,also,1
de_wr_c1_20_12_14_mdd,however,3
de_wr_c1_20_12_14_mdd,meanwhile,1
de_wr_c1_20_12_14_nr,but,2
de_wr_c1_20_12_14_nr,still,1
de_wr_c1_20_12_14_nr,unfortunately,1
de_wr_c1_20_12_14_nr,while,1
de_wr_c1_20_12_14_ns,after,1
de_wr_c1_20_12_14_sk,after,1
de_wr_c1_20_12_14_sk,in the end,1
de_wr_c1_20_12_14_sk,shortly,1
de_wr_c1_20_12_14_sk,that is,1
de_wr_c1_20_12_14_sk,then,1
de_wr_c1_20_12_14_tz,after,1
de_wr_c1_20_12_14_tz,however,1
de_wr_c1_20_12_14_vs,after,3
de_wr_c1_20_12_14_vs,after a while,1
de_wr_c1_20_12_14_vs,furthermore,1
de_wr_c1_20_12_14_vs,however,1
de_wr_c1_20_12_14_vs,meanwhile,1
de_wr_c1_20_12_14_vs,so,1
de_wr_c1_20_12_14_vs,while,2
de_wr_c1_20_15_14_lh,then,1
de_wr_c1_20_15_14_pj,after,1
de_wr_c1_20_9_13_as,but,2
de_wr_c1_20_9_13_as,then,1
de_wr_c1_20_9_13_as,while,1
de_wr_c1_21_10_13_sl,but,1
de_wr_c1_21_10_13_sl,next,1
de_wr_c1_21_10_13_sl,so,3
de_wr_c1_21_10_14_ae,in the end,1
de_wr_c1_21_11.5_14_rd,after,2
de_wr_c1_21_11_13_at,so,1
de_wr_c1_21_11_13_at,still,1
