text_id,macro_category,n_cases
efcamdat_102474,Enhancement,1
efcamdat_102475,Enhancement,3
efcamdat_102477,Enhancement,3
efcamdat_102478,Enhancement,1
efcamdat_102479,Enhancement,1
efcamdat_1024792,Elaboration,1
efcamdat_1024792,Enhancement,1
efcamdat_102482,Elaboration,2
efcamdat_102487,Enhancement,2
efcamdat_10249,Extension,1
efcamdat_1024912,Enhancement,1
efcamdat_10250,Enhancement,1
efcamdat_1025021,Extension,1
efcamdat_1025038,Enhancement,1
efcamdat_1025041,Enhancement,1
efcamdat_1025041,Extension,1
efcamdat_102505,Enhancement,1
efcamdat_102507,Enhancement,1
efcamdat_102508,Extension,1
efcamdat_1025080,Enhancement,1
efcamdat_10251,Extension,1
efcamdat_1025203,Enhancement,1
efcamdat_1025257,Enhancement,2
efcamdat_1025458,Enhancement,1
efcamdat_1025458,Extension,2
efcamdat_10255,Enhancement,2
efcamdat_102556,Elaboration,1
efcamdat_102557,Enhancement,1
efcamdat_1025648,Elaboration,1
efcamdat_1025648,Enhancement,2
efcamdat_1025675,Enhancement,1
efcamdat_1025752,Enhancement,1
efcamdat_1025769,Enhancement,2
efcamdat_10258,Extension,1
efcamdat_1025958,Extension,1
efcamdat_10260,Elaboration,1
efcamdat_102611,Extension,1
efcamdat_102619,Enhancement,1
efcamdat_102635,Elaboration,1
efcamdat_1026399,Extension,1
efcamdat_102645,Elaboration,1
efcamdat_102647,Elaboration,1
efcamdat_102647,Extension,1
efcamdat_102648,Enhancement,1
efcamdat_102649,Enhancement,1
efcamdat_102650,Enhancement,1
efcamdat_1026506,Enhancement,2
efcamdat_102655,Extension,1
efcamdat_1026578,Enhancement,1
efcamdat_1026657,Elaboration,1
efcamdat_102691,Enhancement,1
efcamdat_102694,Enhancement,1
efcamdat_102697,Extension,2
efcamdat_102699,Extension,1
efcamdat_102718,Enhancement,1
efcamdat_102719,Extension,1
efcamdat_102720,Enhancement,1
efcamdat_102723,Enhancement,1
efcamdat_102723,Extension,1
efcamdat_102725,Enhancement,2
efcamdat_102730,Extension,1
efcamdat_102733,Enhancement,1
efcamdat_1027341,Enhancement,2
efcamdat_1027354,Enhancement,1
efcamdat_102736,Extension,1
efcamdat_102739,Enhancement,1
efcamdat_102740,Enhancement,1
efcamdat_102741,Enhancement,2
efcamdat_102741,Extension,1
efcamdat_1027418,Enhancement,1
efcamdat_1027666,Extension,1
efcamdat_102778,Elaboration,1
efcamdat_102780,Extension,1
efcamdat_102788,Enhancement,1
efcamdat_102788,Extension,1
efcamdat_102789,Extension,3
efcamdat_102790,Enhancement,1
efcamdat_1027913,Extension,1
efcamdat_102798,Extension,1
efcamdat_1028,Enhancement,3
efcamdat_102801,Extension,1
efcamdat_102802,Enhancement,1
efcamdat_102802,Extension,1
efcamdat_1028115,Enhancement,1
efcamdat_1028167,Enhancement,1
efcamdat_102820,Enhancement,1
efcamdat_1028280,Enhancement,1
efcamdat_1028291,Enhancement,1
efcamdat_1028291,Extension,2
efcamdat_102841,Enhancement,1
efcamdat_1028691,Enhancement,1
efcamdat_1028849,Enhancement,2
efcamdat_1028849,Extension,1
efcamdat_1028999,Enhancement,1
efcamdat_1029,Enhancement,2
efcamdat_1029038,Enhancement,2
efcamdat_102911,Enhancement,2
efcamdat_102911,Extension,2
efcamdat_102916,Elaboration,1
efcamdat_102916,Extension,2
efcamdat_102917,Enhancement,1
efcamdat_102918,Enhancement,1
efcamdat_102925,Extension,2
efcamdat_1029336,Enhancement,1
efcamdat_1029516,Enhancement,3
efcamdat_102957,Enhancement,1
efcamdat_102957,Extension,3
