text_id,analysis_level,word_count_text,word_count_source,detected_cases_raw,detected_cases_per_1000,macro_extension_raw,macro_extension_per_1000,interpara_ext_adv_raw,interpara_ext_adv_per_1000,macro_enhancement_raw,macro_enhancement_per_1000,interpara_enh_caus_reason_raw,interpara_enh_caus_reason_per_1000,macro_elaboration_raw,macro_elaboration_per_1000,interpara_elab_clar_sum_raw,interpara_elab_clar_sum_per_1000,interpara_enh_caus_cond_positive_raw,interpara_enh_caus_cond_positive_per_1000,interpara_ext_var_alt_raw,interpara_ext_var_alt_per_1000,interpara_enh_spatio_temporal_simple_following_raw,interpara_enh_spatio_temporal_simple_following_per_1000,interpara_enh_manner_means_raw,interpara_enh_manner_means_per_1000,interpara_ext_add_positive_raw,interpara_ext_add_positive_per_1000,interpara_enh_spatio_temporal_complex_durative_raw,interpara_enh_spatio_temporal_complex_durative_per_1000,interpara_enh_spatio_temporal_complex_specific_raw,interpara_enh_spatio_temporal_complex_specific_per_1000,interpara_enh_spatio_temporal_complex_interrupted_raw,interpara_enh_spatio_temporal_complex_interrupted_per_1000,interpara_enh_spatio_temporal_simple_concl_raw,interpara_enh_spatio_temporal_simple_concl_per_1000,interpara_elab_clar_verif_raw,interpara_elab_clar_verif_per_1000,interpara_enh_caus_general_raw,interpara_enh_caus_general_per_1000,interpara_enh_spatio_temporal_simple_preceding_raw,interpara_enh_spatio_temporal_simple_preceding_per_1000,interpara_elab_exemp_raw,interpara_elab_exemp_per_1000,interpara_elab_appositive_raw,interpara_elab_appositive_per_1000,interpara_ext_var_repl_raw,interpara_ext_var_repl_per_1000,interpara_elab_clar_corrective_raw,interpara_elab_clar_corrective_per_1000,interpara_enh_caus_conc_raw,interpara_enh_caus_conc_per_1000,interpara_enh_spatio_temporal_complex_repetitive_raw,interpara_enh_spatio_temporal_complex_repetitive_per_1000,interpara_enh_spatio_temporal_complex_terminal_raw,interpara_enh_spatio_temporal_complex_terminal_per_1000,interpara_enh_spatio_temporal_complex_immediate_raw,interpara_enh_spatio_temporal_complex_immediate_per_1000,interpara_enh_caus_cond_negative_raw,interpara_enh_caus_cond_negative_per_1000,interpara_enh_spatio_temporal_simple_sim_raw,interpara_enh_spatio_temporal_simple_sim_per_1000,interpara_ext_add_negative_raw,interpara_ext_add_negative_per_1000,interpara_enh_caus_result_raw,interpara_enh_caus_result_per_1000,interpara_enh_manner_comparison_positive_raw,interpara_enh_manner_comparison_positive_per_1000,interpara_ext_var_subtr_raw,interpara_ext_var_subtr_per_1000,interpara_elab_clar_dismissive_raw,interpara_elab_clar_dismissive_per_1000,interpara_enh_caus_purpose_raw,interpara_enh_caus_purpose_per_1000,interpara_enh_manner_comparison_negative_raw,interpara_enh_manner_comparison_negative_per_1000,interpara_enh_matter_positive_raw,interpara_enh_matter_positive_per_1000,interpara_enh_matter_negative_raw,interpara_enh_matter_negative_per_1000,interpara_enh_spatio_temporal_complex_punctiliar_raw,interpara_enh_spatio_temporal_complex_punctiliar_per_1000
gig_460d,inter_paragraph_v2_true_boundaries,139,parser_full_text,1,7.194244604316547,,,,,1.0,7.194244604316547,,,,,,,,,,,1.0,7.194244604316547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_460i,inter_paragraph_v2_true_boundaries,279,parser_full_text,1,3.5842293906810037,,,,,1.0,3.5842293906810037,,,,,,,,,,,1.0,3.5842293906810037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_460j,inter_paragraph_v2_true_boundaries,182,parser_full_text,1,5.4945054945054945,,,,,1.0,5.4945054945054945,,,,,,,,,,,1.0,5.4945054945054945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_461b,inter_paragraph_v2_true_boundaries,873,parser_full_text,1,1.1454753722794961,1.0,1.1454753722794961,1.0,1.1454753722794961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_461c,inter_paragraph_v2_true_boundaries,848,parser_full_text,2,2.3584905660377355,1.0,1.1792452830188678,1.0,1.1792452830188678,1.0,1.1792452830188678,,,,,,,,,,,,,1.0,1.1792452830188678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_461f,inter_paragraph_v2_true_boundaries,290,parser_full_text,1,3.4482758620689653,,,,,1.0,3.4482758620689653,,,,,,,,,,,1.0,3.4482758620689653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_461i,inter_paragraph_v2_true_boundaries,280,parser_full_text,3,10.714285714285714,1.0,3.571428571428571,1.0,3.571428571428571,2.0,7.142857142857142,,,,,,,,,,,2.0,7.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_462c,inter_paragraph_v2_true_boundaries,202,parser_full_text,2,9.900990099009901,2.0,9.900990099009901,,,,,,,,,,,,,,,,,,,2.0,9.900990099009901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_462d,inter_paragraph_v2_true_boundaries,178,parser_full_text,1,5.617977528089887,1.0,5.617977528089887,,,,,,,,,,,,,,,,,,,1.0,5.617977528089887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_462e,inter_paragraph_v2_true_boundaries,126,parser_full_text,1,7.936507936507936,,,,,1.0,7.936507936507936,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.936507936507936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_462f,inter_paragraph_v2_true_boundaries,340,parser_full_text,1,2.941176470588235,1.0,2.941176470588235,,,,,,,,,,,,,,,,,,,1.0,2.941176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_462h,inter_paragraph_v2_true_boundaries,255,parser_full_text,2,7.8431372549019605,1.0,3.9215686274509802,1.0,3.9215686274509802,1.0,3.9215686274509802,,,,,,,,,,,1.0,3.9215686274509802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_462i,inter_paragraph_v2_true_boundaries,95,parser_full_text,2,21.052631578947366,,,,,,,,,2.0,21.052631578947366,2.0,21.052631578947366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_462j,inter_paragraph_v2_true_boundaries,309,parser_full_text,1,3.236245954692557,,,,,1.0,3.236245954692557,,,,,,,,,,,1.0,3.236245954692557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_463a,inter_paragraph_v2_true_boundaries,604,parser_full_text,2,3.3112582781456954,2.0,3.3112582781456954,2.0,3.3112582781456954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_463b,inter_paragraph_v2_true_boundaries,156,parser_full_text,1,6.41025641025641,,,,,1.0,6.41025641025641,,,,,,,,,,,1.0,6.41025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_463c,inter_paragraph_v2_true_boundaries,385,parser_full_text,1,2.5974025974025974,,,,,,,,,1.0,2.5974025974025974,1.0,2.5974025974025974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_463f,inter_paragraph_v2_true_boundaries,456,parser_full_text,2,4.385964912280701,2.0,4.385964912280701,2.0,4.385964912280701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_463g,inter_paragraph_v2_true_boundaries,125,parser_full_text,1,8.0,,,,,1.0,8.0,,,,,,,,,,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_463k,inter_paragraph_v2_true_boundaries,370,parser_full_text,10,27.027027027027028,,,,,8.0,21.62162162162162,,,2.0,5.405405405405405,2.0,5.405405405405405,,,,,6.0,16.216216216216218,,,,,,,,,,,,,,,,,1.0,2.7027027027027026,,,,,,,,,,,,,,,,,,,,,,,1.0,2.7027027027027026,,,,,,,,,,,,,,,,
gig_463l,inter_paragraph_v2_true_boundaries,214,parser_full_text,3,14.018691588785046,,,,,2.0,9.345794392523365,,,1.0,4.672897196261682,1.0,4.672897196261682,,,,,1.0,4.672897196261682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.672897196261682,,,,,,,,,,,,,,,,
gig_463m,inter_paragraph_v2_true_boundaries,219,parser_full_text,2,9.1324200913242,,,,,2.0,9.1324200913242,,,,,,,,,,,1.0,4.5662100456621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.5662100456621,,,,,,,,,,,,,,,,,,,,,,,,
gig_464a,inter_paragraph_v2_true_boundaries,507,parser_full_text,4,7.889546351084813,,,,,4.0,7.889546351084813,,,,,,,,,,,1.0,1.9723865877712032,,,,,,,1.0,1.9723865877712032,1.0,1.9723865877712032,,,,,,,1.0,1.9723865877712032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_464g,inter_paragraph_v2_true_boundaries,418,parser_full_text,7,16.74641148325359,,,,,6.0,14.354066985645934,,,1.0,2.3923444976076556,1.0,2.3923444976076556,,,,,5.0,11.961722488038278,,,,,,,,,,,,,,,,,1.0,2.3923444976076556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_465g,inter_paragraph_v2_true_boundaries,184,parser_full_text,1,5.434782608695652,,,,,1.0,5.434782608695652,,,,,,,,,,,1.0,5.434782608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_465h,inter_paragraph_v2_true_boundaries,220,parser_full_text,1,4.545454545454545,,,,,1.0,4.545454545454545,,,,,,,,,,,1.0,4.545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_466a,inter_paragraph_v2_true_boundaries,190,parser_full_text,2,10.526315789473683,1.0,5.263157894736842,,,1.0,5.263157894736842,,,,,,,,,,,1.0,5.263157894736842,,,1.0,5.263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_466c,inter_paragraph_v2_true_boundaries,455,parser_full_text,1,2.197802197802198,1.0,2.197802197802198,,,,,,,,,,,,,,,,,,,1.0,2.197802197802198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_466d,inter_paragraph_v2_true_boundaries,166,parser_full_text,1,6.024096385542169,1.0,6.024096385542169,,,,,,,,,,,,,,,,,,,1.0,6.024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_466e,inter_paragraph_v2_true_boundaries,101,parser_full_text,1,9.900990099009901,1.0,9.900990099009901,1.0,9.900990099009901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_466h,inter_paragraph_v2_true_boundaries,262,parser_full_text,2,7.633587786259541,,,,,2.0,7.633587786259541,,,,,,,,,,,2.0,7.633587786259541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_466j,inter_paragraph_v2_true_boundaries,211,parser_full_text,4,18.95734597156398,,,,,3.0,14.218009478672984,,,1.0,4.739336492890995,1.0,4.739336492890995,,,,,3.0,14.218009478672984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_466k,inter_paragraph_v2_true_boundaries,175,parser_full_text,1,5.714285714285714,,,,,1.0,5.714285714285714,,,,,,,,,,,,,,,,,,,,,1.0,5.714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_467a,inter_paragraph_v2_true_boundaries,295,parser_full_text,2,6.779661016949152,1.0,3.389830508474576,1.0,3.389830508474576,1.0,3.389830508474576,,,,,,,,,,,1.0,3.389830508474576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_467f,inter_paragraph_v2_true_boundaries,307,parser_full_text,1,3.257328990228013,,,,,1.0,3.257328990228013,,,,,,,,,,,1.0,3.257328990228013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_468d,inter_paragraph_v2_true_boundaries,81,parser_full_text,1,12.345679012345679,1.0,12.345679012345679,,,,,,,,,,,,,,,,,,,1.0,12.345679012345679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_468i,inter_paragraph_v2_true_boundaries,170,parser_full_text,1,5.88235294117647,,,,,1.0,5.88235294117647,,,,,,,,,,,1.0,5.88235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_468j,inter_paragraph_v2_true_boundaries,189,parser_full_text,1,5.291005291005291,,,,,1.0,5.291005291005291,,,,,,,,,,,1.0,5.291005291005291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_469,inter_paragraph_v2_true_boundaries,201,parser_full_text,1,4.975124378109452,,,,,,,,,1.0,4.975124378109452,1.0,4.975124378109452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_470b,inter_paragraph_v2_true_boundaries,325,parser_full_text,2,6.153846153846154,1.0,3.076923076923077,1.0,3.076923076923077,1.0,3.076923076923077,,,,,,,1.0,3.076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_470c,inter_paragraph_v2_true_boundaries,466,parser_full_text,2,4.291845493562231,2.0,4.291845493562231,2.0,4.291845493562231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_471b,inter_paragraph_v2_true_boundaries,326,parser_full_text,2,6.134969325153374,1.0,3.067484662576687,1.0,3.067484662576687,,,,,1.0,3.067484662576687,1.0,3.067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_472a,inter_paragraph_v2_true_boundaries,176,parser_full_text,1,5.681818181818182,,,,,,,,,1.0,5.681818181818182,1.0,5.681818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_473c,inter_paragraph_v2_true_boundaries,106,parser_full_text,1,9.433962264150942,1.0,9.433962264150942,,,,,,,,,,,,,,,,,,,1.0,9.433962264150942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_474c,inter_paragraph_v2_true_boundaries,275,parser_full_text,1,3.6363636363636362,,,,,,,,,1.0,3.6363636363636362,1.0,3.6363636363636362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_475b,inter_paragraph_v2_true_boundaries,220,parser_full_text,4,18.18181818181818,3.0,13.636363636363635,1.0,4.545454545454545,,,,,1.0,4.545454545454545,1.0,4.545454545454545,,,,,,,,,2.0,9.09090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_475c,inter_paragraph_v2_true_boundaries,492,parser_full_text,3,6.097560975609756,3.0,6.097560975609756,3.0,6.097560975609756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_476a,inter_paragraph_v2_true_boundaries,323,parser_full_text,1,3.0959752321981426,,,,,,,,,1.0,3.0959752321981426,1.0,3.0959752321981426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_476b,inter_paragraph_v2_true_boundaries,374,parser_full_text,3,8.02139037433155,2.0,5.347593582887701,1.0,2.6737967914438503,,,,,1.0,2.6737967914438503,1.0,2.6737967914438503,,,,,,,,,1.0,2.6737967914438503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_476c,inter_paragraph_v2_true_boundaries,442,parser_full_text,1,2.2624434389140275,1.0,2.2624434389140275,,,,,,,,,,,,,,,,,,,1.0,2.2624434389140275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_477b,inter_paragraph_v2_true_boundaries,333,parser_full_text,3,9.00900900900901,2.0,6.006006006006006,,,,,,,1.0,3.003003003003003,1.0,3.003003003003003,,,,,,,,,2.0,6.006006006006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_477c,inter_paragraph_v2_true_boundaries,689,parser_full_text,2,2.9027576197387517,2.0,2.9027576197387517,,,,,,,,,,,,,,,,,,,2.0,2.9027576197387517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_478b,inter_paragraph_v2_true_boundaries,282,parser_full_text,2,7.092198581560283,1.0,3.5460992907801416,1.0,3.5460992907801416,1.0,3.5460992907801416,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.5460992907801416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_478c,inter_paragraph_v2_true_boundaries,505,parser_full_text,1,1.9801980198019802,,,,,,,,,1.0,1.9801980198019802,1.0,1.9801980198019802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_479b,inter_paragraph_v2_true_boundaries,407,parser_full_text,5,12.285012285012284,4.0,9.828009828009828,2.0,4.914004914004914,,,,,1.0,2.457002457002457,1.0,2.457002457002457,,,,,,,,,1.0,2.457002457002457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.457002457002457,,,,,,,,,,,,,,,,,,
gig_479c,inter_paragraph_v2_true_boundaries,881,parser_full_text,1,1.1350737797956867,1.0,1.1350737797956867,,,,,,,,,,,,,,,,,,,1.0,1.1350737797956867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_479d,inter_paragraph_v2_true_boundaries,484,parser_full_text,1,2.066115702479339,1.0,2.066115702479339,,,,,,,,,,,,,,,,,,,1.0,2.066115702479339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_480a,inter_paragraph_v2_true_boundaries,217,parser_full_text,1,4.608294930875576,1.0,4.608294930875576,,,,,,,,,,,,,,,,,,,1.0,4.608294930875576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_480c,inter_paragraph_v2_true_boundaries,220,parser_full_text,3,13.636363636363635,2.0,9.09090909090909,1.0,4.545454545454545,,,,,1.0,4.545454545454545,1.0,4.545454545454545,,,,,,,,,1.0,4.545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_480d,inter_paragraph_v2_true_boundaries,116,parser_full_text,1,8.620689655172413,,,,,1.0,8.620689655172413,,,,,,,,,,,,,,,,,1.0,8.620689655172413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_481b,inter_paragraph_v2_true_boundaries,224,parser_full_text,1,4.464285714285714,1.0,4.464285714285714,,,,,,,,,,,,,,,,,,,1.0,4.464285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_481c,inter_paragraph_v2_true_boundaries,526,parser_full_text,1,1.9011406844106464,1.0,1.9011406844106464,,,,,,,,,,,,,,,,,,,1.0,1.9011406844106464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_482a,inter_paragraph_v2_true_boundaries,287,parser_full_text,1,3.484320557491289,1.0,3.484320557491289,1.0,3.484320557491289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_482b,inter_paragraph_v2_true_boundaries,217,parser_full_text,3,13.82488479262673,2.0,9.216589861751151,,,,,,,1.0,4.608294930875576,1.0,4.608294930875576,,,,,,,,,2.0,9.216589861751151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_483b,inter_paragraph_v2_true_boundaries,268,parser_full_text,2,7.462686567164179,1.0,3.7313432835820897,1.0,3.7313432835820897,,,,,1.0,3.7313432835820897,1.0,3.7313432835820897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_483d,inter_paragraph_v2_true_boundaries,256,parser_full_text,1,3.90625,,,,,1.0,3.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_484b,inter_paragraph_v2_true_boundaries,335,parser_full_text,2,5.970149253731344,1.0,2.985074626865672,1.0,2.985074626865672,,,,,1.0,2.985074626865672,1.0,2.985074626865672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_485a,inter_paragraph_v2_true_boundaries,246,parser_full_text,3,12.195121951219512,2.0,8.130081300813009,,,,,,,1.0,4.065040650406504,1.0,4.065040650406504,,,,,,,,,2.0,8.130081300813009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_485b,inter_paragraph_v2_true_boundaries,262,parser_full_text,1,3.8167938931297707,1.0,3.8167938931297707,,,,,,,,,,,,,,,,,,,1.0,3.8167938931297707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_485c,inter_paragraph_v2_true_boundaries,493,parser_full_text,1,2.028397565922921,,,,,,,,,1.0,2.028397565922921,1.0,2.028397565922921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_485d,inter_paragraph_v2_true_boundaries,353,parser_full_text,1,2.8328611898017,1.0,2.8328611898017,,,,,,,,,,,,,,,,,,,1.0,2.8328611898017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_486b,inter_paragraph_v2_true_boundaries,227,parser_full_text,1,4.405286343612335,1.0,4.405286343612335,,,,,,,,,,,,,,,,,,,1.0,4.405286343612335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_486c,inter_paragraph_v2_true_boundaries,262,parser_full_text,2,7.633587786259541,1.0,3.8167938931297707,1.0,3.8167938931297707,,,,,1.0,3.8167938931297707,1.0,3.8167938931297707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_486d,inter_paragraph_v2_true_boundaries,308,parser_full_text,1,3.246753246753247,,,,,,,,,1.0,3.246753246753247,1.0,3.246753246753247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_487b,inter_paragraph_v2_true_boundaries,157,parser_full_text,3,19.108280254777068,3.0,19.108280254777068,,,,,,,,,,,,,,,,,,,3.0,19.108280254777068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_487c,inter_paragraph_v2_true_boundaries,225,parser_full_text,1,4.444444444444445,1.0,4.444444444444445,1.0,4.444444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_488a,inter_paragraph_v2_true_boundaries,237,parser_full_text,1,4.219409282700422,1.0,4.219409282700422,,,,,,,,,,,,,,,,,,,1.0,4.219409282700422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_488b,inter_paragraph_v2_true_boundaries,248,parser_full_text,1,4.032258064516129,1.0,4.032258064516129,,,,,,,,,,,,,,,,,,,1.0,4.032258064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_488c,inter_paragraph_v2_true_boundaries,225,parser_full_text,3,13.333333333333334,2.0,8.88888888888889,2.0,8.88888888888889,,,,,1.0,4.444444444444445,1.0,4.444444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_489,inter_paragraph_v2_true_boundaries,289,parser_full_text,1,3.4602076124567476,,,,,1.0,3.4602076124567476,,,,,,,,,,,1.0,3.4602076124567476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_490,inter_paragraph_v2_true_boundaries,234,parser_full_text,1,4.273504273504274,1.0,4.273504273504274,,,,,,,,,,,,,,,,,,,1.0,4.273504273504274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_496,inter_paragraph_v2_true_boundaries,432,parser_full_text,1,2.314814814814815,1.0,2.314814814814815,1.0,2.314814814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_497,inter_paragraph_v2_true_boundaries,287,parser_full_text,1,3.484320557491289,,,,,1.0,3.484320557491289,,,,,,,,,,,1.0,3.484320557491289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_499,inter_paragraph_v2_true_boundaries,277,parser_full_text,1,3.6101083032490977,,,,,,,,,1.0,3.6101083032490977,1.0,3.6101083032490977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_49b,inter_paragraph_v2_true_boundaries,58,parser_full_text,4,68.9655172413793,,,,,4.0,68.9655172413793,,,,,,,,,,,3.0,51.724137931034484,,,,,,,,,1.0,17.241379310344826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
