corpus,text_id,group,word_count_text,paragraph_count_text,eligible_paragraph_starts,supported_interparagraph_elaboration_raw,supported_interparagraph_enhancement_raw,supported_interparagraph_extension_raw,supported_interparagraph_total_raw,supported_interparagraph_total_per_1000,supported_interparagraph_total_per_eligible_paragraph_start,supported_interparagraph_elaboration_per_1000,supported_interparagraph_elaboration_per_eligible_paragraph_start,supported_interparagraph_enhancement_per_1000,supported_interparagraph_enhancement_per_eligible_paragraph_start,supported_interparagraph_extension_per_1000,supported_interparagraph_extension_per_eligible_paragraph_start
COREFL,ES_WR_C1_19_11_3_LMV,C1,88,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_12_3_ARA,C1,207,3,2,0,0,1,1,4.830917874396135,0.5,0.0,0.0,0.0,0.0,4.830917874396135,0.5
COREFL,ES_WR_C1_19_12_3_JCF,C1,310,5,4,1,0,1,2,6.451612903225806,0.5,3.225806451612903,0.25,0.0,0.0,3.225806451612903,0.25
COREFL,ES_WR_C1_19_12_3_PLT,C1,227,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_13_13_AGA,C1,195,4,3,0,0,1,1,5.128205128205129,0.3333333333333333,0.0,0.0,0.0,0.0,5.128205128205129,0.3333333333333333
COREFL,ES_WR_C1_19_13_3_AJ,C1,324,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_13_3_AVWM,C1,103,2,1,0,0,1,1,9.70873786407767,1.0,0.0,0.0,0.0,0.0,9.70873786407767,1.0
COREFL,ES_WR_C1_19_13_3_EAP,C1,982,9,8,0,2,1,3,3.054989816700611,0.375,0.0,0.0,2.0366598778004072,0.25,1.0183299389002036,0.125
COREFL,ES_WR_C1_19_13_3_EMTL,C1,316,4,3,1,1,0,2,6.329113924050633,0.6666666666666666,3.1645569620253164,0.3333333333333333,3.1645569620253164,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C1_19_13_3_SMA,C1,103,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_14_3_CMC,C1,104,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_14_3_GLR,C1,163,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_14_3_IMS,C1,194,4,3,0,1,0,1,5.154639175257732,0.3333333333333333,0.0,0.0,5.154639175257732,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C1_19_14_3_MAMO,C1,196,4,3,0,1,0,1,5.1020408163265305,0.3333333333333333,0.0,0.0,5.1020408163265305,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C1_19_14_3_PTG,C1,209,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_15_3_IF,C1,150,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_15_3_LCL,C1,388,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_15_3_MN,C1,78,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_16_3_ALA,C1,153,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_16_3_ESG,C1,159,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_16_3_HPB,C1,143,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_16_3_JDC,C1,175,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_16_3_LCF,C1,135,4,3,0,0,1,1,7.407407407407407,0.3333333333333333,0.0,0.0,0.0,0.0,7.407407407407407,0.3333333333333333
COREFL,ES_WR_C1_19_16_3_LSL,C1,200,4,3,0,1,0,1,5.0,0.3333333333333333,0.0,0.0,5.0,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C1_19_16_3_MMV,C1,237,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_16_3_MOM,C1,309,5,4,0,1,0,1,3.236245954692557,0.25,0.0,0.0,3.236245954692557,0.25,0.0,0.0
COREFL,ES_WR_C1_19_16_3_MPF,C1,78,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_16_3_PAH,C1,186,3,2,1,0,0,1,5.376344086021506,0.5,5.376344086021506,0.5,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_17_3_SNC,C1,115,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_5_3_JGD,C1,169,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_19_9_3_VGM,C1,313,5,4,0,0,2,2,6.3897763578274756,0.5,0.0,0.0,0.0,0.0,6.3897763578274756,0.5
COREFL,ES_WR_C1_20_10_13_SJM,C1,232,6,5,0,1,0,1,4.310344827586206,0.2,0.0,0.0,4.310344827586206,0.2,0.0,0.0
COREFL,ES_WR_C1_20_11_3_MEBQ,C1,185,3,2,0,1,0,1,5.405405405405405,0.5,0.0,0.0,5.405405405405405,0.5,0.0,0.0
COREFL,ES_WR_C1_20_11_3_SRG,C1,168,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_12_3_ERV,C1,131,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_12_3_MYM,C1,166,2,1,0,0,1,1,6.024096385542169,1.0,0.0,0.0,0.0,0.0,6.024096385542169,1.0
COREFL,ES_WR_C1_20_13_14_MRTM,C1,154,4,3,1,0,1,2,12.987012987012989,0.6666666666666666,6.493506493506494,0.3333333333333333,0.0,0.0,6.493506493506494,0.3333333333333333
COREFL,ES_WR_C1_20_13_3_BNC,C1,249,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_13_3_HSF,C1,209,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_14_3_MDGBB,C1,344,5,4,0,1,0,1,2.9069767441860463,0.25,0.0,0.0,2.9069767441860463,0.25,0.0,0.0
COREFL,ES_WR_C1_20_14_3_MGF,C1,212,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_14_3_MTS,C1,320,4,3,0,0,1,1,3.125,0.3333333333333333,0.0,0.0,0.0,0.0,3.125,0.3333333333333333
COREFL,ES_WR_C1_20_14_3_PMA,C1,149,2,1,1,0,0,1,6.7114093959731544,1.0,6.7114093959731544,1.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_15_14_RGF,C1,282,5,4,0,3,0,3,10.638297872340424,0.75,0.0,0.0,10.638297872340424,0.75,0.0,0.0
COREFL,ES_WR_C1_20_15_3_BSJ,C1,98,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_15_3_EOZ,C1,194,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_15_3_FJPM,C1,443,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_16_3_LBF,C1,83,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_16_3_MLM,C1,132,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_17_13_MML,C1,99,3,2,0,1,0,1,10.101010101010102,0.5,0.0,0.0,10.101010101010102,0.5,0.0,0.0
COREFL,ES_WR_C1_20_17_3_BLG,C1,223,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_20_17_3_LCM,C1,257,4,3,0,1,1,2,7.782101167315175,0.6666666666666666,0.0,0.0,3.891050583657587,0.3333333333333333,3.891050583657587,0.3333333333333333
COREFL,ES_WR_C1_20_18_3_VPJ,C1,125,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_10_3_ERV,C1,108,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_11_13_AK,C1,162,3,2,0,0,1,1,6.172839506172839,0.5,0.0,0.0,0.0,0.0,6.172839506172839,0.5
COREFL,ES_WR_C1_21_11_3_DNV,C1,113,3,2,0,0,1,1,8.849557522123893,0.5,0.0,0.0,0.0,0.0,8.849557522123893,0.5
COREFL,ES_WR_C1_21_13_13_MQR,C1,149,3,2,0,1,0,1,6.7114093959731544,0.5,0.0,0.0,6.7114093959731544,0.5,0.0,0.0
COREFL,ES_WR_C1_21_13_13_SML,C1,216,5,4,0,1,0,1,4.62962962962963,0.25,0.0,0.0,4.62962962962963,0.25,0.0,0.0
COREFL,ES_WR_C1_21_13_3_AKG,C1,168,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_13_3_MAT,C1,97,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_13_3_PHMB,C1,90,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_14_3_ALI,C1,237,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_14_3_AMNP,C1,447,10,9,2,1,2,5,11.185682326621924,0.5555555555555556,4.47427293064877,0.2222222222222222,2.237136465324385,0.1111111111111111,4.47427293064877,0.2222222222222222
COREFL,ES_WR_C1_21_15_13_AML,C1,210,11,10,1,2,0,3,14.285714285714285,0.3,4.761904761904763,0.1,9.523809523809526,0.2,0.0,0.0
COREFL,ES_WR_C1_21_15_14_PGM,C1,176,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_15_3_AMQR,C1,159,4,3,0,1,0,1,6.289308176100629,0.3333333333333333,0.0,0.0,6.289308176100629,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C1_21_15_3_FRAM,C1,170,4,3,1,1,1,3,17.647058823529413,1.0,5.88235294117647,0.3333333333333333,5.88235294117647,0.3333333333333333,5.88235294117647,0.3333333333333333
COREFL,ES_WR_C1_21_15_3_ICCR,C1,173,4,3,1,0,0,1,5.780346820809248,0.3333333333333333,5.780346820809248,0.3333333333333333,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_15_3_MDBN,C1,383,2,1,1,0,0,1,2.6109660574412534,1.0,2.6109660574412534,1.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_15_3_NMLH,C1,232,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_16_3_CBH,C1,128,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_16_3_ECV,C1,402,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_16_3_ILPM,C1,260,5,4,1,0,0,1,3.8461538461538463,0.25,3.8461538461538463,0.25,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_16_3_MRS,C1,133,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_16_3_PCG,C1,127,4,3,0,1,0,1,7.874015748031496,0.3333333333333333,0.0,0.0,7.874015748031496,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C1_21_16_3_PGM,C1,182,4,3,0,1,0,1,5.4945054945054945,0.3333333333333333,0.0,0.0,5.4945054945054945,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C1_21_16_3_PMF,C1,307,5,4,0,1,0,1,3.257328990228013,0.25,0.0,0.0,3.257328990228013,0.25,0.0,0.0
COREFL,ES_WR_C1_21_16_3_PVA,C1,252,6,5,0,0,1,1,3.968253968253968,0.2,0.0,0.0,0.0,0.0,3.968253968253968,0.2
COREFL,ES_WR_C1_21_17_3_NPE,C1,219,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_18_13_MCS,C1,220,5,4,0,1,0,1,4.545454545454545,0.25,0.0,0.0,4.545454545454545,0.25,0.0,0.0
COREFL,ES_WR_C1_21_18_3_ASD,C1,188,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_6_3_JV,C1,109,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_8_3_VM,C1,130,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_21_9_3_PPG,C1,508,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_22_11_3_RHG,C1,203,2,1,0,1,0,1,4.926108374384237,1.0,0.0,0.0,4.926108374384237,1.0,0.0,0.0
COREFL,ES_WR_C1_22_12_14_MVP,C1,346,3,2,0,1,0,1,2.890173410404624,0.5,0.0,0.0,2.890173410404624,0.5,0.0,0.0
COREFL,ES_WR_C1_22_13_14_CL,C1,309,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_22_13_3_PCB,C1,312,5,4,0,1,0,1,3.205128205128205,0.25,0.0,0.0,3.205128205128205,0.25,0.0,0.0
COREFL,ES_WR_C1_22_14_3_CLB,C1,134,3,2,0,1,0,1,7.462686567164179,0.5,0.0,0.0,7.462686567164179,0.5,0.0,0.0
COREFL,ES_WR_C1_22_14_3_IZG,C1,118,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_22_15_14_ACG,C1,203,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_22_15_3_AVC,C1,451,6,5,0,2,0,2,4.434589800443459,0.4,0.0,0.0,4.434589800443459,0.4,0.0,0.0
COREFL,ES_WR_C1_22_17_3_AMV,C1,177,3,2,0,1,0,1,5.649717514124294,0.5,0.0,0.0,5.649717514124294,0.5,0.0,0.0
COREFL,ES_WR_C1_22_17_3_MLCJ,C1,245,4,3,0,1,0,1,4.081632653061225,0.3333333333333333,0.0,0.0,4.081632653061225,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C1_22_17_3_MRCC,C1,200,3,2,1,0,0,1,5.0,0.5,5.0,0.5,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_22_18_3_APP,C1,114,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_22_18_3_IMMS,C1,151,4,3,0,1,0,1,6.622516556291391,0.3333333333333333,0.0,0.0,6.622516556291391,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C1_22_19_3_ACR,C1,137,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_22_19_3_PPC,C1,338,7,6,1,1,3,5,14.792899408284024,0.8333333333333334,2.9585798816568047,0.1666666666666666,2.9585798816568047,0.1666666666666666,8.875739644970414,0.5
COREFL,ES_WR_C1_22_21_3_EPC,C1,89,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_22_6_13_FZ,C1,150,3,2,0,1,0,1,6.666666666666667,0.5,0.0,0.0,6.666666666666667,0.5,0.0,0.0
COREFL,ES_WR_C1_22_7_3_FPA,C1,76,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_23_10_3_PFM,C1,233,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_23_10_3_TL,C1,111,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_23_15_3_JSFD,C1,272,5,4,0,3,0,3,11.029411764705882,0.75,0.0,0.0,11.029411764705882,0.75,0.0,0.0
COREFL,ES_WR_C1_23_17_14_CFGM,C1,266,6,5,1,0,1,2,7.518796992481203,0.4,3.7593984962406015,0.2,0.0,0.0,3.7593984962406015,0.2
COREFL,ES_WR_C1_23_17_14_CLC,C1,278,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_23_17_14_NBO,C1,302,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_23_18_3_AHO,C1,192,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_23_18_3_IDZ,C1,74,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_23_18_3_PMR,C1,93,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_23_19_3_HGA,C1,89,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_23_19_3_JFOG,C1,331,10,9,1,0,0,1,3.0211480362537766,0.1111111111111111,3.0211480362537766,0.1111111111111111,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_23_20_14_GHM,C1,394,4,3,0,0,1,1,2.5380710659898473,0.3333333333333333,0.0,0.0,0.0,0.0,2.5380710659898473,0.3333333333333333
COREFL,ES_WR_C1_23_8_3_MN,C1,193,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_24_16_14_ILB,C1,232,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_24_16_3_AOS,C1,144,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_24_17_3_BCY,C1,184,3,2,0,1,0,1,5.434782608695652,0.5,0.0,0.0,5.434782608695652,0.5,0.0,0.0
COREFL,ES_WR_C1_24_9_13_RTF,C1,262,5,4,0,1,0,1,3.8167938931297702,0.25,0.0,0.0,3.8167938931297702,0.25,0.0,0.0
COREFL,ES_WR_C1_25_17_13_ALR,C1,156,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_25_18_14_FGR,C1,320,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_25_18_3_ACDC,C1,143,6,5,0,1,1,2,13.986013986013988,0.4,0.0,0.0,6.993006993006993,0.2,6.993006993006993,0.2
COREFL,ES_WR_C1_26_10_3_MI,C1,185,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_26_15_3_ACH,C1,115,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_26_15_3_JMO,C1,157,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_26_18_3_MVG,C1,235,3,2,0,1,0,1,4.25531914893617,0.5,0.0,0.0,4.25531914893617,0.5,0.0,0.0
COREFL,ES_WR_C1_26_19_3_GRT,C1,77,5,4,1,0,1,2,25.974025974025977,0.5,12.987012987012989,0.25,0.0,0.0,12.987012987012989,0.25
COREFL,ES_WR_C1_26_20_14_LAT,C1,224,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_26_20_3_BMM,C1,312,2,1,0,1,0,1,3.205128205128205,1.0,0.0,0.0,3.205128205128205,1.0,0.0,0.0
COREFL,ES_WR_C1_26_20_3_DCS,C1,220,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_26_23_3_MDB,C1,170,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_28_23_3_MN,C1,126,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_30_18_3_LL,C1,97,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_31_17_14_PMM,C1,136,3,2,0,2,0,2,14.705882352941176,1.0,0.0,0.0,14.705882352941176,1.0,0.0,0.0
COREFL,ES_WR_C1_31_23_3_SMC,C1,97,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_33_28_3_MLR,C1,202,3,2,0,1,0,1,4.9504950495049505,0.5,0.0,0.0,4.9504950495049505,0.5,0.0,0.0
COREFL,ES_WR_C1_33_29_3_LFR,C1,189,3,2,0,1,0,1,5.291005291005291,0.5,0.0,0.0,5.291005291005291,0.5,0.0,0.0
COREFL,ES_WR_C1_34_25_3_AMS,C1,210,6,5,0,0,1,1,4.761904761904763,0.2,0.0,0.0,0.0,0.0,4.761904761904763,0.2
COREFL,ES_WR_C1_34_28_3_MRH,C1,105,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_38_30_3_CRGL,C1,156,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_38_8_3_MMP,C1,297,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_40_35_13_PS,C1,155,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_41_11_3_RMME,C1,284,6,5,0,1,0,1,3.5211267605633805,0.2,0.0,0.0,3.5211267605633805,0.2,0.0,0.0
COREFL,ES_WR_C1_42_30_3_RMC,C1,104,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_44_34_3_JLBM,C1,228,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_44_5_3_MV,C1,221,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_48_16_3_MJ,C1,157,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C1_57_4_3_CMC,C1,107,3,2,0,1,0,1,9.345794392523365,0.5,0.0,0.0,9.345794392523365,0.5,0.0,0.0
COREFL,ES_WR_C1_60_2.5_14_FH,C1,279,4,3,0,2,0,2,7.168458781362007,0.6666666666666666,0.0,0.0,7.168458781362007,0.6666666666666666,0.0,0.0
COREFL,ES_WR_C2_17_13_3_ACM,C2,258,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_18_12.5_3_MHV,C2,195,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_18_12_13_SLH,C2,209,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_18_12_3_CMA,C2,178,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_18_13_3_MMF,C2,285,4,3,0,1,0,1,3.5087719298245617,0.3333333333333333,0.0,0.0,3.5087719298245617,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C2_18_13_3_NVG,C2,93,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_19_12_3_LML,C2,106,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_19_13_13_PSR,C2,194,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_19_13_14_PSR,C2,348,7,6,1,1,0,2,5.747126436781609,0.3333333333333333,2.8735632183908044,0.1666666666666666,2.8735632183908044,0.1666666666666666,0.0,0.0
COREFL,ES_WR_C2_19_13_3_ALN,C2,316,5,4,0,1,0,1,3.1645569620253164,0.25,0.0,0.0,3.1645569620253164,0.25,0.0,0.0
COREFL,ES_WR_C2_19_13_3_GMG,C2,240,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_19_14_3_ACD,C2,105,2,1,0,0,1,1,9.523809523809526,1.0,0.0,0.0,0.0,0.0,9.523809523809526,1.0
COREFL,ES_WR_C2_19_14_3_JRM,C2,251,3,2,1,0,0,1,3.98406374501992,0.5,3.98406374501992,0.5,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_19_14_3_MMP,C2,337,5,4,0,0,1,1,2.967359050445104,0.25,0.0,0.0,0.0,0.0,2.967359050445104,0.25
COREFL,ES_WR_C2_19_16_13_AGC,C2,107,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_19_16_3_TMR,C2,338,4,3,1,1,0,2,5.9171597633136095,0.6666666666666666,2.9585798816568047,0.3333333333333333,2.9585798816568047,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C2_19_8_3_GP,C2,102,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_19_8_3_JMLG,C2,193,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_20_14_13_PSR,C2,192,7,6,1,2,0,3,15.625,0.5,5.208333333333333,0.1666666666666666,10.416666666666666,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C2_20_14_3_AS,C2,110,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_20_14_3_PSR,C2,465,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_20_15_3_ACD,C2,137,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_20_16_13_ALC,C2,233,4,3,0,1,0,1,4.291845493562231,0.3333333333333333,0.0,0.0,4.291845493562231,0.3333333333333333,0.0,0.0
COREFL,ES_WR_C2_20_16_14_ALC,C2,211,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREFL,ES_WR_C2_20_16_3_RTPG,C2,102,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
