text_id,taxis,n_cases
gig_466d,hypotactic,2
gig_466e,hypotactic,1
gig_466e,paratactic,1
gig_466f,hypotactic,2
gig_466g,hypotactic,1
gig_466g,paratactic,3
gig_466h,hypotactic,1
gig_466h,paratactic,2
gig_466i,paratactic,2
gig_466j,hypotactic,5
gig_466j,paratactic,1
gig_466k,hypotactic,5
gig_467a,hypotactic,2
gig_467a,paratactic,10
gig_467b,hypotactic,3
gig_467b,paratactic,4
gig_467c,hypotactic,7
gig_467c,paratactic,4
gig_467d,hypotactic,1
gig_467d,paratactic,1
gig_467e,hypotactic,1
gig_467e,paratactic,1
gig_467f,hypotactic,3
gig_467f,paratactic,1
gig_467g,hypotactic,1
gig_467g,paratactic,2
gig_467h,hypotactic,2
gig_467h,paratactic,2
gig_467i,hypotactic,2
gig_467i,paratactic,2
gig_467j,hypotactic,3
gig_468a,hypotactic,10
gig_468a,paratactic,5
gig_468b,hypotactic,5
gig_468c,hypotactic,4
gig_468c,paratactic,1
gig_468d,hypotactic,3
gig_468d,paratactic,2
gig_468e,hypotactic,2
gig_468e,paratactic,2
gig_468f,paratactic,6
gig_468g,hypotactic,3
gig_468g,paratactic,2
gig_468h,paratactic,1
gig_468i,hypotactic,4
gig_468i,paratactic,1
gig_468j,hypotactic,1
gig_469,hypotactic,5
gig_469,paratactic,1
gig_470a,hypotactic,8
gig_470a,paratactic,1
gig_470b,hypotactic,8
gig_470b,paratactic,3
gig_470c,hypotactic,1
gig_471a,hypotactic,5
gig_471a,paratactic,5
gig_471b,hypotactic,3
gig_471b,paratactic,1
gig_471c,hypotactic,7
gig_471c,paratactic,4
gig_472a,hypotactic,4
gig_472a,paratactic,1
gig_472b,hypotactic,1
gig_472b,paratactic,3
gig_473a,hypotactic,13
gig_473a,paratactic,4
gig_473b,hypotactic,2
gig_473b,paratactic,1
gig_473c,paratactic,1
gig_474a,hypotactic,7
gig_474a,paratactic,7
gig_474b,paratactic,2
gig_474c,hypotactic,5
gig_474c,paratactic,1
gig_475a,hypotactic,2
gig_475a,paratactic,2
gig_475b,hypotactic,6
gig_475b,paratactic,2
gig_475c,hypotactic,4
gig_475c,paratactic,8
gig_475d,hypotactic,4
gig_475d,paratactic,7
gig_476a,hypotactic,7
gig_476a,paratactic,2
gig_476b,hypotactic,9
gig_476b,paratactic,8
gig_476c,hypotactic,5
gig_476c,paratactic,6
gig_476d,hypotactic,4
gig_476d,paratactic,1
gig_477a,hypotactic,9
gig_477a,paratactic,5
gig_477b,hypotactic,4
gig_477b,paratactic,5
gig_477c,hypotactic,15
gig_477c,paratactic,5
gig_478a,hypotactic,3
gig_478a,paratactic,3
gig_478b,hypotactic,6
gig_478b,paratactic,6
gig_478c,hypotactic,7
gig_478c,paratactic,4
gig_479a,hypotactic,3
gig_479a,paratactic,2
gig_479b,hypotactic,9
gig_479b,paratactic,6
gig_479c,hypotactic,23
gig_479c,paratactic,6
gig_479d,hypotactic,11
gig_479d,paratactic,4
gig_47b,paratactic,1
gig_47c,hypotactic,3
gig_47c,paratactic,5
gig_47d,paratactic,1
gig_480a,hypotactic,1
gig_480a,paratactic,2
gig_480c,hypotactic,6
gig_480c,paratactic,1
gig_480d,paratactic,1
gig_481a,hypotactic,6
gig_481a,paratactic,2
gig_481b,hypotactic,8
gig_481b,paratactic,1
gig_481c,hypotactic,14
gig_481c,paratactic,5
gig_482a,hypotactic,2
gig_482a,paratactic,1
gig_482b,hypotactic,8
gig_482b,paratactic,1
gig_482c,hypotactic,4
gig_482c,paratactic,1
gig_482d,hypotactic,3
gig_482d,paratactic,3
gig_483a,hypotactic,3
gig_483b,hypotactic,4
gig_483b,paratactic,1
gig_483c,hypotactic,5
gig_483c,paratactic,5
gig_483d,hypotactic,4
gig_483d,paratactic,4
gig_484a,hypotactic,2
gig_484a,paratactic,2
gig_484b,hypotactic,10
gig_484b,paratactic,5
gig_484c,hypotactic,7
gig_484c,paratactic,3
gig_484d,hypotactic,2
gig_484d,paratactic,3
gig_485a,hypotactic,4
gig_485a,paratactic,3
gig_485b,hypotactic,2
gig_485b,paratactic,1
gig_485c,hypotactic,7
gig_485c,paratactic,2
gig_485d,hypotactic,1
gig_485d,paratactic,4
gig_486a,hypotactic,4
gig_486a,paratactic,5
gig_486b,hypotactic,1
gig_486b,paratactic,2
gig_486c,hypotactic,1
gig_486c,paratactic,4
gig_486d,hypotactic,1
gig_486d,paratactic,4
gig_487a,hypotactic,2
gig_487a,paratactic,1
gig_487b,hypotactic,7
gig_487b,paratactic,6
gig_487c,hypotactic,6
gig_487c,paratactic,3
gig_487d,hypotactic,1
gig_487d,paratactic,2
gig_488a,hypotactic,2
gig_488b,hypotactic,5
gig_488b,paratactic,2
gig_488c,hypotactic,8
gig_488c,paratactic,4
gig_488d,hypotactic,3
gig_488d,paratactic,4
gig_489,hypotactic,4
gig_489,paratactic,9
gig_48a,paratactic,3
gig_490,hypotactic,7
gig_490,paratactic,10
gig_491,hypotactic,7
gig_491,paratactic,3
gig_492,hypotactic,11
gig_492,paratactic,6
gig_493,hypotactic,11
gig_493,paratactic,11
gig_494,hypotactic,10
gig_494,paratactic,9
gig_495,hypotactic,3
gig_495,paratactic,2
gig_496,hypotactic,9
gig_496,paratactic,5
gig_497,hypotactic,4
gig_497,paratactic,5
gig_498,hypotactic,6
gig_498,paratactic,9
gig_499,hypotactic,11
gig_49a,hypotactic,4
gig_49a,paratactic,2
gig_49b,paratactic,1
gig_49c,paratactic,7
gig_49d,paratactic,2
gig_5,hypotactic,5
gig_5,paratactic,4
gig_500,hypotactic,2
gig_500,paratactic,3
gig_501,hypotactic,3
gig_501,paratactic,3
gig_502,hypotactic,4
gig_502,paratactic,5
gig_503,hypotactic,2
gig_503,paratactic,4
gig_504,hypotactic,9
gig_504,paratactic,6
gig_505,hypotactic,12
gig_505,paratactic,4
gig_506,hypotactic,4
gig_506,paratactic,5
gig_507,hypotactic,11
gig_507,paratactic,2
gig_508,hypotactic,2
gig_508,paratactic,5
gig_509,hypotactic,8
gig_509,paratactic,5
gig_50c,paratactic,4
gig_50d,paratactic,3
gig_510,hypotactic,2
gig_510,paratactic,4
gig_511,hypotactic,8
gig_511,paratactic,4
gig_512,hypotactic,6
gig_512,paratactic,3
gig_513,hypotactic,7
gig_513,paratactic,2
gig_514,hypotactic,5
gig_514,paratactic,10
gig_515,hypotactic,5
gig_515,paratactic,11
gig_516,hypotactic,10
gig_516,paratactic,10
gig_517a,hypotactic,1
gig_517a,paratactic,1
gig_517b,hypotactic,5
gig_517b,paratactic,2
gig_517c,hypotactic,2
gig_517c,paratactic,2
gig_518a,hypotactic,2
gig_518a,paratactic,8
gig_518b,hypotactic,2
gig_518b,paratactic,5
gig_518c,hypotactic,3
gig_518c,paratactic,5
gig_518d,hypotactic,1
gig_518d,paratactic,1
gig_518e,hypotactic,2
gig_518f,hypotactic,3
gig_518f,paratactic,5
gig_519a,hypotactic,3
gig_519a,paratactic,2
gig_519b,paratactic,3
gig_519c,paratactic,1
gig_519e,hypotactic,2
gig_519f,hypotactic,4
gig_519f,paratactic,3
gig_51a,hypotactic,1
gig_51a,paratactic,1
gig_51b,paratactic,2
gig_51c,paratactic,2
gig_51d,hypotactic,4
gig_51d,paratactic,1
gig_520a,hypotactic,1
gig_520b,hypotactic,1
gig_520b,paratactic,1
gig_520c,hypotactic,7
gig_520c,paratactic,4
gig_521a,hypotactic,4
gig_521a,paratactic,2
gig_521b,hypotactic,3
gig_521b,paratactic,7
gig_521c,hypotactic,3
gig_521c,paratactic,1
gig_521d,hypotactic,4
gig_521d,paratactic,5
gig_521e,hypotactic,5
gig_521e,paratactic,6
gig_521f,hypotactic,9
gig_521f,paratactic,4
gig_522a,hypotactic,6
gig_522a,paratactic,3
gig_522b,hypotactic,7
gig_522b,paratactic,9
gig_522c,hypotactic,5
gig_522c,paratactic,3
gig_522d,hypotactic,5
gig_522d,paratactic,7
gig_522e,hypotactic,2
gig_522e,paratactic,3
gig_522f,hypotactic,5
gig_522f,paratactic,4
gig_523a,hypotactic,3
gig_523a,paratactic,1
gig_523b,hypotactic,1
gig_523b,paratactic,2
gig_523c,hypotactic,5
gig_523d,hypotactic,5
gig_523d,paratactic,3
gig_523e,hypotactic,8
gig_523e,paratactic,2
gig_523f,hypotactic,6
gig_523f,paratactic,3
gig_523g,hypotactic,3
gig_523g,paratactic,2
gig_524a,hypotactic,2
gig_524a,paratactic,5
gig_524b,hypotactic,14
gig_524b,paratactic,5
gig_524c,hypotactic,3
gig_524c,paratactic,2
gig_524d,hypotactic,3
gig_525a,hypotactic,1
gig_525a,paratactic,1
gig_525b,paratactic,1
gig_525c,hypotactic,1
gig_525c,paratactic,3
gig_525d,hypotactic,7
gig_525d,paratactic,3
gig_525e,hypotactic,5
gig_525e,paratactic,2
gig_525f,hypotactic,3
gig_525f,paratactic,4
gig_526,hypotactic,9
gig_526,paratactic,7
gig_527,hypotactic,3
gig_527,paratactic,5
gig_528,hypotactic,5
gig_528,paratactic,6
gig_529,hypotactic,6
gig_529,paratactic,12
gig_52a,paratactic,2
gig_530,hypotactic,3
gig_530,paratactic,7
gig_531,hypotactic,3
gig_531,paratactic,7
gig_532,hypotactic,5
gig_532,paratactic,13
gig_533,hypotactic,15
gig_533,paratactic,9
gig_534,hypotactic,3
gig_534,paratactic,5
gig_535,hypotactic,5
gig_535,paratactic,8
gig_536,paratactic,2
gig_537,hypotactic,2
gig_537,paratactic,1
gig_538,hypotactic,5
gig_538,paratactic,2
gig_539,hypotactic,3
gig_539,paratactic,1
gig_53a,hypotactic,2
gig_53a,paratactic,12
gig_540,hypotactic,1
gig_540,paratactic,1
gig_541,hypotactic,2
gig_541,paratactic,1
gig_543,hypotactic,3
gig_543,paratactic,3
gig_544,hypotactic,2
gig_544,paratactic,1
gig_545,hypotactic,12
gig_545,paratactic,14
gig_546,hypotactic,8
gig_546,paratactic,7
gig_547,hypotactic,6
gig_547,paratactic,4
gig_548,hypotactic,1
gig_548,paratactic,2
gig_549,hypotactic,5
gig_549,paratactic,7
gig_54a,paratactic,3
gig_550,hypotactic,7
gig_550,paratactic,6
gig_551,hypotactic,9
gig_551,paratactic,11
gig_552,hypotactic,12
gig_552,paratactic,10
gig_553,hypotactic,9
gig_553,paratactic,4
gig_554,hypotactic,13
gig_554,paratactic,7
gig_555,hypotactic,17
gig_555,paratactic,9
gig_556,hypotactic,5
gig_556,paratactic,5
gig_557,hypotactic,36
gig_557,paratactic,13
gig_558,hypotactic,14
gig_558,paratactic,4
gig_559,hypotactic,20
gig_559,paratactic,14
gig_55a,hypotactic,2
gig_560,hypotactic,10
gig_560,paratactic,9
gig_561,hypotactic,13
gig_561,paratactic,8
gig_562,hypotactic,11
gig_563,hypotactic,9
gig_563,paratactic,12
gig_564,hypotactic,7
gig_564,paratactic,5
gig_565,hypotactic,12
gig_565,paratactic,9
gig_566,hypotactic,11
gig_566,paratactic,8
gig_567,hypotactic,17
gig_567,paratactic,12
gig_568,hypotactic,5
gig_568,paratactic,1
gig_569,hypotactic,18
gig_569,paratactic,14
gig_56a,hypotactic,4
gig_56a,paratactic,1
gig_56b,hypotactic,1
gig_56b,paratactic,1
gig_570,hypotactic,10
gig_570,paratactic,5
gig_571,hypotactic,17
gig_571,paratactic,9
gig_572,hypotactic,21
gig_572,paratactic,3
gig_573,hypotactic,11
gig_573,paratactic,7
gig_574,hypotactic,4
gig_574,paratactic,2
gig_575,hypotactic,28
gig_575,paratactic,8
gig_576,hypotactic,9
gig_576,paratactic,6
gig_577,hypotactic,20
gig_577,paratactic,15
gig_578,hypotactic,6
gig_578,paratactic,7
gig_579,hypotactic,9
gig_579,paratactic,3
gig_57a,hypotactic,12
gig_57a,paratactic,2
gig_580,hypotactic,6
gig_580,paratactic,4
gig_581,hypotactic,6
gig_581,paratactic,3
gig_582,hypotactic,14
gig_582,paratactic,10
gig_583,hypotactic,5
gig_583,paratactic,8
gig_584,hypotactic,28
gig_584,paratactic,13
gig_585,hypotactic,10
gig_585,paratactic,5
gig_586,hypotactic,15
gig_586,paratactic,4
gig_587,hypotactic,12
gig_587,paratactic,9
gig_588,hypotactic,15
gig_588,paratactic,11
gig_589,hypotactic,10
gig_589,paratactic,5
gig_58a,hypotactic,6
gig_58a,paratactic,3
gig_58b,hypotactic,12
gig_58b,paratactic,2
gig_58c,hypotactic,8
gig_58c,paratactic,4
gig_590,hypotactic,6
gig_590,paratactic,4
gig_591,hypotactic,8
gig_591,paratactic,3
gig_592,hypotactic,12
gig_592,paratactic,6
gig_593,hypotactic,11
gig_593,paratactic,6
gig_594,hypotactic,7
gig_594,paratactic,6
gig_595,hypotactic,6
gig_595,paratactic,4
gig_596,hypotactic,9
gig_596,paratactic,3
gig_597,hypotactic,10
gig_597,paratactic,4
gig_598,hypotactic,22
gig_598,paratactic,10
gig_599,hypotactic,3
gig_599,paratactic,3
gig_59a,hypotactic,2
gig_59a,paratactic,11
gig_59b,hypotactic,12
gig_59b,paratactic,6
gig_600,hypotactic,11
gig_600,paratactic,6
gig_601,hypotactic,12
gig_601,paratactic,2
gig_602,hypotactic,4
gig_602,paratactic,2
gig_603,hypotactic,11
gig_603,paratactic,9
gig_604,hypotactic,17
gig_604,paratactic,5
gig_605,hypotactic,19
gig_605,paratactic,8
gig_606,hypotactic,3
gig_606,paratactic,7
gig_607,hypotactic,6
gig_607,paratactic,5
gig_608,hypotactic,6
gig_608,paratactic,12
gig_609,hypotactic,11
gig_609,paratactic,2
gig_60a,hypotactic,5
gig_60a,paratactic,5
gig_610,hypotactic,8
gig_610,paratactic,2
gig_611,hypotactic,16
gig_611,paratactic,8
gig_612,hypotactic,6
gig_612,paratactic,2
gig_613c,paratactic,3
gig_613h,hypotactic,1
gig_613h,paratactic,1
gig_613i,hypotactic,1
gig_614c,paratactic,5
gig_614d,paratactic,4
gig_614g,hypotactic,1
gig_614h,paratactic,3
gig_614i,paratactic,1
gig_614j,paratactic,1
gig_615a,paratactic,1
gig_615b,paratactic,1
gig_615d,paratactic,3
gig_616b,hypotactic,1
gig_616b,paratactic,1
gig_616c,hypotactic,2
gig_616e,paratactic,1
gig_617b,paratactic,3
gig_617c,hypotactic,1
gig_617d,hypotactic,2
gig_617e,paratactic,1
gig_617f,paratactic,5
gig_618b,hypotactic,1
gig_618c,paratactic,3
gig_618f,paratactic,2
gig_619a,hypotactic,2
gig_619c,paratactic,1
gig_619d,paratactic,1
gig_619h,paratactic,2
gig_61a,hypotactic,3
gig_61a,paratactic,2
gig_61b,hypotactic,11
gig_61b,paratactic,3
gig_61c,hypotactic,6
gig_61c,paratactic,1
gig_620d,hypotactic,1
gig_620f,paratactic,1
gig_621b,paratactic,7
gig_621g,hypotactic,1
gig_621g,paratactic,2
gig_621h,paratactic,5
gig_621i,hypotactic,2
gig_622e,hypotactic,1
gig_622i,paratactic,1
gig_622k,paratactic,1
gig_623a,paratactic,5
gig_623c,paratactic,8
gig_623e,hypotactic,1
gig_623e,paratactic,1
gig_623f,hypotactic,4
gig_623g,hypotactic,1
gig_623g,paratactic,2
gig_623h,hypotactic,1
gig_623i,hypotactic,8
gig_623i,paratactic,1
gig_623j,paratactic,4
gig_624a,paratactic,2
gig_624b,hypotactic,1
gig_624b,paratactic,1
gig_624c,paratactic,1
gig_624d,hypotactic,2
gig_625a,hypotactic,1
gig_625a,paratactic,6
gig_625b,hypotactic,2
gig_625b,paratactic,3
gig_625c,hypotactic,4
gig_625c,paratactic,1
gig_625d,hypotactic,1
gig_625d,paratactic,1
gig_626a,hypotactic,5
gig_626a,paratactic,8
gig_626b,hypotactic,1
gig_626b,paratactic,3
gig_626c,hypotactic,1
gig_626c,paratactic,2
gig_626d,hypotactic,4
gig_627a,paratactic,1
gig_627b,hypotactic,2
gig_627d,hypotactic,2
gig_628a,hypotactic,3
gig_628a,paratactic,2
gig_628b,hypotactic,7
gig_628c,hypotactic,6
gig_628c,paratactic,2
gig_628d,hypotactic,5
gig_628d,paratactic,3
gig_628e,hypotactic,1
gig_628e,paratactic,1
gig_629a,hypotactic,1
gig_629a,paratactic,13
gig_629b,hypotactic,2
gig_629b,paratactic,2
gig_629c,paratactic,8
gig_629d,hypotactic,2
gig_62a,hypotactic,5
gig_62a,paratactic,6
gig_62b,hypotactic,3
gig_630a,hypotactic,2
gig_630a,paratactic,2
gig_630b,hypotactic,1
gig_630c,hypotactic,4
gig_630e,hypotactic,2
gig_630f,paratactic,2
gig_630g,hypotactic,1
gig_630g,paratactic,4
gig_630h,hypotactic,2
gig_630i,hypotactic,1
gig_630j,hypotactic,1
gig_630j,paratactic,1
gig_630k,paratactic,1
gig_632c,paratactic,1
gig_632d,paratactic,3
gig_633a,paratactic,1
gig_633b,hypotactic,1
gig_633b,paratactic,3
gig_633c,hypotactic,2
gig_634c,hypotactic,1
gig_634c,paratactic,14
gig_634d,hypotactic,1
gig_634f,paratactic,3
gig_634g,paratactic,1
gig_634h,paratactic,2
gig_634i,paratactic,1
gig_635a,hypotactic,1
gig_635a,paratactic,1
gig_635b,hypotactic,1
gig_635b,paratactic,2
gig_635c,hypotactic,1
gig_635d,hypotactic,2
gig_635d,paratactic,1
gig_635e,paratactic,2
gig_635f,hypotactic,2
gig_635f,paratactic,3
gig_635g,paratactic,1
gig_635h,paratactic,3
gig_635i,paratactic,3
gig_635j,paratactic,1
gig_636b,hypotactic,1
gig_636b,paratactic,4
gig_636c,hypotactic,2
gig_636d,hypotactic,2
gig_636d,paratactic,1
gig_636e,hypotactic,1
gig_636e,paratactic,3
gig_636f,paratactic,3
gig_636g,paratactic,4
gig_636h,hypotactic,2
gig_636h,paratactic,2
gig_637a,hypotactic,1
gig_637a,paratactic,1
gig_637c,hypotactic,2
gig_637c,paratactic,6
gig_637d,hypotactic,3
gig_637d,paratactic,1
gig_637f,paratactic,2
gig_637g,hypotactic,1
gig_637g,paratactic,2
gig_637h,paratactic,3
gig_637j,hypotactic,1
gig_637j,paratactic,1
gig_638c,paratactic,2
gig_638d,hypotactic,2
gig_638d,paratactic,1
gig_638e,hypotactic,1
gig_638f,paratactic,2
gig_638g,hypotactic,2
gig_638g,paratactic,1
gig_638h,paratactic,1
gig_638i,hypotactic,5
gig_638i,paratactic,1
gig_639a,hypotactic,1
gig_639a,paratactic,1
gig_639b,paratactic,3
gig_639c,hypotactic,2
gig_639c,paratactic,1
gig_63a,hypotactic,1
gig_63a,paratactic,1
gig_640a,hypotactic,2
gig_640a,paratactic,5
gig_640b,hypotactic,2
gig_640b,paratactic,2
gig_640c,paratactic,3
gig_640d,paratactic,1
gig_641a,paratactic,9
gig_641b,hypotactic,7
gig_641b,paratactic,2
gig_641c,hypotactic,2
gig_641c,paratactic,4
gig_641d,hypotactic,1
gig_642,hypotactic,12
gig_642,paratactic,2
gig_643,hypotactic,8
gig_643,paratactic,4
gig_644,hypotactic,5
gig_644,paratactic,1
gig_645,hypotactic,13
gig_645,paratactic,4
gig_646,hypotactic,17
gig_646,paratactic,4
gig_647,hypotactic,7
gig_648,hypotactic,7
gig_648,paratactic,3
gig_649,hypotactic,8
gig_649,paratactic,1
gig_64a,hypotactic,4
gig_64a,paratactic,7
gig_64b,hypotactic,3
gig_64b,paratactic,3
gig_650,hypotactic,8
gig_650,paratactic,1
gig_651,hypotactic,3
gig_651,paratactic,4
gig_652,hypotactic,17
gig_652,paratactic,3
gig_653,hypotactic,6
gig_653,paratactic,1
gig_654,hypotactic,27
gig_654,paratactic,2
gig_655,hypotactic,6
gig_655,paratactic,1
gig_656,hypotactic,8
gig_656,paratactic,2
gig_657,hypotactic,6
gig_657,paratactic,2
gig_658,hypotactic,7
gig_658,paratactic,5
gig_659,hypotactic,12
gig_659,paratactic,1
gig_65a,hypotactic,6
gig_65a,paratactic,2
gig_65b,hypotactic,9
gig_65b,paratactic,2
gig_65c,hypotactic,5
gig_65c,paratactic,1
gig_661,hypotactic,4
gig_661,paratactic,2
gig_662,hypotactic,9
gig_662,paratactic,3
gig_663,hypotactic,21
gig_663,paratactic,4
gig_664,hypotactic,8
gig_664,paratactic,1
gig_666,hypotactic,10
gig_666,paratactic,1
gig_668,hypotactic,13
gig_668,paratactic,2
gig_669,hypotactic,18
gig_669,paratactic,7
gig_66a,hypotactic,3
gig_66a,paratactic,5
gig_66b,hypotactic,14
gig_66b,paratactic,2
gig_675,hypotactic,19
gig_675,paratactic,3
gig_676,hypotactic,3
gig_676,paratactic,3
gig_677,paratactic,4
gig_678a,hypotactic,1
gig_678b,hypotactic,4
gig_678c,hypotactic,2
gig_679,hypotactic,1
gig_679,paratactic,2
gig_67a,hypotactic,9
gig_67a,paratactic,2
gig_67b,hypotactic,9
gig_67b,paratactic,15
gig_67c,hypotactic,4
gig_67c,paratactic,2
gig_680,paratactic,1
gig_681,paratactic,1
gig_682b,hypotactic,1
gig_685,hypotactic,1
gig_686a,hypotactic,1
gig_686a,paratactic,2
gig_686b,hypotactic,2
gig_686c,hypotactic,1
gig_686c,paratactic,1
gig_687a,hypotactic,2
gig_687a,paratactic,1
gig_687b,hypotactic,3
gig_687b,paratactic,2
gig_687c,hypotactic,2
gig_687d,paratactic,1
gig_689,hypotactic,1
gig_68a,hypotactic,5
gig_68a,paratactic,1
gig_68b,hypotactic,2
gig_68b,paratactic,4
gig_690,hypotactic,2
gig_690,paratactic,2
gig_691a,hypotactic,5
gig_691a,paratactic,1
gig_691b,hypotactic,1
gig_692a,hypotactic,5
gig_692b,hypotactic,1
gig_693,hypotactic,4
gig_693,paratactic,3
gig_694b,hypotactic,2
gig_694b,paratactic,1
gig_696a,hypotactic,1
gig_696a,paratactic,2
gig_696b,hypotactic,3
gig_696c,hypotactic,2
gig_696c,paratactic,2
gig_696d,paratactic,1
gig_69a,hypotactic,6
gig_69a,paratactic,1
gig_69b,hypotactic,1
gig_69b,paratactic,1
gig_6a,paratactic,2
gig_6d,hypotactic,1
gig_6d,paratactic,1
gig_700a,hypotactic,1
gig_700c,paratactic,1
gig_703a,hypotactic,2
gig_703a,paratactic,2
gig_703b,hypotactic,1
gig_704a,paratactic,3
gig_704b,hypotactic,1
gig_704c,paratactic,2
gig_705a,hypotactic,3
gig_705a,paratactic,1
gig_705c,hypotactic,5
gig_705c,paratactic,1
gig_706a,hypotactic,2
gig_706a,paratactic,1
gig_706c,hypotactic,2
gig_707a,hypotactic,2
gig_707a,paratactic,1
gig_707b,hypotactic,1
gig_707b,paratactic,1
gig_707c,paratactic,1
gig_707d,hypotactic,4
gig_707d,paratactic,1
gig_707e,paratactic,1
gig_707f,hypotactic,2
gig_707f,paratactic,3
gig_707g,paratactic,2
gig_707h,hypotactic,2
gig_708a,hypotactic,2
gig_708a,paratactic,1
gig_708b,hypotactic,6
gig_708b,paratactic,1
gig_708c,hypotactic,1
gig_708d,hypotactic,1
gig_709,hypotactic,4
gig_709,paratactic,10
gig_70a,hypotactic,1
gig_70a,paratactic,1
gig_70b,hypotactic,8
gig_70b,paratactic,2
gig_710a,hypotactic,15
gig_710a,paratactic,1
gig_710b,hypotactic,1
gig_710b,paratactic,2
gig_711a,hypotactic,3
gig_711a,paratactic,4
gig_711b,hypotactic,2
gig_711c,hypotactic,5
gig_711c,paratactic,4
gig_711d,paratactic,1
gig_712a,hypotactic,13
gig_712a,paratactic,2
gig_712b,hypotactic,9
gig_712b,paratactic,6
gig_712c,hypotactic,9
gig_712c,paratactic,5
gig_713a,hypotactic,12
gig_713a,paratactic,11
gig_713b,hypotactic,11
gig_713b,paratactic,4
gig_713c,hypotactic,21
gig_713c,paratactic,14
gig_714a,hypotactic,3
gig_714a,paratactic,3
gig_714b,hypotactic,6
gig_714b,paratactic,6
gig_714c,hypotactic,8
gig_714c,paratactic,3
gig_715a,hypotactic,5
gig_715a,paratactic,3
gig_715b,hypotactic,4
gig_715b,paratactic,2
gig_715c,hypotactic,3
gig_715c,paratactic,5
gig_716a,hypotactic,5
gig_716a,paratactic,3
gig_716b,hypotactic,8
gig_716b,paratactic,4
gig_716c,hypotactic,1
gig_716d,hypotactic,2
gig_716d,paratactic,4
gig_716e,hypotactic,7
gig_716e,paratactic,4
gig_716f,hypotactic,2
gig_716f,paratactic,2
gig_716g,hypotactic,9
gig_716g,paratactic,4
gig_717a,hypotactic,4
gig_717a,paratactic,2
gig_717b,hypotactic,2
gig_717b,paratactic,7
gig_718a,hypotactic,8
gig_718a,paratactic,2
gig_718b,hypotactic,14
gig_718b,paratactic,5
gig_718c,hypotactic,13
gig_718c,paratactic,8
gig_719a,hypotactic,14
gig_719a,paratactic,4
gig_719b,hypotactic,12
gig_719b,paratactic,3
gig_719c,hypotactic,4
gig_719c,paratactic,5
gig_71a,paratactic,1
gig_71b,hypotactic,2
gig_71b,paratactic,2
gig_71c,hypotactic,2
gig_720a,hypotactic,7
gig_720a,paratactic,3
gig_720b,hypotactic,4
gig_720b,paratactic,8
gig_720c,hypotactic,1
gig_720c,paratactic,1
gig_720d,paratactic,2
gig_720e,hypotactic,4
gig_720e,paratactic,4
gig_720f,hypotactic,10
gig_720f,paratactic,6
gig_720g,paratactic,2
gig_720h,paratactic,1
gig_721,hypotactic,3
gig_721,paratactic,2
gig_722a,hypotactic,5
gig_722a,paratactic,2
gig_722b,hypotactic,7
gig_722b,paratactic,2
gig_722c,hypotactic,4
gig_722c,paratactic,2
gig_722d,hypotactic,11
gig_722d,paratactic,3
gig_722e,hypotactic,4
gig_722e,paratactic,7
gig_723a,hypotactic,18
gig_723a,paratactic,6
gig_723b,hypotactic,13
gig_723b,paratactic,7
gig_724a,hypotactic,3
gig_724a,paratactic,2
gig_724b,hypotactic,5
gig_724b,paratactic,3
gig_724c,hypotactic,2
gig_724c,paratactic,3
gig_725a,hypotactic,9
gig_725a,paratactic,5
gig_725b,hypotactic,9
gig_725b,paratactic,11
gig_725c,hypotactic,7
gig_725c,paratactic,6
gig_726a,hypotactic,2
gig_726a,paratactic,3
gig_726b,hypotactic,3
gig_726b,paratactic,2
gig_726c,hypotactic,4
gig_726d,hypotactic,2
gig_726e,hypotactic,1
gig_726f,hypotactic,4
gig_726f,paratactic,3
gig_726g,paratactic,3
gig_726i,paratactic,1
gig_727a,hypotactic,9
gig_727a,paratactic,2
gig_727b,hypotactic,2
gig_727b,paratactic,3
gig_727c,hypotactic,7
gig_727c,paratactic,4
gig_728a,hypotactic,7
gig_728a,paratactic,3
gig_728b,hypotactic,10
gig_728b,paratactic,4
gig_728c,hypotactic,3
gig_728c,paratactic,6
gig_729a,hypotactic,6
gig_729a,paratactic,1
gig_729b,hypotactic,3
gig_72a,hypotactic,2
gig_72a,paratactic,3
gig_72b,hypotactic,3
gig_72b,paratactic,3
gig_730a,hypotactic,2
gig_730a,paratactic,3
gig_730b,hypotactic,3
gig_730b,paratactic,1
gig_730e,hypotactic,8
gig_730e,paratactic,2
gig_731a,hypotactic,10
gig_731a,paratactic,3
gig_731b,hypotactic,7
gig_731b,paratactic,2
gig_731c,hypotactic,5
gig_731c,paratactic,6
gig_731d,hypotactic,3
gig_731d,paratactic,2
gig_732a,hypotactic,4
gig_732a,paratactic,5
gig_732b,paratactic,1
gig_732c,hypotactic,5
gig_732c,paratactic,2
gig_732d,hypotactic,7
gig_732d,paratactic,2
gig_732e,hypotactic,4
gig_732e,paratactic,2
gig_732f,paratactic,1
gig_732g,hypotactic,1
gig_732g,paratactic,2
gig_735a,hypotactic,8
gig_735a,paratactic,3
gig_735b,hypotactic,7
gig_735b,paratactic,4
gig_735c,hypotactic,12
gig_735c,paratactic,3
gig_735d,hypotactic,2
gig_735d,paratactic,2
gig_735e,paratactic,2
gig_736a,hypotactic,5
gig_736a,paratactic,2
gig_736b,hypotactic,3
gig_736b,paratactic,8
gig_736c,hypotactic,2
gig_736c,paratactic,1
gig_736d,hypotactic,2
gig_736d,paratactic,2
