text_id,analysis_level,detected_item,feature_code,macro_category,path_2,path_3,path_4,path_5,taxis,raw_count,per_1000,word_count_text,word_count_source
cn_wr_b1_24_10_14_jy,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,3,7.194244604316547,417,parser_full_text
cn_wr_b1_24_14_14_zy,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,5.813953488372093,344,parser_full_text
cn_wr_b1_24_14_14_zy,intra_sentential_supported_v2,while,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,2,5.813953488372093,344,parser_full_text
cn_wr_b1_24_15_14_yd,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,2.4390243902439024,410,parser_full_text
cn_wr_b1_24_15_14_yd,intra_sentential_supported_v2,then,intra_enh_temp_later_para,Enhancement,Temporal,Later,paratactic,,paratactic,3,7.317073170731708,410,parser_full_text
cn_wr_b1_24_15_14_yd,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,4.878048780487805,410,parser_full_text
cn_wr_b1_25_12_14_gj,intra_sentential_supported_v2,although,intra_enh_caus_conc_hypo,Enhancement,Causal-Conditional,Concessive,hypotactic,,hypotactic,1,2.7027027027027026,370,parser_full_text
cn_wr_b1_25_12_14_gj,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,2,5.405405405405405,370,parser_full_text
cn_wr_b1_25_12_14_gj,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,2,5.405405405405405,370,parser_full_text
cn_wr_b1_25_12_14_gj,intra_sentential_supported_v2,when,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,2,5.405405405405405,370,parser_full_text
cn_wr_b1_25_12_14_gj,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,3,8.108108108108109,370,parser_full_text
cn_wr_b1_28_14_14_yxy,intra_sentential_supported_v2,and there,intra_enh_spat_same_place_para,Enhancement,Spatial,Same Place,paratactic,,paratactic,1,2.5252525252525255,396,parser_full_text
cn_wr_b1_28_14_14_yxy,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,1,2.5252525252525255,396,parser_full_text
cn_wr_b1_28_14_14_yxy,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,3,7.575757575757576,396,parser_full_text
cn_wr_b1_28_23_14_xyy,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,1,3.4364261168384878,291,parser_full_text
cn_wr_b1_28_23_14_xyy,intra_sentential_supported_v2,but,intra_ext_var_subtr_para,Extension,Variation,Subtractive,paratactic,,paratactic,2,6.8728522336769755,291,parser_full_text
cn_wr_b1_28_23_14_xyy,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,2,6.8728522336769755,291,parser_full_text
cn_wr_b1_28_23_14_xyy,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,6.8728522336769755,291,parser_full_text
cn_wr_b1_30_10_14_zqm,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,2,5.899705014749262,339,parser_full_text
cn_wr_b1_30_10_14_zqm,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,1,2.949852507374631,339,parser_full_text
cn_wr_b1_30_10_14_zqm,intra_sentential_supported_v2,but,intra_ext_var_subtr_para,Extension,Variation,Subtractive,paratactic,,paratactic,1,2.949852507374631,339,parser_full_text
cn_wr_b1_30_10_14_zqm,intra_sentential_supported_v2,once,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,2.949852507374631,339,parser_full_text
cn_wr_b1_30_10_14_zqm,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,5.899705014749262,339,parser_full_text
cn_wr_b1_30_12_14_hyw,intra_sentential_supported_v2,afterwards,intra_enh_temp_later_para,Enhancement,Temporal,Later,paratactic,,paratactic,1,2.985074626865672,335,parser_full_text
cn_wr_b1_30_12_14_hyw,intra_sentential_supported_v2,but,intra_ext_var_subtr_para,Extension,Variation,Subtractive,paratactic,,paratactic,2,5.970149253731344,335,parser_full_text
cn_wr_b1_30_12_14_hyw,intra_sentential_supported_v2,meanwhile,intra_enh_temp_sim_para,Enhancement,Temporal,Simultaneous,paratactic,,paratactic,1,2.985074626865672,335,parser_full_text
cn_wr_b1_30_12_14_hyw,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,5.970149253731344,335,parser_full_text
cn_wr_b1_30_12_14_hyw,intra_sentential_supported_v2,while,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,2.985074626865672,335,parser_full_text
