text_id,taxis,n_cases
es_wr_b1_42_8_3_rrv,paratactic,1
es_wr_b1_44_10_3_pef,hypotactic,6
es_wr_b1_44_15_13_ljnv,hypotactic,5
es_wr_b1_44_15_13_ljnv,paratactic,1
es_wr_b1_45_13_3_av,hypotactic,2
es_wr_b1_45_13_3_av,paratactic,1
es_wr_b1_45_26_3_eab,hypotactic,3
es_wr_b1_45_26_3_eab,paratactic,2
es_wr_b1_45_35_13_er,hypotactic,3
es_wr_b1_45_9_3_mgm,hypotactic,4
es_wr_b1_45_9_3_mgm,paratactic,1
es_wr_b1_46_2_3_mj,hypotactic,6
es_wr_b1_46_4_3_ja,hypotactic,6
es_wr_b1_46_4_3_ja,paratactic,2
es_wr_b1_48_6_13_etb,hypotactic,3
es_wr_b1_49_3_14_defg,hypotactic,6
es_wr_b1_49_3_14_defg,paratactic,2
es_wr_b1_51_10_14_jdmr,hypotactic,6
es_wr_b1_51_10_14_jdmr,paratactic,7
es_wr_b1_51_20_3_fsb,hypotactic,2
es_wr_b1_51_20_3_fsb,paratactic,1
es_wr_b1_51_30_3_agp,hypotactic,3
es_wr_b1_51_30_3_agp,paratactic,1
es_wr_b1_52_3_14_mlvg,hypotactic,4
es_wr_b1_52_3_14_mlvg,paratactic,6
es_wr_b1_53_5_14_apa,hypotactic,2
es_wr_b1_53_5_14_apa,paratactic,2
es_wr_b1_53_8_3_jahc,hypotactic,4
es_wr_b1_53_8_3_jahc,paratactic,1
es_wr_b1_55_10_13_cgg,hypotactic,3
es_wr_b1_55_10_13_cgg,paratactic,4
es_wr_b1_56_1_14_cfo,hypotactic,6
es_wr_b1_56_1_14_cfo,paratactic,8
es_wr_b1_57_10_3_rpg,hypotactic,4
es_wr_b1_57_10_3_rpg,paratactic,1
es_wr_b1_57_11_3_irc,hypotactic,3
es_wr_b1_57_11_3_irc,paratactic,1
es_wr_b1_57_5_14_cmv,hypotactic,4
es_wr_b1_57_5_14_cmv,paratactic,2
es_wr_b1_58_20_3_lrr,hypotactic,3
es_wr_b1_58_20_3_lrr,paratactic,2
es_wr_b1_60_45_3_af,hypotactic,2
es_wr_b1_60_45_3_af,paratactic,2
es_wr_b1_65_50_3_smg,hypotactic,3
es_wr_b1_65_50_3_smg,paratactic,2
es_wr_b1_65_5_3_pr,hypotactic,3
es_wr_b2_13_8_13_gpa,hypotactic,3
es_wr_b2_14_8_13_jlm,hypotactic,5
es_wr_b2_14_8_13_jlm,paratactic,2
es_wr_b2_14_8_13_pmc,hypotactic,4
es_wr_b2_14_8_13_pmc,paratactic,8
es_wr_b2_15_11_13_pfg,hypotactic,5
es_wr_b2_15_11_13_pfg,paratactic,3
es_wr_b2_15_8_13_jjj,hypotactic,5
es_wr_b2_15_8_13_jjj,paratactic,5
es_wr_b2_15_8_13_jvg,hypotactic,3
es_wr_b2_15_8_13_jvg,paratactic,3
es_wr_b2_15_9_13_amgf,hypotactic,4
es_wr_b2_15_9_13_amgf,paratactic,8
es_wr_b2_15_9_13_cmr,hypotactic,3
es_wr_b2_15_9_13_cmr,paratactic,1
es_wr_b2_15_9_13_emr,hypotactic,4
es_wr_b2_15_9_13_emr,paratactic,2
es_wr_b2_15_9_13_iac,hypotactic,6
es_wr_b2_15_9_13_iac,paratactic,7
es_wr_b2_15_9_13_lrr,hypotactic,7
es_wr_b2_15_9_13_lrr,paratactic,7
es_wr_b2_15_9_13_pmg,hypotactic,5
es_wr_b2_15_9_13_pmg,paratactic,2
es_wr_b2_16_10_13_ccc,hypotactic,9
es_wr_b2_16_10_13_ccc,paratactic,5
es_wr_b2_16_10_13_cnl,hypotactic,3
es_wr_b2_16_10_13_cnl,paratactic,8
es_wr_b2_16_10_13_epb,hypotactic,8
es_wr_b2_16_10_13_epb,paratactic,4
es_wr_b2_16_10_13_gcm,hypotactic,4
es_wr_b2_16_10_13_gcm,paratactic,4
es_wr_b2_16_10_13_ggs,hypotactic,3
es_wr_b2_16_10_13_ggs,paratactic,2
es_wr_b2_16_10_13_gva,hypotactic,8
es_wr_b2_16_10_13_gva,paratactic,1
es_wr_b2_16_10_13_jar,hypotactic,4
es_wr_b2_16_10_13_jar,paratactic,1
es_wr_b2_16_11_13_lmv,hypotactic,5
es_wr_b2_16_11_13_lmv,paratactic,5
es_wr_b2_16_11_13_rop,hypotactic,2
es_wr_b2_16_11_13_rop,paratactic,5
es_wr_b2_16_7_13_adm,hypotactic,8
es_wr_b2_16_7_13_adm,paratactic,7
es_wr_b2_16_8_13_rpf,hypotactic,4
es_wr_b2_17_10_13_jlr,hypotactic,4
es_wr_b2_17_11_13_aao,hypotactic,3
es_wr_b2_17_11_13_aao,paratactic,1
es_wr_b2_17_11_13_mmm,hypotactic,7
es_wr_b2_17_11_13_mmm,paratactic,7
es_wr_b2_17_13_3_ect,hypotactic,7
es_wr_b2_17_13_3_ihc,hypotactic,2
es_wr_b2_17_13_3_ihc,paratactic,2
es_wr_b2_17_13_3_jsr,hypotactic,4
es_wr_b2_17_13_3_jsr,paratactic,4
es_wr_b2_17_7_13_lcq,hypotactic,5
es_wr_b2_17_7_13_lcq,paratactic,4
es_wr_b2_17_9_13_ccg,hypotactic,7
es_wr_b2_17_9_13_ccg,paratactic,2
es_wr_b2_18_10_14_lcf,hypotactic,3
es_wr_b2_18_10_14_lcf,paratactic,3
es_wr_b2_18_10_3_jmm,hypotactic,8
es_wr_b2_18_10_3_jmm,paratactic,1
es_wr_b2_18_11_13_agl,hypotactic,3
es_wr_b2_18_11_13_agl,paratactic,2
es_wr_b2_18_11_14_aivr,hypotactic,4
es_wr_b2_18_11_14_aivr,paratactic,3
es_wr_b2_18_11_3_aom,hypotactic,3
es_wr_b2_18_11_3_aom,paratactic,1
es_wr_b2_18_11_3_cfa,hypotactic,2
es_wr_b2_18_12_14_ajc,hypotactic,3
es_wr_b2_18_12_14_ajc,paratactic,3
es_wr_b2_18_12_14_dss,hypotactic,4
es_wr_b2_18_12_14_dss,paratactic,5
es_wr_b2_18_12_14_ky,hypotactic,4
es_wr_b2_18_12_14_ky,paratactic,2
es_wr_b2_18_12_14_lha,hypotactic,7
es_wr_b2_18_12_14_lha,paratactic,8
es_wr_b2_18_12_14_mbr,hypotactic,3
es_wr_b2_18_12_14_mbr,paratactic,3
es_wr_b2_18_12_14_phr,hypotactic,8
es_wr_b2_18_12_14_psr,hypotactic,6
es_wr_b2_18_12_14_psr,paratactic,6
es_wr_b2_18_12_3_crg,hypotactic,2
es_wr_b2_18_12_3_crg,paratactic,2
es_wr_b2_18_12_3_eaps,hypotactic,3
es_wr_b2_18_12_3_eaps,paratactic,1
es_wr_b2_18_12_3_emp,hypotactic,3
es_wr_b2_18_12_3_emp,paratactic,3
es_wr_b2_18_12_3_jmo,hypotactic,4
es_wr_b2_18_12_3_jmo,paratactic,2
es_wr_b2_18_12_3_jmwa,hypotactic,2
es_wr_b2_18_12_3_jmwa,paratactic,1
es_wr_b2_18_12_3_mvf,hypotactic,4
es_wr_b2_18_12_3_mvf,paratactic,2
es_wr_b2_18_12_3_ne,hypotactic,3
es_wr_b2_18_12_3_par,hypotactic,7
es_wr_b2_18_12_3_par,paratactic,6
es_wr_b2_18_12_3_pcp,hypotactic,4
es_wr_b2_18_12_3_pcp,paratactic,5
es_wr_b2_18_12_3_rrg,hypotactic,6
es_wr_b2_18_12_3_rrg,paratactic,2
es_wr_b2_18_12_3_trg,hypotactic,2
es_wr_b2_18_13_13_cm,hypotactic,4
es_wr_b2_18_13_13_cm,paratactic,2
es_wr_b2_18_13_13_mam,hypotactic,3
es_wr_b2_18_13_13_mam,paratactic,6
es_wr_b2_18_13_13_map,hypotactic,7
es_wr_b2_18_13_13_map,paratactic,6
es_wr_b2_18_13_14_aigf,hypotactic,4
es_wr_b2_18_13_14_aigf,paratactic,5
es_wr_b2_18_13_14_mjg,hypotactic,8
es_wr_b2_18_13_14_mjg,paratactic,2
es_wr_b2_18_13_14_sjh,hypotactic,3
es_wr_b2_18_13_14_sjh,paratactic,5
es_wr_b2_18_13_3_amgc,hypotactic,4
es_wr_b2_18_13_3_arv,hypotactic,8
es_wr_b2_18_13_3_arv,paratactic,2
es_wr_b2_18_13_3_ebp,hypotactic,4
es_wr_b2_18_13_3_ebp,paratactic,1
es_wr_b2_18_13_3_mhe,hypotactic,4
es_wr_b2_18_13_3_mhe,paratactic,2
es_wr_b2_18_13_3_mlp,hypotactic,2
es_wr_b2_18_13_3_mlp,paratactic,1
es_wr_b2_18_13_3_prc,hypotactic,2
es_wr_b2_18_13_3_prc,paratactic,2
es_wr_b2_18_14_14_lam,hypotactic,7
es_wr_b2_18_14_14_lam,paratactic,6
es_wr_b2_18_14_3_dma,hypotactic,5
es_wr_b2_18_14_3_dma,paratactic,1
es_wr_b2_18_14_3_ise,hypotactic,2
es_wr_b2_18_14_3_ise,paratactic,1
es_wr_b2_18_15_14_csgob,hypotactic,4
es_wr_b2_18_15_14_csgob,paratactic,4
es_wr_b2_18_15_14_jcl,hypotactic,4
es_wr_b2_18_15_14_jcl,paratactic,2
es_wr_b2_18_15_3_agm,hypotactic,7
es_wr_b2_18_15_3_agm,paratactic,6
es_wr_b2_18_15_3_clm,hypotactic,3
es_wr_b2_18_15_3_drg,hypotactic,3
es_wr_b2_18_15_3_grg,hypotactic,4
es_wr_b2_18_15_3_jcgq,hypotactic,3
es_wr_b2_18_15_3_jcma,hypotactic,11
es_wr_b2_18_15_3_jcma,paratactic,2
es_wr_b2_18_15_3_lcm,hypotactic,3
es_wr_b2_18_15_3_lcm,paratactic,1
es_wr_b2_18_15_3_lcp,hypotactic,4
es_wr_b2_18_15_3_lcp,paratactic,4
es_wr_b2_18_15_3_lmg,hypotactic,5
es_wr_b2_18_15_3_lmg,paratactic,4
es_wr_b2_18_15_3_mgb,hypotactic,6
es_wr_b2_18_15_3_mgb,paratactic,1
es_wr_b2_18_15_3_msro,hypotactic,17
es_wr_b2_18_15_3_msro,paratactic,3
es_wr_b2_18_15_3_pch,hypotactic,9
es_wr_b2_18_15_3_pch,paratactic,2
es_wr_b2_18_15_3_smo,hypotactic,6
es_wr_b2_18_15_3_smo,paratactic,4
es_wr_b2_18_16_3_cbl,hypotactic,3
es_wr_b2_18_17_3_anj,hypotactic,4
es_wr_b2_18_18_3_pjpc,hypotactic,4
es_wr_b2_18_5_3_lsg,hypotactic,3
es_wr_b2_18_9_14_ahg,hypotactic,6
es_wr_b2_18_9_14_ahg,paratactic,7
es_wr_b2_18_9_3_gp,hypotactic,6
es_wr_b2_18_9_3_gp,paratactic,3
es_wr_b2_19_10_13_jgc,hypotactic,6
es_wr_b2_19_10_13_jgc,paratactic,6
es_wr_b2_19_10_3_emc,hypotactic,3
es_wr_b2_19_11_13_rnl,hypotactic,2
es_wr_b2_19_11_13_rnl,paratactic,2
es_wr_b2_19_11_13_scn,hypotactic,4
es_wr_b2_19_11_13_scn,paratactic,3
es_wr_b2_19_11_14_aca,hypotactic,6
es_wr_b2_19_11_14_aca,paratactic,3
es_wr_b2_19_11_14_mqr,hypotactic,10
es_wr_b2_19_11_14_mqr,paratactic,4
es_wr_b2_19_11_3_pge,hypotactic,5
es_wr_b2_19_11_3_pge,paratactic,1
es_wr_b2_19_12_13_ea,hypotactic,3
es_wr_b2_19_12_13_mcl,hypotactic,3
es_wr_b2_19_12_13_mcl,paratactic,2
es_wr_b2_19_12_14_nsc,hypotactic,8
es_wr_b2_19_12_14_nsc,paratactic,1
es_wr_b2_19_12_14_sr,hypotactic,5
es_wr_b2_19_12_14_sr,paratactic,5
es_wr_b2_19_12_3_drr,hypotactic,8
es_wr_b2_19_12_3_drr,paratactic,3
es_wr_b2_19_12_3_gsm,hypotactic,6
es_wr_b2_19_12_3_gsm,paratactic,10
es_wr_b2_19_12_3_lrg,hypotactic,4
es_wr_b2_19_12_3_lrg,paratactic,2
es_wr_b2_19_12_3_mc,hypotactic,3
es_wr_b2_19_12_3_mc,paratactic,1
es_wr_b2_19_12_3_pvd,hypotactic,2
es_wr_b2_19_12_3_pvd,paratactic,5
es_wr_b2_19_13_13_ahm,hypotactic,7
es_wr_b2_19_13_13_ahm,paratactic,7
es_wr_b2_19_13_13_flb,hypotactic,4
es_wr_b2_19_13_13_flb,paratactic,1
es_wr_b2_19_13_13_mbr,hypotactic,4
es_wr_b2_19_13_13_mbr,paratactic,5
es_wr_b2_19_13_13_milf,hypotactic,2
es_wr_b2_19_13_13_milf,paratactic,6
es_wr_b2_19_13_13_mpc,hypotactic,10
es_wr_b2_19_13_13_mpc,paratactic,9
es_wr_b2_19_13_14_amp,hypotactic,5
es_wr_b2_19_13_14_amp,paratactic,6
es_wr_b2_19_13_14_amrg,hypotactic,4
es_wr_b2_19_13_14_amrg,paratactic,6
es_wr_b2_19_13_14_avv,hypotactic,3
es_wr_b2_19_13_14_avv,paratactic,3
es_wr_b2_19_13_14_hga,hypotactic,4
es_wr_b2_19_13_14_hga,paratactic,3
es_wr_b2_19_13_14_maa,hypotactic,3
es_wr_b2_19_13_14_maa,paratactic,4
es_wr_b2_19_13_3_aah,hypotactic,6
es_wr_b2_19_13_3_aah,paratactic,4
es_wr_b2_19_13_3_af,hypotactic,4
es_wr_b2_19_13_3_af,paratactic,1
es_wr_b2_19_13_3_ifl,hypotactic,4
es_wr_b2_19_13_3_ifl,paratactic,3
es_wr_b2_19_13_3_igm,hypotactic,3
es_wr_b2_19_13_3_igm,paratactic,2
es_wr_b2_19_13_3_jmpg,hypotactic,9
es_wr_b2_19_13_3_lca,hypotactic,2
es_wr_b2_19_13_3_lca,paratactic,4
es_wr_b2_19_13_3_lm,hypotactic,3
es_wr_b2_19_13_3_lm,paratactic,4
es_wr_b2_19_13_3_mbs,hypotactic,5
es_wr_b2_19_13_3_mbs,paratactic,1
es_wr_b2_19_13_3_mcr,hypotactic,7
es_wr_b2_19_13_3_mcr,paratactic,1
es_wr_b2_19_13_3_mgg,hypotactic,4
es_wr_b2_19_13_3_mgg,paratactic,1
es_wr_b2_19_13_3_mjmm,hypotactic,5
es_wr_b2_19_13_3_ndg,hypotactic,5
es_wr_b2_19_13_3_ndg,paratactic,1
es_wr_b2_19_13_3_pmb,hypotactic,4
es_wr_b2_19_13_3_prl,hypotactic,5
es_wr_b2_19_13_3_prl,paratactic,3
es_wr_b2_19_13_3_vgp,hypotactic,3
es_wr_b2_19_13_3_vmm,hypotactic,4
es_wr_b2_19_13_3_xa,hypotactic,3
es_wr_b2_19_13_3_xa,paratactic,5
es_wr_b2_19_14_13_cgs,hypotactic,4
es_wr_b2_19_14_13_cgs,paratactic,7
es_wr_b2_19_14_13_mgc,hypotactic,4
es_wr_b2_19_14_13_mgc,paratactic,2
es_wr_b2_19_14_14_ass,hypotactic,4
es_wr_b2_19_14_14_ass,paratactic,1
es_wr_b2_19_14_14_rgc,hypotactic,5
es_wr_b2_19_14_14_rgc,paratactic,4
es_wr_b2_19_14_3_agm,hypotactic,2
es_wr_b2_19_14_3_agm,paratactic,1
es_wr_b2_19_14_3_ajdc,hypotactic,3
es_wr_b2_19_14_3_cgb,hypotactic,5
es_wr_b2_19_14_3_cgb,paratactic,2
es_wr_b2_19_14_3_cgm,hypotactic,4
es_wr_b2_19_14_3_cgm,paratactic,1
es_wr_b2_19_14_3_fjpm,hypotactic,16
es_wr_b2_19_14_3_fjpm,paratactic,5
es_wr_b2_19_14_3_hrr,hypotactic,3
es_wr_b2_19_14_3_hrr,paratactic,1
es_wr_b2_19_14_3_iga,hypotactic,3
es_wr_b2_19_14_3_iga,paratactic,1
es_wr_b2_19_14_3_lcm,hypotactic,2
es_wr_b2_19_14_3_lcm,paratactic,1
es_wr_b2_19_14_3_mrn,hypotactic,4
es_wr_b2_19_14_3_mrn,paratactic,1
es_wr_b2_19_14_3_msj,hypotactic,4
es_wr_b2_19_14_3_msj,paratactic,4
es_wr_b2_19_14_3_slh,hypotactic,5
es_wr_b2_19_14_3_slh,paratactic,3
es_wr_b2_19_15_13_iap,hypotactic,7
es_wr_b2_19_15_13_iap,paratactic,4
es_wr_b2_19_15_13_nbs,hypotactic,4
es_wr_b2_19_15_13_nbs,paratactic,3
es_wr_b2_19_15_14_adhr,hypotactic,6
es_wr_b2_19_15_14_adhr,paratactic,3
es_wr_b2_19_15_14_cpe,hypotactic,25
es_wr_b2_19_15_14_cpe,paratactic,18
es_wr_b2_19_15_3_emr,hypotactic,6
es_wr_b2_19_15_3_emr,paratactic,2
es_wr_b2_19_15_3_gsl,hypotactic,9
es_wr_b2_19_15_3_gsl,paratactic,5
es_wr_b2_19_15_3_lgv,hypotactic,4
es_wr_b2_19_15_3_lgv,paratactic,2
es_wr_b2_19_15_3_sgs,hypotactic,3
es_wr_b2_19_15_3_sgs,paratactic,2
es_wr_b2_19_15_3_ycmm,hypotactic,5
es_wr_b2_19_15_3_ycmm,paratactic,2
es_wr_b2_19_16_14_agp,hypotactic,5
es_wr_b2_19_16_14_agp,paratactic,2
es_wr_b2_19_16_14_amo,hypotactic,6
es_wr_b2_19_16_14_amo,paratactic,9
es_wr_b2_19_16_3_aca,hypotactic,4
es_wr_b2_19_16_3_aca,paratactic,3
es_wr_b2_19_16_3_cbl,hypotactic,6
es_wr_b2_19_16_3_cbl,paratactic,3
es_wr_b2_19_16_3_cnh,hypotactic,3
es_wr_b2_19_16_3_cnh,paratactic,1
es_wr_b2_19_16_3_mcl,hypotactic,4
es_wr_b2_19_16_3_mcl,paratactic,2
es_wr_b2_19_16_3_mn,hypotactic,2
es_wr_b2_19_16_3_mrm,hypotactic,4
es_wr_b2_19_16_3_mrm,paratactic,4
es_wr_b2_19_16_3_spr,hypotactic,2
es_wr_b2_19_16_3_sva,hypotactic,4
es_wr_b2_19_16_3_sva,paratactic,1
es_wr_b2_19_17_3_imc,hypotactic,5
es_wr_b2_19_17_3_imc,paratactic,1
es_wr_b2_19_18_3_jlb,hypotactic,2
es_wr_b2_19_2_3_eals,hypotactic,2
es_wr_b2_19_2_3_eals,paratactic,1
es_wr_b2_19_5_3_dqr,hypotactic,2
es_wr_b2_19_5_3_dqr,paratactic,1
es_wr_b2_19_6_3_apm,hypotactic,3
es_wr_b2_19_6_3_apm,paratactic,2
es_wr_b2_19_7_3_lci,hypotactic,9
es_wr_b2_19_7_3_lci,paratactic,5
es_wr_b2_19_7_3_mmr,hypotactic,5
es_wr_b2_19_7_3_mmr,paratactic,2
es_wr_b2_19_8_3_jjrr,hypotactic,8
es_wr_b2_19_8_3_jjrr,paratactic,3
es_wr_b2_19_9_3_kgca,hypotactic,2
es_wr_b2_19_unknown_13_pgv,hypotactic,5
es_wr_b2_19_unknown_13_pgv,paratactic,7
es_wr_b2_19_unknown_13_rgc,hypotactic,4
es_wr_b2_19_unknown_13_rgc,paratactic,1
es_wr_b2_20_10_14_jcm,hypotactic,6
es_wr_b2_20_10_14_jcm,paratactic,2
es_wr_b2_20_10_14_rbg,hypotactic,4
es_wr_b2_20_10_14_rbg,paratactic,3
es_wr_b2_20_10_3_abzd,hypotactic,5
es_wr_b2_20_10_3_abzd,paratactic,5
es_wr_b2_20_10_3_cfg,hypotactic,8
es_wr_b2_20_10_3_cfg,paratactic,2
es_wr_b2_20_10_3_jl,hypotactic,4
es_wr_b2_20_10_3_jl,paratactic,2
es_wr_b2_20_11_13_mms,hypotactic,8
es_wr_b2_20_11_13_mms,paratactic,5
es_wr_b2_20_11_13_spd,hypotactic,4
es_wr_b2_20_11_13_spd,paratactic,4
es_wr_b2_20_11_3_jma,hypotactic,3
es_wr_b2_20_11_3_jmr,hypotactic,4
es_wr_b2_20_11_3_jmr,paratactic,1
es_wr_b2_20_11_3_shg,hypotactic,7
es_wr_b2_20_11_3_shg,paratactic,10
es_wr_b2_20_12_14_acg,hypotactic,5
es_wr_b2_20_12_14_acg,paratactic,2
es_wr_b2_20_12_14_arm,hypotactic,6
es_wr_b2_20_12_14_arm,paratactic,2
es_wr_b2_20_12_14_jmvc,hypotactic,4
es_wr_b2_20_12_14_jmvc,paratactic,5
es_wr_b2_20_12_3_lma,hypotactic,6
es_wr_b2_20_12_3_lma,paratactic,5
es_wr_b2_20_12_3_mrg,hypotactic,3
es_wr_b2_20_12_3_mrg,paratactic,1
es_wr_b2_20_12_3_nllb,hypotactic,4
es_wr_b2_20_12_3_nllb,paratactic,2
es_wr_b2_20_12_3_pr,hypotactic,2
es_wr_b2_20_12_3_pr,paratactic,1
es_wr_b2_20_13_13_ajm,hypotactic,10
es_wr_b2_20_13_13_ajm,paratactic,8
es_wr_b2_20_13_13_cpm,hypotactic,10
es_wr_b2_20_13_13_cpm,paratactic,11
es_wr_b2_20_13_3_cpm,hypotactic,4
es_wr_b2_20_13_3_cpm,paratactic,2
es_wr_b2_20_13_3_log,hypotactic,3
es_wr_b2_20_13_3_log,paratactic,2
es_wr_b2_20_13_3_mlm,hypotactic,5
es_wr_b2_20_13_3_mlm,paratactic,2
es_wr_b2_20_13_3_pgg,hypotactic,2
es_wr_b2_20_13_3_pgg,paratactic,1
es_wr_b2_20_13_3_psv,hypotactic,3
es_wr_b2_20_13_3_scem,hypotactic,6
es_wr_b2_20_13_3_scem,paratactic,1
es_wr_b2_20_14_13_lmc,hypotactic,4
es_wr_b2_20_14_13_lmc,paratactic,2
es_wr_b2_20_14_13_mmt,hypotactic,4
es_wr_b2_20_14_13_mmt,paratactic,2
es_wr_b2_20_14_13_prr,hypotactic,10
es_wr_b2_20_14_13_prr,paratactic,6
es_wr_b2_20_14_14_csl,hypotactic,13
es_wr_b2_20_14_14_csl,paratactic,5
es_wr_b2_20_14_14_efl,hypotactic,5
es_wr_b2_20_14_14_efl,paratactic,5
es_wr_b2_20_14_14_ipg,hypotactic,6
es_wr_b2_20_14_14_ipg,paratactic,1
es_wr_b2_20_14_14_mjd,hypotactic,6
es_wr_b2_20_14_14_mjd,paratactic,2
es_wr_b2_20_14_3_amgg,hypotactic,4
es_wr_b2_20_14_3_amgg,paratactic,3
es_wr_b2_20_14_3_ami,hypotactic,5
es_wr_b2_20_14_3_dm,hypotactic,6
es_wr_b2_20_14_3_dm,paratactic,1
es_wr_b2_20_14_3_efc,hypotactic,11
es_wr_b2_20_14_3_efc,paratactic,6
es_wr_b2_20_14_3_epg,hypotactic,3
es_wr_b2_20_14_3_epg,paratactic,4
es_wr_b2_20_14_3_fmg,hypotactic,3
es_wr_b2_20_14_3_fmg,paratactic,2
es_wr_b2_20_14_3_hatv,hypotactic,3
es_wr_b2_20_14_3_irp,hypotactic,7
es_wr_b2_20_14_3_irp,paratactic,3
es_wr_b2_20_14_3_jsmg,hypotactic,2
es_wr_b2_20_14_3_jsmg,paratactic,1
es_wr_b2_20_14_3_lmc,hypotactic,4
es_wr_b2_20_14_3_lmc,paratactic,4
es_wr_b2_20_14_3_lrr,hypotactic,6
es_wr_b2_20_14_3_lrr,paratactic,8
es_wr_b2_20_14_3_mjlpe,hypotactic,7
es_wr_b2_20_14_3_mjlpe,paratactic,2
es_wr_b2_20_14_3_ml,hypotactic,3
es_wr_b2_20_14_3_ml,paratactic,5
es_wr_b2_20_14_3_mlc,hypotactic,3
es_wr_b2_20_14_3_mpc,hypotactic,7
es_wr_b2_20_14_3_mpc,paratactic,1
es_wr_b2_20_14_3_mpp,hypotactic,2
es_wr_b2_20_14_3_mpp,paratactic,1
es_wr_b2_20_14_3_sp,hypotactic,3
es_wr_b2_20_14_3_sp,paratactic,1
es_wr_b2_20_15_3_err,hypotactic,4
es_wr_b2_20_15_3_err,paratactic,1
es_wr_b2_20_15_3_hfh,hypotactic,6
es_wr_b2_20_15_3_hfh,paratactic,2
es_wr_b2_20_15_3_lvl,hypotactic,5
es_wr_b2_20_15_3_mmb,hypotactic,3
es_wr_b2_20_15_3_mmp,hypotactic,2
es_wr_b2_20_15_3_mmp,paratactic,1
es_wr_b2_20_15_3_psc,hypotactic,3
es_wr_b2_20_15_3_psc,paratactic,3
es_wr_b2_20_15_3_vgf,hypotactic,4
es_wr_b2_20_16_14_lce,hypotactic,5
es_wr_b2_20_16_14_lce,paratactic,5
es_wr_b2_20_16_3_aba,hypotactic,4
es_wr_b2_20_16_3_ap,hypotactic,4
es_wr_b2_20_17_13_igr,hypotactic,5
es_wr_b2_20_17_13_igr,paratactic,6
es_wr_b2_20_17_13_mca,hypotactic,3
es_wr_b2_20_17_13_mca,paratactic,2
es_wr_b2_20_17_3_acj,hypotactic,6
es_wr_b2_20_17_3_acj,paratactic,2
es_wr_b2_20_17_3_adlg,hypotactic,3
es_wr_b2_20_17_3_adlg,paratactic,2
es_wr_b2_20_17_3_bp,hypotactic,6
es_wr_b2_20_17_3_bp,paratactic,5
es_wr_b2_20_17_3_cbl,hypotactic,6
es_wr_b2_20_17_3_cbl,paratactic,1
es_wr_b2_20_17_3_cgj,hypotactic,5
es_wr_b2_20_17_3_cgj,paratactic,2
es_wr_b2_20_17_3_cmmj,hypotactic,6
es_wr_b2_20_17_3_cmmj,paratactic,1
es_wr_b2_20_17_3_dmf,hypotactic,6
es_wr_b2_20_17_3_lcm,hypotactic,7
es_wr_b2_20_17_3_lcm,paratactic,1
es_wr_b2_20_17_3_meem,hypotactic,3
es_wr_b2_20_4_13_mdm,hypotactic,3
es_wr_b2_20_4_13_mdm,paratactic,1
es_wr_b2_20_5_3_ff,hypotactic,4
es_wr_b2_20_6_3_ght,hypotactic,4
es_wr_b2_20_6_3_lw,hypotactic,4
es_wr_b2_20_6_3_lw,paratactic,3
es_wr_b2_20_6_3_vfm,hypotactic,5
es_wr_b2_20_6_3_vfm,paratactic,1
es_wr_b2_20_7_3_jcc,hypotactic,4
es_wr_b2_20_7_3_jcc,paratactic,5
es_wr_b2_20_8_3_eop,hypotactic,5
es_wr_b2_20_8_3_eop,paratactic,3
es_wr_b2_20_8_3_nfb,hypotactic,5
es_wr_b2_20_8_3_nfb,paratactic,3
es_wr_b2_20_8_3_nfb2,hypotactic,5
es_wr_b2_20_8_3_nfb2,paratactic,1
es_wr_b2_20_9_3_sc,hypotactic,3
es_wr_b2_20_9_3_sc,paratactic,1
es_wr_b2_20_9_3_spa,hypotactic,6
es_wr_b2_20_9_3_spa,paratactic,3
es_wr_b2_21_10_13_lrc,hypotactic,5
es_wr_b2_21_10_13_lrc,paratactic,4
es_wr_b2_21_10_14_rjg,hypotactic,10
es_wr_b2_21_10_14_rjg,paratactic,6
es_wr_b2_21_10_3_asm,hypotactic,3
es_wr_b2_21_10_3_asm,paratactic,1
es_wr_b2_21_10_3_cac,hypotactic,2
es_wr_b2_21_10_3_chs,hypotactic,5
es_wr_b2_21_10_3_chs,paratactic,1
es_wr_b2_21_10_3_cr,hypotactic,8
es_wr_b2_21_10_3_cr,paratactic,13
es_wr_b2_21_10_3_fer,hypotactic,6
es_wr_b2_21_10_3_fer,paratactic,2
es_wr_b2_21_10_3_sd,hypotactic,5
es_wr_b2_21_10_3_sd,paratactic,3
es_wr_b2_21_10_3_sue,hypotactic,3
es_wr_b2_21_11_13_efa,hypotactic,7
es_wr_b2_21_11_13_efa,paratactic,2
es_wr_b2_21_11_13_mnldh,hypotactic,3
es_wr_b2_21_11_13_mnldh,paratactic,7
es_wr_b2_21_11_14_i,hypotactic,7
es_wr_b2_21_11_14_smpm,hypotactic,15
es_wr_b2_21_11_14_smpm,paratactic,6
es_wr_b2_21_11_14_zgm,hypotactic,2
es_wr_b2_21_11_14_zgm,paratactic,3
es_wr_b2_21_11_3_amv,hypotactic,4
es_wr_b2_21_11_3_amv,paratactic,2
es_wr_b2_21_11_3_cbs,hypotactic,14
es_wr_b2_21_11_3_cbs,paratactic,5
es_wr_b2_21_11_3_csa,hypotactic,3
es_wr_b2_21_11_3_nvg,hypotactic,6
es_wr_b2_21_11_3_nvg,paratactic,1
es_wr_b2_21_11_3_shm,hypotactic,5
