text_id,detected_item,n_cases
es_wr_b2_21_18_3_rct,as,1
es_wr_b2_21_18_3_rct,even though,1
es_wr_b2_21_18_3_rct,where,2
es_wr_b2_21_18_3_rct,while,2
es_wr_b2_21_19_14_egr,and,2
es_wr_b2_21_19_14_egr,because,1
es_wr_b2_21_19_14_egr,that is,1
es_wr_b2_21_19_14_egr,when,2
es_wr_b2_21_19_14_egr,where,3
es_wr_b2_21_19_3_avma,and,2
es_wr_b2_21_19_3_avma,because,1
es_wr_b2_21_19_3_avma,before,1
es_wr_b2_21_19_3_avma,but,1
es_wr_b2_21_19_3_avma,where,2
es_wr_b2_21_19_3_avma,while,1
es_wr_b2_21_2_3_ta,at the same time,1
es_wr_b2_21_2_3_ta,because,1
es_wr_b2_21_2_3_ta,in that place,1
es_wr_b2_21_2_3_ta,where,2
es_wr_b2_21_4_14_jcm,but,1
es_wr_b2_21_4_14_jcm,where,2
es_wr_b2_21_4_3_ic,after,3
es_wr_b2_21_4_3_ic,as,1
es_wr_b2_21_4_3_ic,that is,1
es_wr_b2_21_4_3_ic,where,2
es_wr_b2_21_6.5_13_nnr,consequently,1
es_wr_b2_21_6.5_13_nnr,so,2
es_wr_b2_21_6.5_13_nnr,when,1
es_wr_b2_21_6.5_13_nnr,where,3
es_wr_b2_21_6_13_ifm,and,1
es_wr_b2_21_6_13_ifm,so,3
es_wr_b2_21_6_13_ifm,where,2
es_wr_b2_21_7_13_aca,because,1
es_wr_b2_21_7_13_aca,but,1
es_wr_b2_21_7_13_aca,when,1
es_wr_b2_21_7_13_aca,where,2
es_wr_b2_21_8_3_cm,after,2
es_wr_b2_21_8_3_cm,and,1
es_wr_b2_21_8_3_cm,however,1
es_wr_b2_21_8_3_cm,so,2
es_wr_b2_21_8_3_cm,still,1
es_wr_b2_21_8_3_cm,that is,1
es_wr_b2_21_8_3_cm,when,1
es_wr_b2_21_8_3_cm,where,2
es_wr_b2_21_8_3_gcp,actually,1
es_wr_b2_21_8_3_gcp,after,1
es_wr_b2_21_8_3_gcp,and,1
es_wr_b2_21_8_3_gcp,because,1
es_wr_b2_21_8_3_gcp,in which,1
es_wr_b2_21_8_3_gcp,so,1
es_wr_b2_21_8_3_gcp,still,1
es_wr_b2_21_8_3_gcp,until,1
es_wr_b2_21_8_3_gcp,when,1
es_wr_b2_21_8_3_gcp,where,2
es_wr_b2_21_8_3_mgb,and,1
es_wr_b2_21_8_3_mgb,if,1
es_wr_b2_21_8_3_mgb,that is,1
es_wr_b2_21_8_3_mgb,therefore,1
es_wr_b2_21_8_3_mgb,where,2
es_wr_b2_21_8_3_mpf,where,2
es_wr_b2_21_9_14_mls,after,1
es_wr_b2_21_9_14_mls,afterwards,1
es_wr_b2_21_9_14_mls,and so,1
es_wr_b2_21_9_14_mls,but,2
es_wr_b2_21_9_14_mls,when,1
es_wr_b2_21_9_14_mls,where,2
es_wr_b2_21_9_3_miga,actually,1
es_wr_b2_21_9_3_miga,and,2
es_wr_b2_21_9_3_miga,so,1
es_wr_b2_21_9_3_miga,when,2
es_wr_b2_21_9_3_miga,where,2
es_wr_b2_22_10_14_asmr,and,1
es_wr_b2_22_10_14_asmr,because,1
es_wr_b2_22_10_14_asmr,once,1
es_wr_b2_22_10_14_asmr,so,1
es_wr_b2_22_10_14_asmr,that is,1
es_wr_b2_22_10_14_asmr,where,3
es_wr_b2_22_10_14_asmr,while,1
es_wr_b2_22_10_14_msg,after,1
es_wr_b2_22_10_14_msg,and,1
es_wr_b2_22_10_14_msg,but,1
es_wr_b2_22_10_14_msg,for example,1
es_wr_b2_22_10_14_msg,when,1
es_wr_b2_22_10_14_msg,where,3
es_wr_b2_22_10_3_icf,and,1
es_wr_b2_22_10_3_icf,but,1
es_wr_b2_22_10_3_icf,still,1
es_wr_b2_22_10_3_icf,then,1
es_wr_b2_22_10_3_icf,where,2
es_wr_b2_22_10_3_ifj,and,1
es_wr_b2_22_10_3_ifj,as,1
es_wr_b2_22_10_3_ifj,but,1
es_wr_b2_22_10_3_ifj,even though,1
es_wr_b2_22_10_3_ifj,in which,1
es_wr_b2_22_10_3_ifj,so,3
es_wr_b2_22_10_3_ifj,till,1
es_wr_b2_22_10_3_ifj,where,3
es_wr_b2_22_10_3_migb,and,1
es_wr_b2_22_10_3_migb,meanwhile,1
es_wr_b2_22_10_3_migb,where,2
es_wr_b2_22_10_3_nsk,and,1
es_wr_b2_22_10_3_nsk,because,1
es_wr_b2_22_10_3_nsk,but,1
es_wr_b2_22_10_3_nsk,if,1
es_wr_b2_22_10_3_nsk,so,1
es_wr_b2_22_10_3_nsk,where,2
es_wr_b2_22_10_3_pgm,as soon as,1
es_wr_b2_22_10_3_pgm,where,2
es_wr_b2_22_10_3_pgm,while,1
es_wr_b2_22_11_14_drg,afterwards,1
es_wr_b2_22_11_14_drg,and,3
es_wr_b2_22_11_14_drg,as soon as,1
es_wr_b2_22_11_14_drg,because,1
es_wr_b2_22_11_14_drg,in which,1
es_wr_b2_22_11_14_drg,instead,1
es_wr_b2_22_11_14_drg,so,2
es_wr_b2_22_11_14_drg,that is,2
es_wr_b2_22_11_14_drg,when,2
es_wr_b2_22_11_14_drg,where,2
es_wr_b2_22_11_14_drg,while,1
es_wr_b2_22_11_3_cbj,and,1
es_wr_b2_22_11_3_cbj,because,1
es_wr_b2_22_11_3_cbj,but,1
es_wr_b2_22_11_3_cbj,when,1
es_wr_b2_22_11_3_cbj,where,4
es_wr_b2_22_12_13_jmcl,because,1
es_wr_b2_22_12_13_jmcl,before,1
es_wr_b2_22_12_13_jmcl,but,1
es_wr_b2_22_12_13_jmcl,till,1
es_wr_b2_22_12_13_jmcl,where,3
es_wr_b2_22_12_14_ahp,as,1
es_wr_b2_22_12_14_ahp,but,2
es_wr_b2_22_12_14_ahp,so that,1
es_wr_b2_22_12_14_ahp,when,1
es_wr_b2_22_12_14_ahp,where,2
es_wr_b2_22_12_14_ahp,while,1
es_wr_b2_22_12_14_mcmm,and,2
es_wr_b2_22_12_14_mcmm,because,1
es_wr_b2_22_12_14_mcmm,before,1
es_wr_b2_22_12_14_mcmm,so,2
es_wr_b2_22_12_14_mcmm,when,1
es_wr_b2_22_12_14_mcmm,where,3
es_wr_b2_22_12_14_saa,and,1
es_wr_b2_22_12_14_saa,because,2
es_wr_b2_22_12_14_saa,before,1
es_wr_b2_22_12_14_saa,but,1
es_wr_b2_22_12_14_saa,therefore,1
es_wr_b2_22_12_14_saa,when,3
es_wr_b2_22_12_14_saa,where,3
es_wr_b2_22_12_14_umg,after,1
es_wr_b2_22_12_14_umg,and,1
es_wr_b2_22_12_14_umg,then,1
es_wr_b2_22_12_14_umg,until,1
es_wr_b2_22_12_14_umg,where,2
es_wr_b2_22_12_3_aar,after,1
es_wr_b2_22_12_3_aar,and,2
es_wr_b2_22_12_3_aar,as,1
es_wr_b2_22_12_3_aar,even though,1
es_wr_b2_22_12_3_aar,in which,2
es_wr_b2_22_12_3_aar,since,1
es_wr_b2_22_12_3_aar,when,2
es_wr_b2_22_12_3_aar,where,2
es_wr_b2_22_12_3_aar,whether,1
es_wr_b2_22_12_3_jags,because,1
es_wr_b2_22_12_3_jags,in which,1
es_wr_b2_22_12_3_jags,that is,1
es_wr_b2_22_12_3_jags,where,2
es_wr_b2_22_12_3_mer,because,1
es_wr_b2_22_12_3_mer,where,2
es_wr_b2_22_12_3_mer,while,1
es_wr_b2_22_13_3_osc,and,1
es_wr_b2_22_13_3_osc,but,1
es_wr_b2_22_13_3_osc,where,3
es_wr_b2_22_14_14_cut,but,1
es_wr_b2_22_14_14_cut,where,2
es_wr_b2_22_14_14_sjgc,because,2
es_wr_b2_22_14_14_sjgc,but,1
es_wr_b2_22_14_14_sjgc,then,1
es_wr_b2_22_14_14_sjgc,where,3
es_wr_b2_22_14_3_arp,where,2
es_wr_b2_22_14_3_asm,but,1
es_wr_b2_22_14_3_asm,where,2
es_wr_b2_22_14_3_asm,while,1
es_wr_b2_22_14_3_bng,e.g.,1
es_wr_b2_22_14_3_bng,so,1
es_wr_b2_22_14_3_bng,where,3
es_wr_b2_22_14_3_lsl,and,1
es_wr_b2_22_14_3_lsl,such as,1
es_wr_b2_22_14_3_lsl,where,3
es_wr_b2_22_14_3_mvf,and,3
es_wr_b2_22_14_3_mvf,because,2
es_wr_b2_22_14_3_mvf,before,1
es_wr_b2_22_14_3_mvf,then,1
es_wr_b2_22_14_3_mvf,when,1
es_wr_b2_22_14_3_mvf,where,2
es_wr_b2_22_14_3_sjc,and,1
es_wr_b2_22_14_3_sjc,so,1
es_wr_b2_22_14_3_sjc,when,1
es_wr_b2_22_14_3_sjc,where,3
es_wr_b2_22_14_3_slr,because,1
es_wr_b2_22_14_3_slr,where,2
es_wr_b2_22_15_13_az,after,2
es_wr_b2_22_15_13_az,when,1
es_wr_b2_22_15_13_az,where,4
es_wr_b2_22_15_14_crf,and,1
es_wr_b2_22_15_14_crf,as if,1
es_wr_b2_22_15_14_crf,but,2
es_wr_b2_22_15_14_crf,where,2
es_wr_b2_22_15_14_ep,when,1
es_wr_b2_22_15_14_ep,where,3
es_wr_b2_22_15_14_jaa,as if,1
es_wr_b2_22_15_14_jaa,if,1
es_wr_b2_22_15_14_jaa,so,1
es_wr_b2_22_15_14_jaa,then,1
es_wr_b2_22_15_14_jaa,where,2
es_wr_b2_22_15_14_mcds,and,1
es_wr_b2_22_15_14_mcds,before,1
es_wr_b2_22_15_14_mcds,but,1
es_wr_b2_22_15_14_mcds,where,3
es_wr_b2_22_15_3_aav,along with,1
es_wr_b2_22_15_3_aav,previously,1
es_wr_b2_22_15_3_aav,where,2
es_wr_b2_22_15_3_cgn,although,1
es_wr_b2_22_15_3_cgn,and,2
es_wr_b2_22_15_3_cgn,because,2
es_wr_b2_22_15_3_cgn,before,1
es_wr_b2_22_15_3_cgn,but,1
es_wr_b2_22_15_3_cgn,so,1
es_wr_b2_22_15_3_cgn,when,3
es_wr_b2_22_15_3_cgn,where,2
es_wr_b2_22_15_3_jcc,and,1
es_wr_b2_22_15_3_jcc,where,2
es_wr_b2_22_15_3_jmpm,and,2
es_wr_b2_22_15_3_jmpm,in which,1
es_wr_b2_22_15_3_jmpm,indeed,1
es_wr_b2_22_15_3_jmpm,specifically,1
es_wr_b2_22_15_3_jmpm,where,3
es_wr_b2_22_15_3_jmpm,wherever,1
es_wr_b2_22_15_3_jrm,although,1
es_wr_b2_22_15_3_jrm,where,3
es_wr_b2_22_15_3_jrm,while,1
es_wr_b2_22_15_3_mmi,and,3
es_wr_b2_22_15_3_mmi,because,1
es_wr_b2_22_15_3_mmi,but,1
es_wr_b2_22_15_3_mmi,then,1
es_wr_b2_22_15_3_mmi,where,2
es_wr_b2_22_16_13_afl,but,1
es_wr_b2_22_16_13_afl,once,1
es_wr_b2_22_16_13_afl,where,3
es_wr_b2_22_16_13_jrrm,and,1
es_wr_b2_22_16_13_jrrm,before,1
es_wr_b2_22_16_13_jrrm,but,1
es_wr_b2_22_16_13_jrrm,when,1
es_wr_b2_22_16_13_jrrm,where,2
es_wr_b2_22_16_14_aisp,afterwards,1
es_wr_b2_22_16_14_aisp,and,1
es_wr_b2_22_16_14_aisp,as soon as,1
es_wr_b2_22_16_14_aisp,because,1
es_wr_b2_22_16_14_aisp,but,1
es_wr_b2_22_16_14_aisp,so,2
es_wr_b2_22_16_14_aisp,when,1
es_wr_b2_22_16_14_aisp,where,3
es_wr_b2_22_16_14_amc,afterwards,1
es_wr_b2_22_16_14_amc,away from,1
es_wr_b2_22_16_14_amc,but,1
es_wr_b2_22_16_14_amc,however,1
es_wr_b2_22_16_14_amc,so,1
es_wr_b2_22_16_14_amc,when,1
es_wr_b2_22_16_14_amc,where,3
es_wr_b2_22_16_14_cim,after,3
es_wr_b2_22_16_14_cim,and,6
es_wr_b2_22_16_14_cim,as if,1
es_wr_b2_22_16_14_cim,but,1
es_wr_b2_22_16_14_cim,if,1
es_wr_b2_22_16_14_cim,so,2
es_wr_b2_22_16_14_cim,then,1
es_wr_b2_22_16_14_cim,when,1
es_wr_b2_22_16_14_cim,where,3
es_wr_b2_22_16_14_cmsg,after,1
es_wr_b2_22_16_14_cmsg,and,3
es_wr_b2_22_16_14_cmsg,as if,1
es_wr_b2_22_16_14_cmsg,but,3
es_wr_b2_22_16_14_cmsg,therefore,1
es_wr_b2_22_16_14_cmsg,where,3
es_wr_b2_22_16_14_cmsg,while,1
es_wr_b2_22_16_14_jeh,and,2
es_wr_b2_22_16_14_jeh,but,1
es_wr_b2_22_16_14_jeh,where,2
es_wr_b2_22_16_14_jeh,while,1
es_wr_b2_22_16_14_lb,as,1
es_wr_b2_22_16_14_lb,because,2
es_wr_b2_22_16_14_lb,if,1
es_wr_b2_22_16_14_lb,previously,1
es_wr_b2_22_16_14_lb,so,1
es_wr_b2_22_16_14_lb,when,1
es_wr_b2_22_16_14_lb,where,3
es_wr_b2_22_16_14_lb,while,1
es_wr_b2_22_16_14_lps,but,1
es_wr_b2_22_16_14_lps,since,2
es_wr_b2_22_16_14_lps,that is,1
es_wr_b2_22_16_14_lps,when,1
es_wr_b2_22_16_14_lps,where,2
es_wr_b2_22_16_14_mbc,and,1
es_wr_b2_22_16_14_mbc,because,1
es_wr_b2_22_16_14_mbc,so,1
es_wr_b2_22_16_14_mbc,when,1
es_wr_b2_22_16_14_mbc,where,5
es_wr_b2_22_16_14_mcm,and,2
es_wr_b2_22_16_14_mcm,as,3
es_wr_b2_22_16_14_mcm,where,3
es_wr_b2_22_16_14_plp,before,1
es_wr_b2_22_16_14_plp,but,2
es_wr_b2_22_16_14_plp,so,4
es_wr_b2_22_16_14_plp,that is,1
es_wr_b2_22_16_14_plp,where,2
es_wr_b2_22_16_3_acm,but,1
es_wr_b2_22_16_3_acm,since,2
es_wr_b2_22_16_3_acm,until,1
es_wr_b2_22_16_3_acm,where,2
es_wr_b2_22_16_3_brv,and,1
es_wr_b2_22_16_3_brv,in which,1
es_wr_b2_22_16_3_brv,where,2
es_wr_b2_22_16_3_jamv,and,1
es_wr_b2_22_16_3_jamv,so,1
es_wr_b2_22_16_3_jamv,when,1
es_wr_b2_22_16_3_jamv,where,2
es_wr_b2_22_16_3_jamv,while,1
es_wr_b2_22_16_3_jmma,because,2
es_wr_b2_22_16_3_jmma,before,1
es_wr_b2_22_16_3_jmma,when,1
es_wr_b2_22_16_3_jmma,where,3
es_wr_b2_22_16_3_lcv,so that,1
es_wr_b2_22_16_3_lcv,where,2
es_wr_b2_22_16_3_mal,because,1
es_wr_b2_22_16_3_mal,before,1
es_wr_b2_22_16_3_mal,but,1
es_wr_b2_22_16_3_mal,where,2
es_wr_b2_22_16_3_mjcm,and,1
es_wr_b2_22_16_3_mjcm,as,2
es_wr_b2_22_16_3_mjcm,when,1
es_wr_b2_22_16_3_mjcm,where,2
es_wr_b2_22_16_3_mmb,because,1
es_wr_b2_22_16_3_mmb,for example,1
es_wr_b2_22_16_3_mmb,where,2
es_wr_b2_22_16_3_mmi,and,3
es_wr_b2_22_16_3_mmi,because,2
es_wr_b2_22_16_3_mmi,though,1
es_wr_b2_22_16_3_mmi,when,1
es_wr_b2_22_16_3_mmi,where,3
es_wr_b2_22_16_3_mmi,while,1
es_wr_b2_22_16_3_mrh,where,2
es_wr_b2_22_16_3_ntp,and,1
es_wr_b2_22_16_3_ntp,as soon as,1
es_wr_b2_22_16_3_ntp,such as,1
es_wr_b2_22_16_3_ntp,where,2
es_wr_b2_22_16_3_oc,along with,1
es_wr_b2_22_16_3_oc,because,1
es_wr_b2_22_16_3_oc,once,1
es_wr_b2_22_16_3_oc,where,2
es_wr_b2_22_16_3_smr,and,4
es_wr_b2_22_16_3_smr,because,2
es_wr_b2_22_16_3_smr,but,1
es_wr_b2_22_16_3_smr,where,3
es_wr_b2_22_16_3_va,after,1
es_wr_b2_22_16_3_va,and,2
es_wr_b2_22_16_3_va,where,2
es_wr_b2_22_17_13_smsr,but,3
es_wr_b2_22_17_13_smsr,so,1
es_wr_b2_22_17_13_smsr,when,1
es_wr_b2_22_17_13_smsr,where,2
es_wr_b2_22_17_14_pll,actually,1
es_wr_b2_22_17_14_pll,but,2
es_wr_b2_22_17_14_pll,since,1
es_wr_b2_22_17_14_pll,when,1
es_wr_b2_22_17_14_pll,where,3
es_wr_b2_22_17_14_pll,while,1
es_wr_b2_22_17_3_cpj,but,2
es_wr_b2_22_17_3_cpj,since,1
es_wr_b2_22_17_3_cpj,then,1
es_wr_b2_22_17_3_cpj,where,4
es_wr_b2_22_17_3_jm,so,1
es_wr_b2_22_17_3_jm,such as,1
es_wr_b2_22_17_3_jm,where,2
es_wr_b2_22_17_3_mgc,where,2
es_wr_b2_22_17_3_nvg,and,1
es_wr_b2_22_17_3_nvg,where,2
es_wr_b2_22_18_13_rmzm,and there,1
es_wr_b2_22_18_13_rmzm,when,1
es_wr_b2_22_18_13_rmzm,where,2
es_wr_b2_22_18_14_ajo,after,1
es_wr_b2_22_18_14_ajo,and,4
es_wr_b2_22_18_14_ajo,because,1
es_wr_b2_22_18_14_ajo,but,3
es_wr_b2_22_18_14_ajo,so,1
es_wr_b2_22_18_14_ajo,where,3
es_wr_b2_22_18_14_ajo,while,3
es_wr_b2_22_18_14_ama,and,2
es_wr_b2_22_18_14_ama,where,3
es_wr_b2_22_18_14_matr,and,1
es_wr_b2_22_18_14_matr,as soon as,1
es_wr_b2_22_18_14_matr,because,1
es_wr_b2_22_18_14_matr,before,2
es_wr_b2_22_18_14_matr,but,1
es_wr_b2_22_18_14_matr,in which,1
es_wr_b2_22_18_14_matr,once,1
es_wr_b2_22_18_14_matr,rather than,1
es_wr_b2_22_18_14_matr,that is,1
es_wr_b2_22_18_14_matr,where,2
es_wr_b2_22_18_3_ag,as,1
es_wr_b2_22_18_3_ag,where,2
es_wr_b2_22_18_3_dtc,so,1
es_wr_b2_22_18_3_dtc,where,2
es_wr_b2_22_18_3_jtc,after,3
es_wr_b2_22_18_3_jtc,and,3
es_wr_b2_22_18_3_jtc,and there,1
es_wr_b2_22_18_3_jtc,but,1
es_wr_b2_22_18_3_jtc,where,2
es_wr_b2_22_18_3_padlt,but,1
es_wr_b2_22_18_3_padlt,so,2
es_wr_b2_22_18_3_padlt,when,1
es_wr_b2_22_18_3_padlt,where,2
es_wr_b2_22_18_3_padlt,while,1
es_wr_b2_22_19_3_aea,because,1
es_wr_b2_22_19_3_aea,in which,1
es_wr_b2_22_19_3_aea,where,2
es_wr_b2_22_19_3_aoa,after,1
es_wr_b2_22_19_3_aoa,and,3
es_wr_b2_22_19_3_aoa,as,1
es_wr_b2_22_19_3_aoa,because,5
es_wr_b2_22_19_3_aoa,even though,1
es_wr_b2_22_19_3_aoa,if,1
es_wr_b2_22_19_3_aoa,when,1
es_wr_b2_22_19_3_aoa,where,4
es_wr_b2_22_19_3_cel,and,4
es_wr_b2_22_19_3_cel,as,1
es_wr_b2_22_19_3_cel,meanwhile,1
es_wr_b2_22_19_3_cel,so,1
es_wr_b2_22_19_3_cel,until,1
es_wr_b2_22_19_3_cel,where,3
es_wr_b2_22_19_3_cel,while,1
es_wr_b2_22_19_3_dr,and,1
es_wr_b2_22_19_3_dr,but,1
es_wr_b2_22_19_3_dr,so,1
es_wr_b2_22_19_3_dr,when,1
es_wr_b2_22_19_3_dr,where,2
es_wr_b2_22_19_3_pcc,after,1
es_wr_b2_22_19_3_pcc,and,1
es_wr_b2_22_19_3_pcc,because,3
es_wr_b2_22_19_3_pcc,but,1
es_wr_b2_22_19_3_pcc,if,1
es_wr_b2_22_19_3_pcc,meanwhile,1
es_wr_b2_22_19_3_pcc,until,1
es_wr_b2_22_19_3_pcc,where,2
es_wr_b2_22_19_3_srr,after,1
es_wr_b2_22_19_3_srr,and,1
es_wr_b2_22_19_3_srr,because,1
es_wr_b2_22_19_3_srr,but,2
es_wr_b2_22_19_3_srr,so,1
es_wr_b2_22_19_3_srr,where,2
es_wr_b2_22_20_3_mcp,and,1
es_wr_b2_22_20_3_mcp,at the same time,1
es_wr_b2_22_20_3_mcp,but,4
es_wr_b2_22_20_3_mcp,in which,1
es_wr_b2_22_20_3_mcp,so,1
es_wr_b2_22_20_3_mcp,when,1
es_wr_b2_22_20_3_mcp,where,2
es_wr_b2_22_3_3_ypmg,actually,1
es_wr_b2_22_3_3_ypmg,and,2
es_wr_b2_22_3_3_ypmg,that is,1
es_wr_b2_22_3_3_ypmg,where,2
es_wr_b2_22_8_14_nee,and,1
es_wr_b2_22_8_14_nee,before,1
es_wr_b2_22_8_14_nee,when,1
es_wr_b2_22_8_14_nee,where,3
es_wr_b2_22_8_14_nee,while,1
es_wr_b2_22_8_3_dgm,but,2
es_wr_b2_22_8_3_dgm,if,1
es_wr_b2_22_8_3_dgm,such as,1
es_wr_b2_22_8_3_dgm,though,1
es_wr_b2_22_8_3_dgm,where,2
es_wr_b2_22_8_3_mjvm,after,1
es_wr_b2_22_8_3_mjvm,and,1
es_wr_b2_22_8_3_mjvm,where,2
es_wr_b2_22_8_3_mjvm,while,1
es_wr_b2_23_11_3_jmfg,where,2
es_wr_b2_23_12_14_rs,and,2
es_wr_b2_23_12_14_rs,but,1
es_wr_b2_23_12_14_rs,but that,1
es_wr_b2_23_12_14_rs,then,1
es_wr_b2_23_12_14_rs,where,2
es_wr_b2_23_12_3_ll,as,1
es_wr_b2_23_12_3_ll,where,2
es_wr_b2_23_13_14_mpe,after,1
es_wr_b2_23_13_14_mpe,and,1
es_wr_b2_23_13_14_mpe,because,1
es_wr_b2_23_13_14_mpe,where,2
es_wr_b2_23_13_3_isv,although,1
es_wr_b2_23_13_3_isv,where,2
es_wr_b2_23_13_3_isv,yet,1
es_wr_b2_23_13_3_mme,due to the fact that,1
es_wr_b2_23_13_3_mme,in fact,1
es_wr_b2_23_13_3_mme,that is,1
es_wr_b2_23_13_3_mme,where,2
es_wr_b2_23_14_3_amrd,and,1
es_wr_b2_23_14_3_amrd,because,1
es_wr_b2_23_14_3_amrd,but,1
es_wr_b2_23_14_3_amrd,if,1
es_wr_b2_23_14_3_amrd,when,1
es_wr_b2_23_14_3_amrd,where,7
es_wr_b2_23_14_3_imo,and,1
es_wr_b2_23_14_3_imo,if,1
es_wr_b2_23_14_3_imo,where,2
es_wr_b2_23_15_13_lm,and,3
es_wr_b2_23_15_13_lm,when,1
es_wr_b2_23_15_13_lm,where,2
es_wr_b2_23_15_13_lm,while,1
es_wr_b2_23_15_14_epf,and,4
es_wr_b2_23_15_14_epf,because,1
es_wr_b2_23_15_14_epf,but,1
es_wr_b2_23_15_14_epf,where,3
es_wr_b2_23_15_14_gpe,after,1
es_wr_b2_23_15_14_gpe,and,3
es_wr_b2_23_15_14_gpe,if,1
es_wr_b2_23_15_14_gpe,when,1
es_wr_b2_23_15_14_gpe,where,3
es_wr_b2_23_15_14_lfc,and,1
es_wr_b2_23_15_14_lfc,because,1
es_wr_b2_23_15_14_lfc,since,1
es_wr_b2_23_15_14_lfc,when,1
es_wr_b2_23_15_14_lfc,where,2
es_wr_b2_23_15_14_rrt,and,2
es_wr_b2_23_15_14_rrt,because,2
es_wr_b2_23_15_14_rrt,but,1
es_wr_b2_23_15_14_rrt,in which,1
es_wr_b2_23_15_14_rrt,since,1
es_wr_b2_23_15_14_rrt,so,1
es_wr_b2_23_15_14_rrt,where,3
es_wr_b2_23_15_3_ls,where,2
es_wr_b2_23_15_3_mp,and,1
es_wr_b2_23_15_3_mp,because,1
es_wr_b2_23_15_3_mp,until,2
es_wr_b2_23_15_3_mp,where,4
es_wr_b2_23_16_3_icc,and,1
es_wr_b2_23_16_3_icc,because,1
es_wr_b2_23_16_3_icc,when,1
es_wr_b2_23_16_3_icc,where,2
es_wr_b2_23_17_14_eop,and,1
es_wr_b2_23_17_14_eop,as,1
es_wr_b2_23_17_14_eop,but,1
es_wr_b2_23_17_14_eop,that is,1
es_wr_b2_23_17_14_eop,until,1
es_wr_b2_23_17_14_eop,where,3
es_wr_b2_23_17_14_ifm,and,1
es_wr_b2_23_17_14_ifm,because,4
es_wr_b2_23_17_14_ifm,but,1
es_wr_b2_23_17_14_ifm,however,1
es_wr_b2_23_17_14_ifm,so,5
es_wr_b2_23_17_14_ifm,therefore,2
es_wr_b2_23_17_14_ifm,when,2
es_wr_b2_23_17_14_ifm,where,3
es_wr_b2_23_17_14_ifm,while,1
es_wr_b2_23_17_14_lga,and,2
es_wr_b2_23_17_14_lga,but,1
es_wr_b2_23_17_14_lga,so,1
es_wr_b2_23_17_14_lga,so that,1
es_wr_b2_23_17_14_lga,until,1
es_wr_b2_23_17_14_lga,where,4
es_wr_b2_23_17_14_lga,while,2
es_wr_b2_23_17_14_lgc,because,1
es_wr_b2_23_17_14_lgc,before,2
es_wr_b2_23_17_14_lgc,but,1
es_wr_b2_23_17_14_lgc,when,1
es_wr_b2_23_17_14_lgc,where,3
es_wr_b2_23_17_14_lgc,while,1
es_wr_b2_23_17_14_rgm,and,4
es_wr_b2_23_17_14_rgm,at the same time,1
es_wr_b2_23_17_14_rgm,because,1
es_wr_b2_23_17_14_rgm,therefore,1
es_wr_b2_23_17_14_rgm,thus,1
es_wr_b2_23_17_14_rgm,where,5
es_wr_b2_23_17_14_rgm,while,2
es_wr_b2_23_17_3_adsg,where,2
es_wr_b2_23_17_3_alls,and,1
es_wr_b2_23_17_3_alls,where,2
es_wr_b2_23_17_3_nap,after,1
es_wr_b2_23_17_3_nap,and,2
es_wr_b2_23_17_3_nap,because,1
es_wr_b2_23_17_3_nap,thus,1
es_wr_b2_23_17_3_nap,where,2
es_wr_b2_23_17_3_phm,as,1
es_wr_b2_23_17_3_phm,before,1
es_wr_b2_23_17_3_phm,since,1
es_wr_b2_23_17_3_phm,though,1
es_wr_b2_23_17_3_phm,where,2
es_wr_b2_23_17_3_smsr,actually,1
es_wr_b2_23_17_3_smsr,because,1
es_wr_b2_23_17_3_smsr,but,1
es_wr_b2_23_17_3_smsr,where,2
es_wr_b2_23_17_3_yml,because,1
es_wr_b2_23_17_3_yml,if,1
es_wr_b2_23_17_3_yml,instead of,1
es_wr_b2_23_17_3_yml,so,1
es_wr_b2_23_17_3_yml,when,1
es_wr_b2_23_17_3_yml,where,2
es_wr_b2_23_18_13_ecm,and,1
es_wr_b2_23_18_13_ecm,but,1
es_wr_b2_23_18_13_ecm,so,1
es_wr_b2_23_18_13_ecm,until,1
es_wr_b2_23_18_13_ecm,when,1
es_wr_b2_23_18_13_ecm,where,3
es_wr_b2_23_18_13_ecm,while,1
es_wr_b2_23_18_13_imj,after,1
es_wr_b2_23_18_13_imj,and,5
es_wr_b2_23_18_13_imj,but,1
es_wr_b2_23_18_13_imj,then,1
es_wr_b2_23_18_13_imj,where,2
es_wr_b2_23_18_3_ajc,but,1
es_wr_b2_23_18_3_ajc,since,1
es_wr_b2_23_18_3_ajc,where,2
es_wr_b2_23_18_3_arj,although,1
es_wr_b2_23_18_3_arj,and,3
es_wr_b2_23_18_3_arj,because,1
es_wr_b2_23_18_3_arj,still,1
es_wr_b2_23_18_3_arj,that is,1
es_wr_b2_23_18_3_arj,where,2
es_wr_b2_23_18_3_asp,in which,1
es_wr_b2_23_18_3_asp,since,1
es_wr_b2_23_18_3_asp,where,3
es_wr_b2_23_18_3_cer,and,2
es_wr_b2_23_18_3_cer,once,1
es_wr_b2_23_18_3_cer,where,2
es_wr_b2_23_18_3_crg,when,1
es_wr_b2_23_18_3_crg,where,2
es_wr_b2_23_18_3_evs,after,1
es_wr_b2_23_18_3_evs,until,1
es_wr_b2_23_18_3_evs,where,2
es_wr_b2_23_18_3_lng,where,2
es_wr_b2_23_18_3_mro,after,1
es_wr_b2_23_18_3_mro,and,2
es_wr_b2_23_18_3_mro,because,1
es_wr_b2_23_18_3_mro,but,1
