text_id,analysis_level,word_count_text,word_count_source,detected_cases_raw,detected_cases_per_1000,macro_enhancement_raw,macro_enhancement_per_1000,macro_extension_raw,macro_extension_per_1000,macro_elaboration_raw,macro_elaboration_per_1000,taxis_hypotactic_raw,taxis_hypotactic_per_1000,taxis_paratactic_raw,taxis_paratactic_per_1000,intra_elab_amp_para_raw,intra_elab_amp_para_per_1000,intra_enh_caus_conc_hypo_raw,intra_enh_caus_conc_hypo_per_1000,intra_enh_caus_conc_para_raw,intra_enh_caus_conc_para_per_1000,intra_enh_caus_cond_hypo_raw,intra_enh_caus_cond_hypo_per_1000,intra_enh_temp_later_hypo_raw,intra_enh_temp_later_hypo_per_1000,intra_ext_add_para_raw,intra_ext_add_para_per_1000,intra_ext_var_subtr_para_raw,intra_ext_var_subtr_para_per_1000,intra_enh_manner_means_hypo_raw,intra_enh_manner_means_hypo_per_1000,intra_enh_caus_reason_hypo_raw,intra_enh_caus_reason_hypo_per_1000,intra_enh_temp_sim_hypo_raw,intra_enh_temp_sim_hypo_per_1000,intra_enh_temp_earlier_hypo_raw,intra_enh_temp_earlier_hypo_per_1000,intra_enh_spat_same_place_hypo_raw,intra_enh_spat_same_place_hypo_per_1000,intra_enh_caus_reason_para_raw,intra_enh_caus_reason_para_per_1000,intra_enh_spat_different_place_hypo_raw,intra_enh_spat_different_place_hypo_per_1000,intra_enh_temp_later_para_raw,intra_enh_temp_later_para_per_1000,intra_elab_exemp_para_raw,intra_elab_exemp_para_per_1000,intra_enh_spat_same_place_para_raw,intra_enh_spat_same_place_para_per_1000,intra_ext_alternation_hypo_raw,intra_ext_alternation_hypo_per_1000,intra_ext_var_repl_para_raw,intra_ext_var_repl_para_per_1000,intra_enh_temp_sim_para_raw,intra_enh_temp_sim_para_per_1000,intra_elab_amp_hypo_raw,intra_elab_amp_hypo_per_1000,intra_enh_spat_different_place_para_raw,intra_enh_spat_different_place_para_per_1000,intra_ext_var_repl_hypo_raw,intra_ext_var_repl_hypo_per_1000,intra_elab_clar_hypo_raw,intra_elab_clar_hypo_per_1000,intra_ext_add_hypo_raw,intra_ext_add_hypo_per_1000,intra_elab_clar_para_raw,intra_elab_clar_para_per_1000,intra_enh_manner_comparison_para_raw,intra_enh_manner_comparison_para_per_1000,intra_enh_caus_purpose_hypo_raw,intra_enh_caus_purpose_hypo_per_1000,intra_enh_manner_comparison_hypo_raw,intra_enh_manner_comparison_hypo_per_1000,intra_ext_var_subtr_hypo_raw,intra_ext_var_subtr_hypo_per_1000,intra_enh_temp_earlier_para_raw,intra_enh_temp_earlier_para_per_1000,intra_ext_alternation_para_raw,intra_ext_alternation_para_per_1000
gig_18d,intra_sentential_supported_v2,89,parser_full_text,2,22.47191011235955,2.0,22.47191011235955,,,,,2.0,22.47191011235955,,,,,,,,,1.0,11.235955056179774,,,,,,,,,,,1.0,11.235955056179774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_190,intra_sentential_supported_v2,424,parser_full_text,10,23.58490566037736,7.0,16.50943396226415,3.0,7.0754716981132075,,,5.0,11.79245283018868,5.0,11.79245283018868,,,,,1.0,2.3584905660377355,,,,,1.0,2.3584905660377355,2.0,4.716981132075471,,,1.0,2.3584905660377355,1.0,2.3584905660377355,1.0,2.3584905660377355,1.0,2.3584905660377355,1.0,2.3584905660377355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.3584905660377355,,,,,,
gig_191,intra_sentential_supported_v2,277,parser_full_text,3,10.830324909747292,3.0,10.830324909747292,,,,,3.0,10.830324909747292,,,,,,,,,1.0,3.6101083032490977,1.0,3.6101083032490977,,,,,,,1.0,3.6101083032490977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_193,intra_sentential_supported_v2,499,parser_full_text,8,16.03206412825651,3.0,6.012024048096192,5.0,10.02004008016032,,,1.0,2.004008016032064,7.0,14.02805611222445,,,,,,,,,1.0,2.004008016032064,3.0,6.012024048096192,2.0,4.008016032064128,,,,,,,,,,,2.0,4.008016032064128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_194,intra_sentential_supported_v2,397,parser_full_text,11,27.707808564231737,7.0,17.632241813602015,4.0,10.075566750629722,,,7.0,17.632241813602015,4.0,10.075566750629722,,,,,,,,,2.0,5.037783375314861,4.0,10.075566750629722,,,,,,,2.0,5.037783375314861,,,2.0,5.037783375314861,,,1.0,2.5188916876574305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_195,intra_sentential_supported_v2,387,parser_full_text,7,18.08785529715762,3.0,7.751937984496124,3.0,7.751937984496124,1.0,2.5839793281653747,3.0,7.751937984496124,4.0,10.335917312661499,,,,,,,1.0,2.5839793281653747,1.0,2.5839793281653747,,,3.0,7.751937984496124,,,,,,,1.0,2.5839793281653747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.5839793281653747,,,,,,,,,,,,
gig_196,intra_sentential_supported_v2,450,parser_full_text,8,17.77777777777778,7.0,15.555555555555555,1.0,2.2222222222222223,,,7.0,15.555555555555555,1.0,2.2222222222222223,,,1.0,2.2222222222222223,,,,,,,1.0,2.2222222222222223,,,,,,,2.0,4.444444444444445,3.0,6.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.2222222222222223,,,,,,
gig_198,intra_sentential_supported_v2,319,parser_full_text,5,15.67398119122257,4.0,12.539184952978056,1.0,3.134796238244514,,,4.0,12.539184952978056,1.0,3.134796238244514,,,,,,,,,1.0,3.134796238244514,,,1.0,3.134796238244514,,,,,,,2.0,6.269592476489028,1.0,3.134796238244514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_199,intra_sentential_supported_v2,236,parser_full_text,4,16.949152542372882,2.0,8.474576271186441,2.0,8.474576271186441,,,2.0,8.474576271186441,2.0,8.474576271186441,,,,,1.0,4.237288135593221,,,1.0,4.237288135593221,,,1.0,4.237288135593221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.237288135593221,,,,,,,,,,,,,,,,,,
gig_2,intra_sentential_supported_v2,299,parser_full_text,3,10.033444816053512,3.0,10.033444816053512,,,,,3.0,10.033444816053512,,,,,2.0,6.688963210702341,,,,,,,,,,,,,1.0,3.3444816053511706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_200,intra_sentential_supported_v2,378,parser_full_text,7,18.51851851851852,7.0,18.51851851851852,,,,,4.0,10.582010582010582,3.0,7.936507936507936,,,,,3.0,7.936507936507936,,,3.0,7.936507936507936,,,,,,,,,1.0,2.6455026455026456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_201,intra_sentential_supported_v2,236,parser_full_text,3,12.711864406779663,2.0,8.474576271186441,,,1.0,4.237288135593221,2.0,8.474576271186441,1.0,4.237288135593221,,,,,,,,,,,,,,,,,,,1.0,4.237288135593221,1.0,4.237288135593221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.237288135593221,,,,,,,,,,,,
gig_202,intra_sentential_supported_v2,308,parser_full_text,8,25.974025974025977,4.0,12.987012987012989,3.0,9.74025974025974,1.0,3.246753246753247,3.0,9.74025974025974,5.0,16.233766233766232,1.0,3.246753246753247,,,,,,,,,2.0,6.493506493506494,1.0,3.246753246753247,,,,,,,,,3.0,9.74025974025974,,,,,1.0,3.246753246753247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_203,intra_sentential_supported_v2,339,parser_full_text,8,23.59882005899705,5.0,14.749262536873156,3.0,8.849557522123893,,,5.0,14.749262536873156,3.0,8.849557522123893,,,,,,,1.0,2.949852507374631,,,3.0,8.849557522123893,,,,,,,2.0,5.899705014749262,,,1.0,2.949852507374631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.949852507374631,,,,,,
gig_204,intra_sentential_supported_v2,295,parser_full_text,4,13.559322033898304,2.0,6.779661016949152,2.0,6.779661016949152,,,1.0,3.389830508474576,3.0,10.169491525423728,,,,,,,,,1.0,3.389830508474576,1.0,3.389830508474576,1.0,3.389830508474576,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.389830508474576,,,,,,,,,,,,,,,,,,,,,,,,
gig_205,intra_sentential_supported_v2,326,parser_full_text,8,24.539877300613497,6.0,18.404907975460123,2.0,6.134969325153374,,,4.0,12.269938650306749,4.0,12.269938650306749,,,,,1.0,3.067484662576687,2.0,6.134969325153374,1.0,3.067484662576687,2.0,6.134969325153374,,,,,,,,,1.0,3.067484662576687,,,,,,,,,,,1.0,3.067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_206,intra_sentential_supported_v2,359,parser_full_text,5,13.927576601671309,5.0,13.927576601671309,,,,,5.0,13.927576601671309,,,,,,,,,1.0,2.785515320334262,,,,,,,,,,,2.0,5.571030640668524,1.0,2.785515320334262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.785515320334262,,,,,,
gig_207,intra_sentential_supported_v2,338,parser_full_text,6,17.75147928994083,6.0,17.75147928994083,,,,,5.0,14.792899408284024,1.0,2.9585798816568047,,,,,,,1.0,2.9585798816568047,3.0,8.875739644970414,,,,,,,1.0,2.9585798816568047,,,,,,,1.0,2.9585798816568047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_208,intra_sentential_supported_v2,490,parser_full_text,20,40.816326530612244,13.0,26.53061224489796,7.0,14.285714285714285,,,14.0,28.57142857142857,6.0,12.244897959183673,,,,,,,,,1.0,2.0408163265306123,4.0,8.16326530612245,1.0,2.0408163265306123,,,1.0,2.0408163265306123,7.0,14.285714285714285,1.0,2.0408163265306123,1.0,2.0408163265306123,,,,,1.0,2.0408163265306123,,,,,,,,,,,,,,,1.0,2.0408163265306123,,,1.0,2.0408163265306123,,,,,,,1.0,2.0408163265306123,,,,,,
gig_209,intra_sentential_supported_v2,305,parser_full_text,12,39.34426229508197,10.0,32.786885245901644,2.0,6.557377049180328,,,6.0,19.672131147540984,6.0,19.672131147540984,,,,,1.0,3.278688524590164,1.0,3.278688524590164,1.0,3.278688524590164,1.0,3.278688524590164,1.0,3.278688524590164,,,,,2.0,6.557377049180328,2.0,6.557377049180328,,,1.0,3.278688524590164,,,2.0,6.557377049180328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_20c,intra_sentential_supported_v2,58,parser_full_text,3,51.724137931034484,2.0,34.48275862068965,1.0,17.241379310344826,,,1.0,17.241379310344826,2.0,34.48275862068965,,,,,,,,,1.0,17.241379310344826,1.0,17.241379310344826,,,,,,,,,,,,,,,,,1.0,17.241379310344826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_20d,intra_sentential_supported_v2,49,parser_full_text,4,81.63265306122449,4.0,81.63265306122449,,,,,,,4.0,81.63265306122449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,81.63265306122449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_210,intra_sentential_supported_v2,174,parser_full_text,2,11.494252873563218,2.0,11.494252873563218,,,,,2.0,11.494252873563218,,,,,,,,,1.0,5.747126436781609,1.0,5.747126436781609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_211,intra_sentential_supported_v2,387,parser_full_text,7,18.08785529715762,5.0,12.919896640826872,2.0,5.167958656330749,,,3.0,7.751937984496124,4.0,10.335917312661499,,,1.0,2.5839793281653747,1.0,2.5839793281653747,,,1.0,2.5839793281653747,2.0,5.167958656330749,,,,,,,,,1.0,2.5839793281653747,,,,,,,1.0,2.5839793281653747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_212,intra_sentential_supported_v2,637,parser_full_text,12,18.838304552590266,7.0,10.989010989010989,4.0,6.279434850863423,1.0,1.5698587127158556,6.0,9.419152276295133,6.0,9.419152276295133,1.0,1.5698587127158556,,,1.0,1.5698587127158556,3.0,4.7095761381475665,1.0,1.5698587127158556,1.0,1.5698587127158556,3.0,4.7095761381475665,,,,,2.0,3.1397174254317113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_213,intra_sentential_supported_v2,412,parser_full_text,6,14.563106796116505,3.0,7.281553398058253,3.0,7.281553398058253,,,3.0,7.281553398058253,3.0,7.281553398058253,,,,,,,,,,,2.0,4.854368932038835,1.0,2.4271844660194173,,,1.0,2.4271844660194173,1.0,2.4271844660194173,1.0,2.4271844660194173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_214,intra_sentential_supported_v2,246,parser_full_text,7,28.455284552845526,3.0,12.195121951219512,3.0,12.195121951219512,1.0,4.065040650406504,3.0,12.195121951219512,4.0,16.260162601626018,,,,,,,,,,,2.0,8.130081300813009,1.0,4.065040650406504,,,,,2.0,8.130081300813009,1.0,4.065040650406504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.065040650406504,,,,,,,,,,,,
gig_215,intra_sentential_supported_v2,417,parser_full_text,8,19.184652278177456,6.0,14.388489208633095,2.0,4.796163069544364,,,5.0,11.990407673860911,3.0,7.194244604316547,,,,,1.0,2.398081534772182,,,1.0,2.398081534772182,1.0,2.398081534772182,1.0,2.398081534772182,,,,,,,1.0,2.398081534772182,3.0,7.194244604316547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_216,intra_sentential_supported_v2,428,parser_full_text,11,25.700934579439252,8.0,18.69158878504673,3.0,7.009345794392523,,,8.0,18.69158878504673,3.0,7.009345794392523,,,,,,,,,,,,,3.0,7.009345794392523,,,,,6.0,14.018691588785046,,,2.0,4.672897196261682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_217,intra_sentential_supported_v2,413,parser_full_text,10,24.213075060532688,3.0,7.263922518159807,6.0,14.527845036319613,1.0,2.4213075060532687,3.0,7.263922518159807,7.0,16.949152542372882,,,,,,,,,,,3.0,7.263922518159807,3.0,7.263922518159807,,,1.0,2.4213075060532687,,,1.0,2.4213075060532687,1.0,2.4213075060532687,,,,,,,1.0,2.4213075060532687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_218,intra_sentential_supported_v2,369,parser_full_text,7,18.970189701897016,5.0,13.550135501355014,2.0,5.420054200542006,,,2.0,5.420054200542006,5.0,13.550135501355014,,,,,1.0,2.710027100271003,,,1.0,2.710027100271003,2.0,5.420054200542006,,,,,,,,,1.0,2.710027100271003,,,2.0,5.420054200542006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_219,intra_sentential_supported_v2,371,parser_full_text,6,16.172506738544474,5.0,13.477088948787063,1.0,2.6954177897574128,,,5.0,13.477088948787063,1.0,2.6954177897574128,,,,,,,1.0,2.6954177897574128,2.0,5.3908355795148255,1.0,2.6954177897574128,,,,,,,,,,,2.0,5.3908355795148255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_21a,intra_sentential_supported_v2,59,parser_full_text,3,50.84745762711865,1.0,16.949152542372882,2.0,33.898305084745765,,,,,3.0,50.84745762711865,,,,,,,,,,,2.0,33.898305084745765,,,,,,,,,,,,,,,,,1.0,16.949152542372882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_220,intra_sentential_supported_v2,352,parser_full_text,13,36.93181818181819,9.0,25.56818181818182,3.0,8.522727272727272,1.0,2.840909090909091,7.0,19.886363636363637,6.0,17.045454545454543,,,,,2.0,5.681818181818182,,,1.0,2.840909090909091,2.0,5.681818181818182,1.0,2.840909090909091,,,,,2.0,5.681818181818182,3.0,8.522727272727272,1.0,2.840909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.840909090909091,,,,,,,,,,,,
gig_221,intra_sentential_supported_v2,283,parser_full_text,9,31.802120141342755,2.0,7.067137809187279,7.0,24.734982332155475,,,2.0,7.067137809187279,7.0,24.734982332155475,,,,,,,,,,,3.0,10.60070671378092,3.0,10.60070671378092,,,,,1.0,3.5335689045936394,,,1.0,3.5335689045936394,,,,,,,,,,,,,1.0,3.5335689045936394,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_222,intra_sentential_supported_v2,463,parser_full_text,8,17.278617710583156,3.0,6.479481641468682,4.0,8.639308855291578,1.0,2.1598272138228944,4.0,8.639308855291578,4.0,8.639308855291578,1.0,2.1598272138228944,,,,,,,,,,,2.0,4.319654427645789,,,,,2.0,4.319654427645789,,,1.0,2.1598272138228944,,,,,,,,,,,,,1.0,2.1598272138228944,,,,,,,,,,,,,,,,,,,,,1.0,2.1598272138228944,,,,
gig_223,intra_sentential_supported_v2,422,parser_full_text,12,28.43601895734597,6.0,14.218009478672984,5.0,11.848341232227487,1.0,2.3696682464454977,4.0,9.47867298578199,8.0,18.95734597156398,1.0,2.3696682464454977,,,1.0,2.3696682464454977,1.0,2.3696682464454977,,,4.0,9.47867298578199,1.0,2.3696682464454977,,,1.0,2.3696682464454977,,,,,2.0,4.739336492890995,1.0,2.3696682464454977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_224,intra_sentential_supported_v2,334,parser_full_text,9,26.94610778443114,8.0,23.952095808383234,1.0,2.9940119760479043,,,7.0,20.958083832335326,2.0,5.9880239520958085,,,,,1.0,2.9940119760479043,,,2.0,5.9880239520958085,1.0,2.9940119760479043,,,,,,,3.0,8.982035928143713,,,2.0,5.9880239520958085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_225,intra_sentential_supported_v2,177,parser_full_text,3,16.949152542372882,3.0,16.949152542372882,,,,,3.0,16.949152542372882,,,,,,,,,,,1.0,5.649717514124294,,,,,,,,,,,,,2.0,11.299435028248588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_226,intra_sentential_supported_v2,429,parser_full_text,14,32.634032634032636,11.0,25.64102564102564,3.0,6.993006993006993,,,9.0,20.97902097902098,5.0,11.655011655011656,,,,,,,1.0,2.331002331002331,1.0,2.331002331002331,1.0,2.331002331002331,2.0,4.662004662004662,,,,,4.0,9.324009324009324,3.0,6.993006993006993,,,2.0,4.662004662004662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_227,intra_sentential_supported_v2,235,parser_full_text,4,17.02127659574468,3.0,12.76595744680851,1.0,4.25531914893617,,,2.0,8.51063829787234,2.0,8.51063829787234,,,,,1.0,4.25531914893617,,,,,1.0,4.25531914893617,,,,,,,,,1.0,4.25531914893617,,,,,1.0,4.25531914893617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_228,intra_sentential_supported_v2,556,parser_full_text,11,19.784172661870503,5.0,8.992805755395683,6.0,10.79136690647482,,,5.0,8.992805755395683,6.0,10.79136690647482,,,,,,,,,1.0,1.7985611510791368,5.0,8.992805755395683,,,,,,,3.0,5.39568345323741,,,,,,,,,,,,,,,,,,,1.0,1.7985611510791368,,,,,,,,,1.0,1.7985611510791368,,,,,,,,,,,,,,
gig_229,intra_sentential_supported_v2,280,parser_full_text,4,14.285714285714285,4.0,14.285714285714285,,,,,2.0,7.142857142857142,2.0,7.142857142857142,,,,,,,1.0,3.571428571428571,,,,,,,,,,,,,,,1.0,3.571428571428571,,,,,2.0,7.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_22a,intra_sentential_supported_v2,82,parser_full_text,1,12.195121951219512,,,1.0,12.195121951219512,,,,,1.0,12.195121951219512,,,,,,,,,,,1.0,12.195121951219512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_230,intra_sentential_supported_v2,379,parser_full_text,11,29.023746701846967,11.0,29.023746701846967,,,,,7.0,18.469656992084435,4.0,10.554089709762533,,,,,3.0,7.9155672823219,1.0,2.638522427440633,2.0,5.277044854881266,,,,,,,,,2.0,5.277044854881266,2.0,5.277044854881266,,,1.0,2.638522427440633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_231,intra_sentential_supported_v2,131,parser_full_text,2,15.267175572519083,2.0,15.267175572519083,,,,,2.0,15.267175572519083,,,,,,,,,,,,,,,,,,,1.0,7.633587786259541,1.0,7.633587786259541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_232,intra_sentential_supported_v2,269,parser_full_text,2,7.434944237918216,1.0,3.717472118959108,1.0,3.717472118959108,,,1.0,3.717472118959108,1.0,3.717472118959108,,,,,,,,,,,,,,,,,,,1.0,3.717472118959108,,,,,,,,,,,,,,,,,1.0,3.717472118959108,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_233,intra_sentential_supported_v2,351,parser_full_text,8,22.79202279202279,8.0,22.79202279202279,,,,,7.0,19.943019943019944,1.0,2.849002849002849,,,,,1.0,2.849002849002849,,,3.0,8.547008547008549,,,,,,,1.0,2.849002849002849,1.0,2.849002849002849,,,2.0,5.698005698005698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_234,intra_sentential_supported_v2,202,parser_full_text,5,24.752475247524753,5.0,24.752475247524753,,,,,4.0,19.801980198019802,1.0,4.9504950495049505,,,1.0,4.9504950495049505,1.0,4.9504950495049505,1.0,4.9504950495049505,,,,,,,,,,,1.0,4.9504950495049505,1.0,4.9504950495049505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_235,intra_sentential_supported_v2,157,parser_full_text,1,6.369426751592357,1.0,6.369426751592357,,,,,1.0,6.369426751592357,,,,,,,,,,,1.0,6.369426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_236,intra_sentential_supported_v2,382,parser_full_text,12,31.413612565445025,6.0,15.706806282722512,6.0,15.706806282722512,,,6.0,15.706806282722512,6.0,15.706806282722512,,,,,,,,,,,1.0,2.617801047120419,5.0,13.089005235602095,,,,,2.0,5.235602094240838,1.0,2.617801047120419,3.0,7.853403141361256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_238,intra_sentential_supported_v2,443,parser_full_text,13,29.345372460496616,11.0,24.830699774266364,1.0,2.257336343115124,1.0,2.257336343115124,8.0,18.05869074492099,5.0,11.286681715575622,,,1.0,2.257336343115124,2.0,4.514672686230248,,,1.0,2.257336343115124,1.0,2.257336343115124,,,,,2.0,4.514672686230248,,,,,2.0,4.514672686230248,,,,,,,,,1.0,2.257336343115124,,,,,,,,,,,,,,,,,1.0,2.257336343115124,,,,,2.0,4.514672686230248,,,,,,
gig_239,intra_sentential_supported_v2,304,parser_full_text,3,9.868421052631579,2.0,6.578947368421052,1.0,3.289473684210526,,,2.0,6.578947368421052,1.0,3.289473684210526,,,,,,,1.0,3.289473684210526,,,1.0,3.289473684210526,,,,,,,,,,,1.0,3.289473684210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_23d,intra_sentential_supported_v2,50,parser_full_text,1,20.0,1.0,20.0,,,,,1.0,20.0,,,,,,,,,,,,,,,,,,,,,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_240,intra_sentential_supported_v2,433,parser_full_text,15,34.64203233256351,14.0,32.33256351039261,1.0,2.3094688221709005,,,9.0,20.785219399538104,6.0,13.856812933025404,,,,,1.0,2.3094688221709005,1.0,2.3094688221709005,1.0,2.3094688221709005,,,1.0,2.3094688221709005,,,,,4.0,9.237875288683602,1.0,2.3094688221709005,2.0,4.618937644341801,2.0,4.618937644341801,,,1.0,2.3094688221709005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.3094688221709005,,
gig_241,intra_sentential_supported_v2,189,parser_full_text,2,10.582010582010582,2.0,10.582010582010582,,,,,2.0,10.582010582010582,,,,,,,,,,,1.0,5.291005291005291,,,,,,,1.0,5.291005291005291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_242,intra_sentential_supported_v2,320,parser_full_text,8,25.0,8.0,25.0,,,,,7.0,21.875,1.0,3.125,,,,,,,1.0,3.125,1.0,3.125,,,,,,,1.0,3.125,3.0,9.375,,,1.0,3.125,1.0,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_243,intra_sentential_supported_v2,305,parser_full_text,7,22.950819672131146,5.0,16.393442622950822,2.0,6.557377049180328,,,1.0,3.278688524590164,6.0,19.672131147540984,,,,,1.0,3.278688524590164,,,,,2.0,6.557377049180328,,,,,,,1.0,3.278688524590164,,,,,2.0,6.557377049180328,,,1.0,3.278688524590164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_244,intra_sentential_supported_v2,570,parser_full_text,17,29.82456140350877,12.0,21.052631578947366,5.0,8.771929824561402,,,10.0,17.543859649122805,7.0,12.280701754385966,,,1.0,1.7543859649122808,1.0,1.7543859649122808,,,2.0,3.5087719298245617,2.0,3.5087719298245617,3.0,5.263157894736842,,,,,5.0,8.771929824561402,,,1.0,1.7543859649122808,1.0,1.7543859649122808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.7543859649122808,,,,,,,,
gig_246,intra_sentential_supported_v2,573,parser_full_text,11,19.19720767888307,10.0,17.452006980802793,1.0,1.7452006980802792,,,7.0,12.216404886561953,4.0,6.980802792321117,,,1.0,1.7452006980802792,2.0,3.4904013961605584,1.0,1.7452006980802792,1.0,1.7452006980802792,1.0,1.7452006980802792,,,,,1.0,1.7452006980802792,1.0,1.7452006980802792,2.0,3.4904013961605584,,,1.0,1.7452006980802792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_247,intra_sentential_supported_v2,349,parser_full_text,6,17.191977077363898,6.0,17.191977077363898,,,,,6.0,17.191977077363898,,,,,,,,,1.0,2.865329512893983,2.0,5.730659025787966,,,,,,,,,2.0,5.730659025787966,1.0,2.865329512893983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_248,intra_sentential_supported_v2,456,parser_full_text,11,24.12280701754386,8.0,17.543859649122805,3.0,6.578947368421052,,,6.0,13.157894736842104,5.0,10.964912280701753,,,,,1.0,2.1929824561403506,,,2.0,4.385964912280701,1.0,2.1929824561403506,2.0,4.385964912280701,,,,,2.0,4.385964912280701,2.0,4.385964912280701,,,,,,,1.0,2.1929824561403506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_249,intra_sentential_supported_v2,268,parser_full_text,7,26.119402985074625,6.0,22.388059701492537,1.0,3.7313432835820897,,,4.0,14.925373134328359,3.0,11.194029850746269,,,,,2.0,7.462686567164179,,,1.0,3.7313432835820897,1.0,3.7313432835820897,,,,,,,2.0,7.462686567164179,,,,,,,1.0,3.7313432835820897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gig_24a,intra_sentential_supported_v2,49,parser_full_text,3,61.224489795918366,2.0,40.816326530612244,1.0,20.408163265306122,,,,,3.0,61.224489795918366,,,,,,,,,,,1.0,20.408163265306122,,,,,,,,,,,,,,,,,2.0,40.816326530612244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
