text_id,analysis_level,word_count_text,word_count_source,detected_cases_raw,detected_cases_per_1000,macro_extension_raw,macro_extension_per_1000,macro_enhancement_raw,macro_enhancement_per_1000,taxis_paratactic_raw,taxis_paratactic_per_1000,taxis_hypotactic_raw,taxis_hypotactic_per_1000,intra_enh_spat_same_place_hypo_raw,intra_enh_spat_same_place_hypo_per_1000,intra_ext_add_para_raw,intra_ext_add_para_per_1000,intra_enh_caus_reason_para_raw,intra_enh_caus_reason_para_per_1000,intra_enh_temp_sim_hypo_raw,intra_enh_temp_sim_hypo_per_1000,intra_enh_temp_later_para_raw,intra_enh_temp_later_para_per_1000,intra_ext_var_subtr_para_raw,intra_ext_var_subtr_para_per_1000,intra_enh_caus_conc_para_raw,intra_enh_caus_conc_para_per_1000,intra_enh_temp_earlier_hypo_raw,intra_enh_temp_earlier_hypo_per_1000,intra_enh_temp_later_hypo_raw,intra_enh_temp_later_hypo_per_1000,intra_ext_alternation_hypo_raw,intra_ext_alternation_hypo_per_1000,intra_enh_caus_reason_hypo_raw,intra_enh_caus_reason_hypo_per_1000,intra_enh_caus_purpose_hypo_raw,intra_enh_caus_purpose_hypo_per_1000,intra_enh_temp_earlier_para_raw,intra_enh_temp_earlier_para_per_1000,intra_enh_temp_sim_para_raw,intra_enh_temp_sim_para_per_1000,intra_enh_caus_conc_hypo_raw,intra_enh_caus_conc_hypo_per_1000,intra_enh_caus_cond_hypo_raw,intra_enh_caus_cond_hypo_per_1000,intra_enh_spat_same_place_para_raw,intra_enh_spat_same_place_para_per_1000,intra_enh_spat_different_place_hypo_raw,intra_enh_spat_different_place_hypo_per_1000,macro_elaboration_raw,macro_elaboration_per_1000,intra_elab_clar_para_raw,intra_elab_clar_para_per_1000,intra_ext_add_hypo_raw,intra_ext_add_hypo_per_1000,intra_enh_manner_comparison_hypo_raw,intra_enh_manner_comparison_hypo_per_1000,intra_elab_exemp_para_raw,intra_elab_exemp_para_per_1000,intra_ext_var_repl_para_raw,intra_ext_var_repl_para_per_1000,intra_elab_amp_para_raw,intra_elab_amp_para_per_1000,intra_enh_spat_different_place_para_raw,intra_enh_spat_different_place_para_per_1000,intra_ext_var_subtr_hypo_raw,intra_ext_var_subtr_hypo_per_1000,intra_ext_var_repl_hypo_raw,intra_ext_var_repl_hypo_per_1000,intra_elab_amp_hypo_raw,intra_elab_amp_hypo_per_1000,intra_elab_clar_hypo_raw,intra_elab_clar_hypo_per_1000,intra_enh_manner_comparison_para_raw,intra_enh_manner_comparison_para_per_1000,intra_enh_manner_means_hypo_raw,intra_enh_manner_means_hypo_per_1000
es_wr_b1_18_12_3_mdvg,intra_sentential_supported_v2,286,parser_full_text,5,17.482517482517483,,,5,17.482517482517483,,,5,17.482517482517483,2,6.993006993006993,,,,,2.0,6.993006993006993,,,,,,,,,,,,,1.0,3.4965034965034967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_12_3_ms,intra_sentential_supported_v2,299,parser_full_text,4,13.377926421404682,2.0,6.688963210702341,2,6.688963210702341,2.0,6.688963210702341,2,6.688963210702341,2,6.688963210702341,2.0,6.688963210702341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_12_3_rga,intra_sentential_supported_v2,318,parser_full_text,9,28.30188679245283,1.0,3.1446540880503147,7,22.0125786163522,3.0,9.433962264150942,6,18.867924528301884,3,9.433962264150942,1.0,3.1446540880503147,1.0,3.1446540880503147,1.0,3.1446540880503147,,,,,,,,,,,,,2.0,6.289308176100629,,,,,,,,,,,,,,,1.0,3.1446540880503147,,,,,,,1.0,3.1446540880503147,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_13_mps,intra_sentential_supported_v2,306,parser_full_text,11,35.947712418300654,5.0,16.339869281045754,6,19.607843137254903,5.0,16.339869281045754,6,19.607843137254903,2,6.5359477124183005,4.0,13.071895424836601,,,2.0,6.5359477124183005,,,1.0,3.2679738562091503,,,,,2.0,6.5359477124183005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_14_agr,intra_sentential_supported_v2,326,parser_full_text,5,15.337423312883436,,,5,15.337423312883436,2.0,6.134969325153374,3,9.202453987730062,2,6.134969325153374,,,1.0,3.067484662576687,1.0,3.067484662576687,1.0,3.067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_14_cgg,intra_sentential_supported_v2,279,parser_full_text,8,28.67383512544803,2.0,7.168458781362007,6,21.505376344086024,4.0,14.336917562724015,4,14.336917562724015,3,10.752688172043012,,,1.0,3.5842293906810037,1.0,3.5842293906810037,1.0,3.5842293906810037,2.0,7.168458781362007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_14_ljl,intra_sentential_supported_v2,432,parser_full_text,9,20.833333333333332,,,9,20.833333333333332,2.0,4.62962962962963,7,16.203703703703702,4,9.25925925925926,,,1.0,2.314814814814815,2.0,4.62962962962963,,,,,,,,,,,,,1.0,2.314814814814815,,,1.0,2.314814814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_14_lot,intra_sentential_supported_v2,286,parser_full_text,5,17.482517482517483,1.0,3.4965034965034967,3,10.48951048951049,2.0,6.993006993006993,3,10.48951048951049,2,6.993006993006993,,,,,,,,,1.0,3.4965034965034967,,,,,,,,,1.0,3.4965034965034967,,,,,,,,,,,,,,,1.0,3.4965034965034967,,,,,,,1.0,3.4965034965034967,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_14_lrh,intra_sentential_supported_v2,334,parser_full_text,6,17.964071856287426,3.0,8.982035928143713,3,8.982035928143713,4.0,11.976047904191617,2,5.9880239520958085,2,5.9880239520958085,1.0,2.9940119760479043,,,,,1.0,2.9940119760479043,1.0,2.9940119760479043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.9940119760479043,,,,,,,,,,,,,,,,
es_wr_b1_18_13_14_mcgn,intra_sentential_supported_v2,339,parser_full_text,9,26.548672566371682,4.0,11.799410029498524,5,14.749262536873156,4.0,11.799410029498524,5,14.749262536873156,2,5.899705014749262,3.0,8.849557522123893,,,2.0,5.899705014749262,,,1.0,2.949852507374631,,,,,,,,,1.0,2.949852507374631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_acd,intra_sentential_supported_v2,395,parser_full_text,2,5.063291139240507,,,2,5.063291139240507,,,2,5.063291139240507,2,5.063291139240507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_ap,intra_sentential_supported_v2,306,parser_full_text,3,9.803921568627452,1.0,3.2679738562091503,2,6.5359477124183005,1.0,3.2679738562091503,2,6.5359477124183005,2,6.5359477124183005,1.0,3.2679738562091503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_apg,intra_sentential_supported_v2,368,parser_full_text,5,13.58695652173913,,,4,10.869565217391305,1.0,2.717391304347826,4,10.869565217391305,2,5.434782608695652,,,,,1.0,2.717391304347826,,,,,,,,,,,,,1.0,2.717391304347826,,,,,,,,,,,,,,,1.0,2.717391304347826,,,,,,,,,,,1.0,2.717391304347826,,,,,,,,,,,,,,
es_wr_b1_18_13_3_camc,intra_sentential_supported_v2,324,parser_full_text,8,24.691358024691358,2.0,6.172839506172839,6,18.51851851851852,3.0,9.25925925925926,5,15.432098765432098,2,6.172839506172839,1.0,3.0864197530864197,1.0,3.0864197530864197,,,,,1.0,3.0864197530864197,,,1.0,3.0864197530864197,2.0,6.172839506172839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_iak,intra_sentential_supported_v2,393,parser_full_text,6,15.267175572519083,2.0,5.089058524173028,4,10.178117048346056,1.0,2.544529262086514,5,12.72264631043257,3,7.633587786259541,1.0,2.544529262086514,,,,,,,,,,,,,1.0,2.544529262086514,1.0,2.544529262086514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_ier,intra_sentential_supported_v2,268,parser_full_text,5,18.656716417910445,1.0,3.7313432835820897,4,14.925373134328359,1.0,3.7313432835820897,4,14.925373134328359,4,14.925373134328359,1.0,3.7313432835820897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_jmm,intra_sentential_supported_v2,518,parser_full_text,17,32.818532818532816,1.0,1.9305019305019306,14,27.027027027027028,4.0,7.722007722007723,13,25.096525096525095,3,5.7915057915057915,1.0,1.9305019305019306,,,4.0,7.722007722007723,,,,,1.0,1.9305019305019306,,,,,,,,,,,,,,,,,5.0,9.652509652509652,,,,,2.0,3.8610038610038613,2.0,3.8610038610038613,,,1.0,1.9305019305019306,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_lcf,intra_sentential_supported_v2,388,parser_full_text,5,12.886597938144329,1.0,2.577319587628866,4,10.309278350515465,1.0,2.577319587628866,4,10.309278350515465,3,7.731958762886598,,,,,,,,,1.0,2.577319587628866,,,,,,,,,,,,,,,,,,,,,,,1.0,2.577319587628866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_lm,intra_sentential_supported_v2,283,parser_full_text,5,17.6678445229682,,,5,17.6678445229682,2.0,7.067137809187279,3,10.60070671378092,3,10.60070671378092,,,1.0,3.5335689045936394,,,,,,,1.0,3.5335689045936394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_mrm,intra_sentential_supported_v2,336,parser_full_text,6,17.857142857142858,1.0,2.976190476190476,5,14.88095238095238,2.0,5.952380952380952,4,11.904761904761903,2,5.952380952380952,,,1.0,2.976190476190476,1.0,2.976190476190476,,,1.0,2.976190476190476,,,,,,,,,,,,,,,,,,,1.0,2.976190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_npl,intra_sentential_supported_v2,294,parser_full_text,3,10.204081632653061,,,3,10.204081632653061,,,3,10.204081632653061,2,6.802721088435374,,,,,,,,,,,,,,,,,,,1.0,3.401360544217687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_13_3_prd,intra_sentential_supported_v2,273,parser_full_text,5,18.315018315018317,,,5,18.315018315018317,1.0,3.663003663003663,4,14.652014652014651,3,10.989010989010989,,,1.0,3.663003663003663,,,,,,,,,,,,,,,1.0,3.663003663003663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_14_13_sba,intra_sentential_supported_v2,355,parser_full_text,7,19.71830985915493,1.0,2.8169014084507045,6,16.901408450704224,2.0,5.633802816901409,5,14.084507042253522,2,5.633802816901409,,,,,,,,,1.0,2.8169014084507045,1.0,2.8169014084507045,1.0,2.8169014084507045,,,,,1.0,2.8169014084507045,,,,,,,1.0,2.8169014084507045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_14_14_arf,intra_sentential_supported_v2,475,parser_full_text,11,23.157894736842106,2.0,4.2105263157894735,9,18.947368421052634,5.0,10.526315789473683,6,12.631578947368421,5,10.526315789473683,1.0,2.1052631578947367,1.0,2.1052631578947367,1.0,2.1052631578947367,2.0,4.2105263157894735,1.0,2.1052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_14_14_lm,intra_sentential_supported_v2,326,parser_full_text,7,21.472392638036812,1.0,3.067484662576687,6,18.404907975460123,1.0,3.067484662576687,6,18.404907975460123,3,9.202453987730062,1.0,3.067484662576687,,,2.0,6.134969325153374,,,,,,,,,,,,,1.0,3.067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_14_3_cgsb,intra_sentential_supported_v2,288,parser_full_text,6,20.833333333333332,2.0,6.944444444444444,4,13.888888888888888,3.0,10.416666666666666,3,10.416666666666666,2,6.944444444444444,2.0,6.944444444444444,,,,,,,,,1.0,3.472222222222222,,,,,,,1.0,3.472222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_14_3_lrr,intra_sentential_supported_v2,332,parser_full_text,8,24.096385542168676,,,7,21.08433734939759,3.0,9.036144578313253,5,15.060240963855422,3,9.036144578313253,,,,,,,,,,,2.0,6.024096385542169,1.0,3.0120481927710845,,,,,,,,,,,,,,,1.0,3.0120481927710845,,,,,1.0,3.0120481927710845,,,,,,,,,,,1.0,3.0120481927710845,,,,,,,,,,,,,,
es_wr_b1_18_15_14_cam,intra_sentential_supported_v2,449,parser_full_text,17,37.8619153674833,6.0,13.3630289532294,10,22.271714922048996,11.0,24.498886414253896,6,13.3630289532294,2,4.4543429844097995,5.0,11.135857461024498,4.0,8.908685968819599,2.0,4.4543429844097995,,,1.0,2.2271714922048997,,,1.0,2.2271714922048997,,,,,1.0,2.2271714922048997,,,,,,,,,,,,,,,1.0,2.2271714922048997,1.0,2.2271714922048997,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_15_14_joj,intra_sentential_supported_v2,356,parser_full_text,12,33.70786516853933,7.0,19.662921348314605,5,14.044943820224718,10.0,28.089887640449437,2,5.617977528089887,2,5.617977528089887,5.0,14.044943820224718,2.0,5.617977528089887,,,,,2.0,5.617977528089887,,,,,,,,,,,,,1.0,2.8089887640449436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_15_14_rvb,intra_sentential_supported_v2,536,parser_full_text,12,22.388059701492537,1.0,1.8656716417910448,11,20.52238805970149,3.0,5.597014925373134,9,16.791044776119403,4,7.462686567164179,1.0,1.8656716417910448,2.0,3.7313432835820897,3.0,5.597014925373134,,,,,,,,,1.0,1.8656716417910448,,,,,,,,,,,,,1.0,1.8656716417910448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_15_3_alc,intra_sentential_supported_v2,393,parser_full_text,5,12.72264631043257,1.0,2.544529262086514,4,10.178117048346056,1.0,2.544529262086514,4,10.178117048346056,3,7.633587786259541,1.0,2.544529262086514,,,,,,,,,,,1.0,2.544529262086514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_15_3_ccv,intra_sentential_supported_v2,340,parser_full_text,9,26.470588235294116,2.0,5.88235294117647,7,20.58823529411765,4.0,11.76470588235294,5,14.705882352941176,2,5.88235294117647,,,2.0,5.88235294117647,,,,,2.0,5.88235294117647,,,3.0,8.823529411764707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_15_3_lem,intra_sentential_supported_v2,328,parser_full_text,8,24.390243902439025,2.0,6.097560975609756,6,18.29268292682927,2.0,6.097560975609756,6,18.29268292682927,3,9.146341463414634,1.0,3.048780487804878,,,1.0,3.048780487804878,,,1.0,3.048780487804878,,,1.0,3.048780487804878,,,,,1.0,3.048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_15_3_lgm,intra_sentential_supported_v2,280,parser_full_text,2,7.142857142857142,,,2,7.142857142857142,,,2,7.142857142857142,2,7.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_15_3_lrr,intra_sentential_supported_v2,382,parser_full_text,10,26.17801047120419,1.0,2.617801047120419,9,23.56020942408377,1.0,2.617801047120419,9,23.56020942408377,2,5.235602094240838,,,,,1.0,2.617801047120419,,,1.0,2.617801047120419,,,1.0,2.617801047120419,,,,,2.0,5.235602094240838,,,,,,,,,3.0,7.853403141361256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_15_3_mrv,intra_sentential_supported_v2,430,parser_full_text,9,20.930232558139533,2.0,4.651162790697675,7,16.27906976744186,4.0,9.30232558139535,5,11.627906976744185,2,4.651162790697675,2.0,4.651162790697675,2.0,4.651162790697675,1.0,2.3255813953488373,,,,,,,,,,,,,2.0,4.651162790697675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_15_3_ngg,intra_sentential_supported_v2,556,parser_full_text,8,14.388489208633095,3.0,5.39568345323741,5,8.992805755395683,3.0,5.39568345323741,5,8.992805755395683,3,5.39568345323741,,,,,,,,,1.0,1.7985611510791368,2.0,3.5971223021582737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.5971223021582737,,,,,,,,
es_wr_b1_18_16_3_ehm,intra_sentential_supported_v2,277,parser_full_text,4,14.44043321299639,1.0,3.6101083032490977,3,10.830324909747292,1.0,3.6101083032490977,3,10.830324909747292,2,7.220216606498195,1.0,3.6101083032490977,,,,,,,,,,,,,,,,,1.0,3.6101083032490977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_5_3_imb,intra_sentential_supported_v2,332,parser_full_text,8,24.096385542168676,1.0,3.0120481927710845,7,21.08433734939759,1.0,3.0120481927710845,7,21.08433734939759,2,6.024096385542169,1.0,3.0120481927710845,,,2.0,6.024096385542169,,,,,,,,,1.0,3.0120481927710845,,,2.0,6.024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_5_3_pmml,intra_sentential_supported_v2,272,parser_full_text,3,11.029411764705882,,,3,11.029411764705882,,,3,11.029411764705882,2,7.352941176470588,,,,,,,,,,,,,,,,,,,1.0,3.676470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_6_3_asm,intra_sentential_supported_v2,317,parser_full_text,5,15.772870662460567,2.0,6.309148264984227,2,6.309148264984227,3.0,9.46372239747634,2,6.309148264984227,2,6.309148264984227,2.0,6.309148264984227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.1545741324921135,1.0,3.1545741324921135,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_6_3_chm,intra_sentential_supported_v2,287,parser_full_text,2,6.968641114982578,,,2,6.968641114982578,,,2,6.968641114982578,2,6.968641114982578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_6_3_ght,intra_sentential_supported_v2,320,parser_full_text,3,9.375,,,2,6.25,1.0,3.125,2,6.25,2,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.125,1.0,3.125,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_7_3_ca,intra_sentential_supported_v2,287,parser_full_text,4,13.937282229965156,,,4,13.937282229965156,,,4,13.937282229965156,3,10.452961672473869,,,,,,,,,,,,,,,,,,,1.0,3.484320557491289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_7_3_lsgs,intra_sentential_supported_v2,289,parser_full_text,8,27.68166089965398,4.0,13.84083044982699,4,13.84083044982699,6.0,20.761245674740483,2,6.920415224913495,2,6.920415224913495,4.0,13.84083044982699,1.0,3.4602076124567476,,,,,,,,,,,,,,,,,,,1.0,3.4602076124567476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_7_3_mtm,intra_sentential_supported_v2,361,parser_full_text,5,13.850415512465373,,,4,11.0803324099723,1.0,2.770083102493075,4,11.0803324099723,2,5.54016620498615,,,,,,,,,,,,,,,1.0,2.770083102493075,,,,,,,,,,,,,,,,,,,1.0,2.770083102493075,,,,,,,1.0,2.770083102493075,,,,,,,,,,,,,,,,,1.0,2.770083102493075
es_wr_b1_18_8_13_alf,intra_sentential_supported_v2,327,parser_full_text,7,21.406727828746178,3.0,9.174311926605505,4,12.232415902140673,3.0,9.174311926605505,4,12.232415902140673,2,6.116207951070336,3.0,9.174311926605505,,,2.0,6.116207951070336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_8_14_ar,intra_sentential_supported_v2,380,parser_full_text,12,31.578947368421055,5.0,13.157894736842104,7,18.421052631578945,6.0,15.789473684210527,6,15.789473684210527,4,10.526315789473683,3.0,7.894736842105264,,,,,1.0,2.631578947368421,2.0,5.263157894736842,,,,,,,,,2.0,5.263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_8_3_avs,intra_sentential_supported_v2,277,parser_full_text,3,10.830324909747292,,,3,10.830324909747292,,,3,10.830324909747292,3,10.830324909747292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_8_3_lvd,intra_sentential_supported_v2,365,parser_full_text,7,19.178082191780824,1.0,2.73972602739726,6,16.43835616438356,1.0,2.73972602739726,6,16.43835616438356,3,8.21917808219178,,,,,1.0,2.73972602739726,,,1.0,2.73972602739726,,,2.0,5.47945205479452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_8_3_pbs,intra_sentential_supported_v2,396,parser_full_text,15,37.87878787878788,3.0,7.575757575757576,12,30.303030303030305,5.0,12.626262626262626,10,25.252525252525253,2,5.050505050505051,2.0,5.050505050505051,2.0,5.050505050505051,1.0,2.5252525252525255,,,1.0,2.5252525252525255,,,2.0,5.050505050505051,,,,,4.0,10.101010101010102,,,,,,,1.0,2.5252525252525255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_18_9_14_llc,intra_sentential_supported_v2,340,parser_full_text,6,17.647058823529413,1.0,2.941176470588235,5,14.705882352941176,1.0,2.941176470588235,5,14.705882352941176,2,5.88235294117647,,,,,2.0,5.88235294117647,,,1.0,2.941176470588235,,,1.0,2.941176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_10_14_mro,intra_sentential_supported_v2,614,parser_full_text,17,27.68729641693811,7.0,11.400651465798045,10,16.286644951140065,11.0,17.915309446254074,6,9.771986970684038,3,4.885993485342019,3.0,4.885993485342019,2.0,3.257328990228013,3.0,4.885993485342019,,,3.0,4.885993485342019,2.0,3.257328990228013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.6286644951140066,,,,,,,,,,,,,,,,
es_wr_b1_19_10_3_cmo,intra_sentential_supported_v2,326,parser_full_text,8,24.539877300613497,2.0,6.134969325153374,6,18.404907975460123,2.0,6.134969325153374,6,18.404907975460123,3,9.202453987730062,2.0,6.134969325153374,,,,,,,,,,,,,,,,,2.0,6.134969325153374,,,,,,,1.0,3.067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_10_3_srm,intra_sentential_supported_v2,406,parser_full_text,3,7.389162561576354,,,3,7.389162561576354,,,3,7.389162561576354,2,4.926108374384237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.4630541871921183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_11_13_ecl,intra_sentential_supported_v2,333,parser_full_text,8,24.024024024024023,4.0,12.012012012012011,4,12.012012012012011,4.0,12.012012012012011,4,12.012012012012011,2,6.006006006006006,2.0,6.006006006006006,,,2.0,6.006006006006006,,,2.0,6.006006006006006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_11_13_irs,intra_sentential_supported_v2,273,parser_full_text,5,18.315018315018317,2.0,7.326007326007326,3,10.989010989010989,2.0,7.326007326007326,3,10.989010989010989,2,7.326007326007326,2.0,7.326007326007326,,,1.0,3.663003663003663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_11_14_abpm,intra_sentential_supported_v2,320,parser_full_text,6,18.75,1.0,3.125,4,12.5,2.0,6.25,4,12.5,3,9.375,1.0,3.125,,,1.0,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.125,1.0,3.125,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_11_14_nllb,intra_sentential_supported_v2,403,parser_full_text,7,17.3697270471464,2.0,4.962779156327543,5,12.40694789081886,2.0,4.962779156327543,5,12.40694789081886,3,7.444168734491315,2.0,4.962779156327543,,,1.0,2.4813895781637716,,,,,,,1.0,2.4813895781637716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_11_3_mgl,intra_sentential_supported_v2,350,parser_full_text,5,14.285714285714285,,,5,14.285714285714285,1.0,2.857142857142857,4,11.428571428571429,3,8.571428571428571,,,1.0,2.857142857142857,1.0,2.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_12_14_afl,intra_sentential_supported_v2,454,parser_full_text,13,28.634361233480178,5.0,11.013215859030838,8,17.62114537444934,6.0,13.215859030837004,7,15.418502202643172,3,6.607929515418502,4.0,8.81057268722467,1.0,2.2026431718061676,,,,,,,1.0,2.2026431718061676,1.0,2.2026431718061676,2.0,4.405286343612335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.2026431718061676,,,,,,,,,,
es_wr_b1_19_12_3_ase,intra_sentential_supported_v2,283,parser_full_text,4,14.134275618374557,1.0,3.5335689045936394,3,10.60070671378092,1.0,3.5335689045936394,3,10.60070671378092,3,10.60070671378092,,,,,,,,,1.0,3.5335689045936394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_12_3_eng,intra_sentential_supported_v2,381,parser_full_text,9,23.62204724409449,2.0,5.2493438320209975,6,15.748031496062993,4.0,10.498687664041995,5,13.123359580052494,2,5.2493438320209975,2.0,5.2493438320209975,1.0,2.6246719160104988,1.0,2.6246719160104988,,,,,,,,,,,,,2.0,5.2493438320209975,,,,,,,,,,,,,,,1.0,2.6246719160104988,1.0,2.6246719160104988,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_12_3_lms,intra_sentential_supported_v2,365,parser_full_text,7,19.178082191780824,1.0,2.73972602739726,6,16.43835616438356,1.0,2.73972602739726,6,16.43835616438356,3,8.21917808219178,,,,,,,,,1.0,2.73972602739726,,,,,,,,,3.0,8.21917808219178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es_wr_b1_19_12_3_zvm,intra_sentential_supported_v2,308,parser_full_text,6,19.48051948051948,1.0,3.246753246753247,5,16.233766233766232,2.0,6.493506493506494,4,12.987012987012989,3,9.74025974025974,1.0,3.246753246753247,1.0,3.246753246753247,,,,,,,,,1.0,3.246753246753247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
